Freq.	V(OUT)/V(COMP)
5.03500608787859e+01	(4.85546841780725e+00dB,-8.40157700913184e+01°)
5.04661297563483e+01	(4.83568443722634e+00dB,-8.40292193785131e+01°)
5.05824662003068e+01	(4.81589948816718e+00dB,-8.40426379786293e+01°)
5.06990708274658e+01	(4.79611357496081e+00dB,-8.40560259568195e+01°)
5.08159442560514e+01	(4.77632670191904e+00dB,-8.40693833781109e+01°)
5.09330871057149e+01	(4.75653887333455e+00dB,-8.40827103074086e+01°)
5.10504999975360e+01	(4.73675009348104e+00dB,-8.40960068094960e+01°)
5.11681835540261e+01	(4.71696036661320e+00dB,-8.41092729490317e+01°)
5.12861383991318e+01	(4.69716969696687e+00dB,-8.41225087905516e+01°)
5.14043651582379e+01	(4.67737808875911e+00dB,-8.41357143984713e+01°)
5.15228644581709e+01	(4.65758554618824e+00dB,-8.41488898370811e+01°)
5.16416369272024e+01	(4.63779207343394e+00dB,-8.41620351705488e+01°)
5.17606831950520e+01	(4.61799767465737e+00dB,-8.41751504629212e+01°)
5.18800038928914e+01	(4.59820235400120e+00dB,-8.41882357781224e+01°)
5.19995996533468e+01	(4.57840611558969e+00dB,-8.42012911799533e+01°)
5.21194711105033e+01	(4.55860896352881e+00dB,-8.42143167320939e+01°)
5.22396188999072e+01	(4.53881090190629e+00dB,-8.42273124981019e+01°)
5.23600436585702e+01	(4.51901193479166e+00dB,-8.42402785414095e+01°)
5.24807460249724e+01	(4.49921206623641e+00dB,-8.42532149253322e+01°)
5.26017266390658e+01	(4.47941130027403e+00dB,-8.42661217130615e+01°)
5.27229861422774e+01	(4.45960964092004e+00dB,-8.42789989676653e+01°)
5.28445251775132e+01	(4.43980709217214e+00dB,-8.42918467520920e+01°)
5.29663443891609e+01	(4.42000365801026e+00dB,-8.43046651291673e+01°)
5.30884444230939e+01	(4.40019934239663e+00dB,-8.43174541615971e+01°)
5.32108259266745e+01	(4.38039414927584e+00dB,-8.43302139119627e+01°)
5.33334895487572e+01	(4.36058808257496e+00dB,-8.43429444427281e+01°)
5.34564359396922e+01	(4.34078114620358e+00dB,-8.43556458162322e+01°)
5.35796657513292e+01	(4.32097334405390e+00dB,-8.43683180946957e+01°)
5.37031796370203e+01	(4.30116468000079e+00dB,-8.43809613402174e+01°)
5.38269782516239e+01	(4.28135515790188e+00dB,-8.43935756147735e+01°)
5.39510622515078e+01	(4.26154478159764e+00dB,-8.44061609802213e+01°)
5.40754322945531e+01	(4.24173355491145e+00dB,-8.44187174982988e+01°)
5.42000890401574e+01	(4.22192148164962e+00dB,-8.44312452306170e+01°)
5.43250331492383e+01	(4.20210856560159e+00dB,-8.44437442386757e+01°)
5.44502652842371e+01	(4.18229481053984e+00dB,-8.44562145838457e+01°)
5.45757861091220e+01	(4.16248022022012e+00dB,-8.44686563273834e+01°)
5.47015962893921e+01	(4.14266479838142e+00dB,-8.44810695304222e+01°)
5.48276964920803e+01	(4.12284854874606e+00dB,-8.44934542539753e+01°)
5.49540873857574e+01	(4.10303147501981e+00dB,-8.45058105589379e+01°)
5.50807696405352e+01	(4.08321358089188e+00dB,-8.45181385060822e+01°)
5.52077439280706e+01	(4.06339487003509e+00dB,-8.45304381560636e+01°)
5.53350109215685e+01	(4.04357534610585e+00dB,-8.45427095694162e+01°)
5.54625712957859e+01	(4.02375501274431e+00dB,-8.45549528065555e+01°)
5.55904257270352e+01	(4.00393387357435e+00dB,-8.45671679277760e+01°)
5.57185748931878e+01	(3.98411193220372e+00dB,-8.45793549932550e+01°)
5.58470194736779e+01	(3.96428919222410e+00dB,-8.45915140630499e+01°)
5.59757601495058e+01	(3.94446565721110e+00dB,-8.46036451970974e+01°)
5.61047976032418e+01	(3.92464133072442e+00dB,-8.46157484552165e+01°)
5.62341325190297e+01	(3.90481621630789e+00dB,-8.46278238971079e+01°)
5.63637655825902e+01	(3.88499031748949e+00dB,-8.46398715823513e+01°)
5.64936974812250e+01	(3.86516363778151e+00dB,-8.46518915704114e+01°)
5.66239289038200e+01	(3.84533618068055e+00dB,-8.46638839206318e+01°)
5.67544605408494e+01	(3.82550794966758e+00dB,-8.46758486922369e+01°)
5.68852930843788e+01	(3.80567894820809e+00dB,-8.46877859443354e+01°)
5.70164272280694e+01	(3.78584917975204e+00dB,-8.46996957359151e+01°)
5.71478636671813e+01	(3.76601864773405e+00dB,-8.47115781258493e+01°)
5.72796030985775e+01	(3.74618735557338e+00dB,-8.47234331728892e+01°)
5.74116462207274e+01	(3.72635530667403e+00dB,-8.47352609356728e+01°)
5.75439937337103e+01	(3.70652250442479e+00dB,-8.47470614727151e+01°)
5.76766463392197e+01	(3.68668895219934e+00dB,-8.47588348424174e+01°)
5.78096047405664e+01	(3.66685465335627e+00dB,-8.47705811030629e+01°)
5.79428696426827e+01	(3.64701961123919e+00dB,-8.47823003128162e+01°)
5.80764417521257e+01	(3.62718382917678e+00dB,-8.47939925297266e+01°)
5.82103217770817e+01	(3.60734731048284e+00dB,-8.48056578117254e+01°)
5.83445104273690e+01	(3.58751005845638e+00dB,-8.48172962166256e+01°)
5.84790084144426e+01	(3.56767207638164e+00dB,-8.48289078021251e+01°)
5.86138164513973e+01	(3.54783336752825e+00dB,-8.48404926258063e+01°)
5.87489352529721e+01	(3.52799393515116e+00dB,-8.48520507451319e+01°)
5.88843655355533e+01	(3.50815378249082e+00dB,-8.48635822174503e+01°)
5.90201080171789e+01	(3.48831291277320e+00dB,-8.48750870999931e+01°)
5.91561634175418e+01	(3.46847132920983e+00dB,-8.48865654498759e+01°)
5.92925324579944e+01	(3.44862903499791e+00dB,-8.48980173240980e+01°)
5.94292158615516e+01	(3.42878603332032e+00dB,-8.49094427795428e+01°)
5.95662143528954e+01	(3.40894232734575e+00dB,-8.49208418729780e+01°)
5.97035286583780e+01	(3.38909792022872e+00dB,-8.49322146610566e+01°)
5.98411595060263e+01	(3.36925281510962e+00dB,-8.49435612003148e+01°)
5.99791076255452e+01	(3.34940701511480e+00dB,-8.49548815471729e+01°)
6.01173737483221e+01	(3.32956052335669e+00dB,-8.49661757579390e+01°)
6.02559586074301e+01	(3.30971334293373e+00dB,-8.49774438888021e+01°)
6.03948629376322e+01	(3.28986547693055e+00dB,-8.49886859958397e+01°)
6.05340874753856e+01	(3.27001692841798e+00dB,-8.49999021350121e+01°)
6.06736329588448e+01	(3.25016770045310e+00dB,-8.50110923621663e+01°)
6.08135001278660e+01	(3.23031779607935e+00dB,-8.50222567330350e+01°)
6.09536897240111e+01	(3.21046721832653e+00dB,-8.50333953032352e+01°)
6.10942024905514e+01	(3.19061597021091e+00dB,-8.50445081282706e+01°)
6.12350391724715e+01	(3.17076405473523e+00dB,-8.50555952635294e+01°)
6.13762005164736e+01	(3.15091147488884e+00dB,-8.50666567642876e+01°)
6.15176872709809e+01	(3.13105823364772e+00dB,-8.50776926857079e+01°)
6.16595001861423e+01	(3.11120433397450e+00dB,-8.50887030828356e+01°)
6.18016400138357e+01	(3.09134977881857e+00dB,-8.50996880106064e+01°)
6.19441075076722e+01	(3.07149457111616e+00dB,-8.51106475238408e+01°)
6.20869034230004e+01	(3.05163871379033e+00dB,-8.51215816772472e+01°)
6.22300285169100e+01	(3.03178220975106e+00dB,-8.51324905254185e+01°)
6.23734835482360e+01	(3.01192506189531e+00dB,-8.51433741228367e+01°)
6.25172692775626e+01	(2.99206727310709e+00dB,-8.51542325238700e+01°)
6.26613864672275e+01	(2.97220884625750e+00dB,-8.51650657827738e+01°)
6.28058358813258e+01	(2.95234978420481e+00dB,-8.51758739536936e+01°)
6.29506182857137e+01	(2.93249008979445e+00dB,-8.51866570906573e+01°)
6.30957344480133e+01	(2.91262976585918e+00dB,-8.51974152475856e+01°)
6.32411851376159e+01	(2.89276881521903e+00dB,-8.52081484782842e+01°)
6.33869711256866e+01	(2.87290724068143e+00dB,-8.52188568364473e+01°)
6.35330931851683e+01	(2.85304504504126e+00dB,-8.52295403756582e+01°)
6.36795520907854e+01	(2.83318223108087e+00dB,-8.52401991493872e+01°)
6.38263486190487e+01	(2.81331880157017e+00dB,-8.52508332109940e+01°)
6.39734835482586e+01	(2.79345475926666e+00dB,-8.52614426137276e+01°)
6.41209576585100e+01	(2.77359010691551e+00dB,-8.52720274107235e+01°)
6.42687717316958e+01	(2.75372484724961e+00dB,-8.52825876550085e+01°)
6.44169265515115e+01	(2.73385898298958e+00dB,-8.52931233994963e+01°)
6.45654229034593e+01	(2.71399251684389e+00dB,-8.53036346969909e+01°)
6.47142615748521e+01	(2.69412545150891e+00dB,-8.53141216001870e+01°)
6.48634433548176e+01	(2.67425778966889e+00dB,-8.53245841616660e+01°)
6.50129690343028e+01	(2.65438953399611e+00dB,-8.53350224339017e+01°)
6.51628394060780e+01	(2.63452068715086e+00dB,-8.53454364692562e+01°)
6.53130552647409e+01	(2.61465125178150e+00dB,-8.53558263199797e+01°)
6.54636174067212e+01	(2.59478123052460e+00dB,-8.53661920382172e+01°)
6.56145266302842e+01	(2.57491062600489e+00dB,-8.53765336760010e+01°)
6.57657837355357e+01	(2.55503944083533e+00dB,-8.53868512852530e+01°)
6.59173895244257e+01	(2.53516767761721e+00dB,-8.53971449177877e+01°)
6.60693448007532e+01	(2.51529533894018e+00dB,-8.54074146253090e+01°)
6.62216503701698e+01	(2.49542242738229e+00dB,-8.54176604594136e+01°)
6.63743070401844e+01	(2.47554894551003e+00dB,-8.54278824715863e+01°)
6.65273156201677e+01	(2.45567489587842e+00dB,-8.54380807132049e+01°)
6.66806769213557e+01	(2.43580028103104e+00dB,-8.54482552355374e+01°)
6.68343917568550e+01	(2.41592510350009e+00dB,-8.54584060897460e+01°)
6.69884609416461e+01	(2.39604936580643e+00dB,-8.54685333268814e+01°)
6.71428852925887e+01	(2.37617307045961e+00dB,-8.54786369978872e+01°)
6.72976656284252e+01	(2.35629621995798e+00dB,-8.54887171535993e+01°)
6.74528027697856e+01	(2.33641881678871e+00dB,-8.54987738447464e+01°)
6.76082975391916e+01	(2.31654086342780e+00dB,-8.55088071219480e+01°)
6.77641507610609e+01	(2.29666236234019e+00dB,-8.55188170357157e+01°)
6.79203632617118e+01	(2.27678331597978e+00dB,-8.55288036364554e+01°)
6.80769358693675e+01	(2.25690372678950e+00dB,-8.55387669744649e+01°)
6.82338694141603e+01	(2.23702359720133e+00dB,-8.55487070999354e+01°)
6.83911647281362e+01	(2.21714292963635e+00dB,-8.55586240629496e+01°)
6.85488226452594e+01	(2.19726172650484e+00dB,-8.55685179134853e+01°)
6.87068440014165e+01	(2.17737999020627e+00dB,-8.55783887014129e+01°)
6.88652296344209e+01	(2.15749772312935e+00dB,-8.55882364764950e+01°)
6.90239803840174e+01	(2.13761492765214e+00dB,-8.55980612883907e+01°)
6.91830970918869e+01	(2.11773160614201e+00dB,-8.56078631866499e+01°)
6.93425806016501e+01	(2.09784776095578e+00dB,-8.56176422207191e+01°)
6.95024317588728e+01	(2.07796339443969e+00dB,-8.56273984399374e+01°)
6.96626514110700e+01	(2.05807850892950e+00dB,-8.56371318935386e+01°)
6.98232404077103e+01	(2.03819310675050e+00dB,-8.56468426306518e+01°)
6.99841996002205e+01	(2.01830719021757e+00dB,-8.56565307002984e+01°)
7.01455298419902e+01	(1.99842076163525e+00dB,-8.56661961513976e+01°)
7.03072319883764e+01	(1.97853382329774e+00dB,-8.56758390327609e+01°)
7.04693068967077e+01	(1.95864637748901e+00dB,-8.56854593930971e+01°)
7.06317554262892e+01	(1.93875842648277e+00dB,-8.56950572810083e+01°)
7.07945784384068e+01	(1.91886997254257e+00dB,-8.57046327449934e+01°)
7.09577767963319e+01	(1.89898101792185e+00dB,-8.57141858334465e+01°)
7.11213513653259e+01	(1.87909156486395e+00dB,-8.57237165946578e+01°)
7.12853030126449e+01	(1.85920161560217e+00dB,-8.57332250768130e+01°)
7.14496326075443e+01	(1.83931117235981e+00dB,-8.57427113279934e+01°)
7.16143410212831e+01	(1.81942023735024e+00dB,-8.57521753961770e+01°)
7.17794291271291e+01	(1.79952881277692e+00dB,-8.57616173292385e+01°)
7.19448978003628e+01	(1.77963690083346e+00dB,-8.57710371749492e+01°)
7.21107479182828e+01	(1.75974450370364e+00dB,-8.57804349809761e+01°)
7.22769803602099e+01	(1.73985162356147e+00dB,-8.57898107948840e+01°)
7.24435960074918e+01	(1.71995826257126e+00dB,-8.57991646641346e+01°)
7.26105957435083e+01	(1.70006442288763e+00dB,-8.58084966360883e+01°)
7.27779804536752e+01	(1.68017010665553e+00dB,-8.58178067579987e+01°)
7.29457510254496e+01	(1.66027531601035e+00dB,-8.58270950770201e+01°)
7.31139083483345e+01	(1.64038005307792e+00dB,-8.58363616402052e+01°)
7.32824533138831e+01	(1.62048431997457e+00dB,-8.58456064945024e+01°)
7.34513868157042e+01	(1.60058811880715e+00dB,-8.58548296867587e+01°)
7.36207097494663e+01	(1.58069145167310e+00dB,-8.58640312637205e+01°)
7.37904230129027e+01	(1.56079432066046e+00dB,-8.58732112720305e+01°)
7.39605275058164e+01	(1.54089672784796e+00dB,-8.58823697582316e+01°)
7.41310241300844e+01	(1.52099867530501e+00dB,-8.58915067687643e+01°)
7.43019137896627e+01	(1.50110016509179e+00dB,-8.59006223499682e+01°)
7.44731973905915e+01	(1.48120119925926e+00dB,-8.59097165480831e+01°)
7.46448758409992e+01	(1.46130177984919e+00dB,-8.59187894092455e+01°)
7.48169500511080e+01	(1.44140190889425e+00dB,-8.59278409794934e+01°)
7.49894209332381e+01	(1.42150158841803e+00dB,-8.59368713047641e+01°)
7.51622894018130e+01	(1.40160082043503e+00dB,-8.59458804308924e+01°)
7.53355563733642e+01	(1.38169960695078e+00dB,-8.59548684036157e+01°)
7.55092227665358e+01	(1.36179794996185e+00dB,-8.59638352685695e+01°)
7.56832895020898e+01	(1.34189585145585e+00dB,-8.59727810712897e+01°)
7.58577575029108e+01	(1.32199331341154e+00dB,-8.59817058572133e+01°)
7.60326276940106e+01	(1.30209033779882e+00dB,-8.59906096716769e+01°)
7.62079010025335e+01	(1.28218692657881e+00dB,-8.59994925599183e+01°)
7.63835783577614e+01	(1.26228308170383e+00dB,-8.60083545670760e+01°)
7.65596606911179e+01	(1.24237880511751e+00dB,-8.60171957381895e+01°)
7.67361489361742e+01	(1.22247409875476e+00dB,-8.60260161181981e+01°)
7.69130440286532e+01	(1.20256896454189e+00dB,-8.60348157519441e+01°)
7.70903469064352e+01	(1.18266340439656e+00dB,-8.60435946841711e+01°)
7.72680585095625e+01	(1.16275742022790e+00dB,-8.60523529595232e+01°)
7.74461797802441e+01	(1.14285101393648e+00dB,-8.60610906225474e+01°)
7.76247116628613e+01	(1.12294418741440e+00dB,-8.60698077176920e+01°)
7.78036551039725e+01	(1.10303694254529e+00dB,-8.60785042893062e+01°)
7.79830110523180e+01	(1.08312928120440e+00dB,-8.60871803816445e+01°)
7.81627804588251e+01	(1.06322120525856e+00dB,-8.60958360388606e+01°)
7.83429642766133e+01	(1.04331271656632e+00dB,-8.61044713050135e+01°)
7.85235634609992e+01	(1.02340381697788e+00dB,-8.61130862240637e+01°)
7.87045789695019e+01	(1.00349450833520e+00dB,-8.61216808398736e+01°)
7.88860117618475e+01	(9.83584792472001e-01dB,-8.61302551962101e+01°)
7.90678627999745e+01	(9.63674671213837e-01dB,-8.61388093367424e+01°)
7.92501330480391e+01	(9.43764146378106e-01dB,-8.61473433050444e+01°)
7.94328234724201e+01	(9.23853219774082e-01dB,-8.61558571445924e+01°)
7.96159350417238e+01	(9.03941893202981e-01dB,-8.61643508987676e+01°)
7.97994687267896e+01	(8.84030168457961e-01dB,-8.61728246108528e+01°)
7.99834255006947e+01	(8.64118047324181e-01dB,-8.61812783240372e+01°)
8.01678063387598e+01	(8.44205531578842e-01dB,-8.61897120814131e+01°)
8.03526122185536e+01	(8.24292622991201e-01dB,-8.61981259259777e+01°)
8.05378441198985e+01	(8.04379323322637e-01dB,-8.62065199006320e+01°)
8.07235030248756e+01	(7.84465634326653e-01dB,-8.62148940481831e+01°)
8.09095899178300e+01	(7.64551557748929e-01dB,-8.62232484113408e+01°)
8.10961057853758e+01	(7.44637095327375e-01dB,-8.62315830327224e+01°)
8.12830516164016e+01	(7.24722248792126e-01dB,-8.62398979548485e+01°)
8.14704284020757e+01	(7.04807019865604e-01dB,-8.62481932201456e+01°)
8.16582371358509e+01	(6.84891410262560e-01dB,-8.62564688709457e+01°)
8.18464788134706e+01	(6.64975421690090e-01dB,-8.62647249494883e+01°)
8.20351544329734e+01	(6.45059055847666e-01dB,-8.62729614979148e+01°)
8.22242649946987e+01	(6.25142314427197e-01dB,-8.62811785582768e+01°)
8.24138115012918e+01	(6.05225199113036e-01dB,-8.62893761725289e+01°)
8.26037949577094e+01	(5.85307711582039e-01dB,-8.62975543825346e+01°)
8.27942163712249e+01	(5.65389853503561e-01dB,-8.63057132300612e+01°)
8.29850767514338e+01	(5.45471626539544e-01dB,-8.63138527567850e+01°)
8.31763771102586e+01	(5.25553032344493e-01dB,-8.63219730042877e+01°)
8.33681184619549e+01	(5.05634072565578e-01dB,-8.63300740140602e+01°)
8.35603018231162e+01	(4.85714748842568e-01dB,-8.63381558274963e+01°)
8.37529282126797e+01	(4.65795062807975e-01dB,-8.63462184859015e+01°)
8.39459986519311e+01	(4.45875016087012e-01dB,-8.63542620304864e+01°)
8.41395141645109e+01	(4.25954610297649e-01dB,-8.63622865023697e+01°)
8.43334757764189e+01	(4.06033847050660e-01dB,-8.63702919425786e+01°)
8.45278845160203e+01	(3.86112727949632e-01dB,-8.63782783920475e+01°)
8.47227414140509e+01	(3.66191254591003e-01dB,-8.63862458916189e+01°)
8.49180475036226e+01	(3.46269428564104e-01dB,-8.63941944820434e+01°)
8.51138038202289e+01	(3.26347251451191e-01dB,-8.64021242039811e+01°)
8.53100114017501e+01	(3.06424724827467e-01dB,-8.64100350979999e+01°)
8.55066712884595e+01	(2.86501850261110e-01dB,-8.64179272045763e+01°)
8.57037845230281e+01	(2.66578629313343e-01dB,-8.64258005640975e+01°)
8.59013521505307e+01	(2.46655063538397e-01dB,-8.64336552168565e+01°)
8.60993752184512e+01	(2.26731154483607e-01dB,-8.64414912030580e+01°)
8.62978547766881e+01	(2.06806903689414e-01dB,-8.64493085628156e+01°)
8.64967918775604e+01	(1.86882312689409e-01dB,-8.64571073361537e+01°)
8.66961875758127e+01	(1.66957383010336e-01dB,-8.64648875630039e+01°)
8.68960429286212e+01	(1.47032116172159e-01dB,-8.64726492832094e+01°)
8.70963589955990e+01	(1.27106513688058e-01dB,-8.64803925365226e+01°)
8.72971368388021e+01	(1.07180577064505e-01dB,-8.64881173626077e+01°)
8.74983775227345e+01	(8.72543078012399e-02dB,-8.64958238010365e+01°)
8.77000821143544e+01	(6.73277073913471e-02dB,-8.65035118912938e+01°)
8.79022516830793e+01	(4.74007773212674e-02dB,-8.65111816727753e+01°)
8.81048873007923e+01	(2.74735190708068e-02dB,-8.65188331847853e+01°)
8.83079900418471e+01	(7.54593411321900e-03dB,-8.65264664665414e+01°)
8.85115609830743e+01	(-1.23819760848185e-02dB,-8.65340815571713e+01°)
8.87156012037869e+01	(-3.23102100631601e-02dB,-8.65416784957132e+01°)
8.89201117857856e+01	(-5.22387663681301e-02dB,-8.65492573211182e+01°)
8.91250938133653e+01	(-7.21676435525331e-02dB,-8.65568180722492e+01°)
8.93305483733202e+01	(-9.20968401756091e-02dB,-8.65643607878797e+01°)
8.95364765549501e+01	(-1.12026354802995e-01dB,-8.65718855066964e+01°)
8.97428794500655e+01	(-1.31956186006720e-01dB,-8.65793922672975e+01°)
8.99497581529941e+01	(-1.51886332365159e-01dB,-8.65868811081930e+01°)
9.01571137605863e+01	(-1.71816792462992e-01dB,-8.65943520678074e+01°)
9.03649473722207e+01	(-1.91747564891219e-01dB,-8.66018051844745e+01°)
9.05732600898105e+01	(-2.11678648247069e-01dB,-8.66092404964448e+01°)
9.07820530178091e+01	(-2.31610041134045e-01dB,-8.66166580418779e+01°)
9.09913272632157e+01	(-2.51541742161817e-01dB,-8.66240578588497e+01°)
9.12010839355814e+01	(-2.71473749946267e-01dB,-8.66314399853464e+01°)
9.14113241470155e+01	(-2.91406063109398e-01dB,-8.66388044592710e+01°)
9.16220490121904e+01	(-3.11338680279363e-01dB,-8.66461513184371e+01°)
9.18332596483485e+01	(-3.31271600090396e-01dB,-8.66534806005731e+01°)
9.20449571753075e+01	(-3.51204821182786e-01dB,-8.66607923433229e+01°)
9.22571427154666e+01	(-3.71138342202894e-01dB,-8.66680865842409e+01°)
9.24698173938126e+01	(-3.91072161803065e-01dB,-8.66753633607988e+01°)
9.26829823379252e+01	(-4.11006278641648e-01dB,-8.66826227103810e+01°)
9.28966386779839e+01	(-4.30940691382939e-01dB,-8.66898646702877e+01°)
9.31107875467733e+01	(-4.50875398697162e-01dB,-8.66970892777329e+01°)
9.33254300796893e+01	(-4.70810399260463e-01dB,-8.67042965698450e+01°)
9.35405674147454e+01	(-4.90745691754852e-01dB,-8.67114865836686e+01°)
9.37562006925782e+01	(-5.10681274868193e-01dB,-8.67186593561624e+01°)
9.39723310564539e+01	(-5.30617147294169e-01dB,-8.67258149242015e+01°)
9.41889596522742e+01	(-5.50553307732279e-01dB,-8.67329533245750e+01°)
9.44060876285824e+01	(-5.70489754887778e-01dB,-8.67400745939887e+01°)
9.46237161365693e+01	(-5.90426487471670e-01dB,-8.67471787690635e+01°)
9.48418463300797e+01	(-6.10363504200683e-01dB,-8.67542658863376e+01°)
9.50604793656181e+01	(-6.30300803797242e-01dB,-8.67613359822629e+01°)
9.52796164023551e+01	(-6.50238384989430e-01dB,-8.67683890932098e+01°)
9.54992586021335e+01	(-6.70176246510987e-01dB,-8.67754252554633e+01°)
9.57194071294743e+01	(-6.90114387101254e-01dB,-8.67824445052267e+01°)
9.59400631515832e+01	(-7.10052805505177e-01dB,-8.67894468786183e+01°)
9.61612278383563e+01	(-7.29991500473262e-01dB,-8.67964324116748e+01°)
9.63829023623868e+01	(-7.49930470761556e-01dB,-8.68034011403489e+01°)
9.66050878989711e+01	(-7.69869715131638e-01dB,-8.68103531005098e+01°)
9.68277856261146e+01	(-7.89809232350552e-01dB,-8.68172883279461e+01°)
9.70509967245387e+01	(-8.09749021190826e-01dB,-8.68242068583621e+01°)
9.72747223776862e+01	(-8.29689080430428e-01dB,-8.68311087273804e+01°)
9.74989637717283e+01	(-8.49629408852744e-01dB,-8.68379939705409e+01°)
9.77237220955707e+01	(-8.69570005246550e-01dB,-8.68448626233022e+01°)
9.79489985408595e+01	(-8.89510868405994e-01dB,-8.68517147210400e+01°)
9.81747943019880e+01	(-9.09451997130563e-01dB,-8.68585502990491e+01°)
9.84011105761029e+01	(-9.29393390225064e-01dB,-8.68653693925426e+01°)
9.86279485631106e+01	(-9.49335046499605e-01dB,-8.68721720366517e+01°)
9.88553094656834e+01	(-9.69276964769569e-01dB,-8.68789582664260e+01°)
9.90831944892662e+01	(-9.89219143855583e-01dB,-8.68857281168347e+01°)
9.93116048420828e+01	(-1.00916158258350e+00dB,-8.68924816227656e+01°)
9.95405417351421e+01	(-1.02910427978436e+00dB,-8.68992188190258e+01°)
9.97700063822447e+01	(-1.04904723429441e+00dB,-8.69059397403414e+01°)
9.99999999999893e+01	(-1.06899044495503e+00dB,-8.69126444213584e+01°)
1.00230523807779e+02	(-1.08893391061274e+00dB,-8.69193328966421e+01°)
1.00461579027829e+02	(-1.10887763011915e+00dB,-8.69260052006771e+01°)
1.00693166885170e+02	(-1.12882160233097e+00dB,-8.69326613678692e+01°)
1.00925288607658e+02	(-1.14876582610999e+00dB,-8.69393014325424e+01°)
1.01157945425979e+02	(-1.16871030032301e+00dB,-8.69459254289422e+01°)
1.01391138573657e+02	(-1.18865502384185e+00dB,-8.69525333912342e+01°)
1.01624869287059e+02	(-1.20859999554332e+00dB,-8.69591253535048e+01°)
1.01859138805401e+02	(-1.22854521430924e+00dB,-8.69657013497602e+01°)
1.02093948370757e+02	(-1.24849067902633e+00dB,-8.69722614139274e+01°)
1.02329299228064e+02	(-1.26843638858625e+00dB,-8.69788055798554e+01°)
1.02565192625130e+02	(-1.28838234188559e+00dB,-8.69853338813132e+01°)
1.02801629812636e+02	(-1.30832853782578e+00dB,-8.69918463519919e+01°)
1.03038612044151e+02	(-1.32827497531314e+00dB,-8.69983430255035e+01°)
1.03276140576129e+02	(-1.34822165325882e+00dB,-8.70048239353811e+01°)
1.03514216667923e+02	(-1.36816857057879e+00dB,-8.70112891150806e+01°)
1.03752841581790e+02	(-1.38811572619380e+00dB,-8.70177385979785e+01°)
1.03992016582895e+02	(-1.40806311902940e+00dB,-8.70241724173739e+01°)
1.04231742939319e+02	(-1.42801074801585e+00dB,-8.70305906064885e+01°)
1.04472021922069e+02	(-1.44795861208819e+00dB,-8.70369931984649e+01°)
1.04712854805079e+02	(-1.46790671018613e+00dB,-8.70433802263693e+01°)
1.04954242865221e+02	(-1.48785504125407e+00dB,-8.70497517231900e+01°)
1.05196187382311e+02	(-1.50780360424111e+00dB,-8.70561077218380e+01°)
1.05438689639115e+02	(-1.52775239810095e+00dB,-8.70624482551479e+01°)
1.05681750921354e+02	(-1.54770142179196e+00dB,-8.70687733558756e+01°)
1.05925372517717e+02	(-1.56765067427706e+00dB,-8.70750830567020e+01°)
1.06169555719861e+02	(-1.58760015452381e+00dB,-8.70813773902299e+01°)
1.06414301822420e+02	(-1.60754986150428e+00dB,-8.70876563889861e+01°)
1.06659612123014e+02	(-1.62749979419512e+00dB,-8.70939200854210e+01°)
1.06905487922254e+02	(-1.64744995157748e+00dB,-8.71001685119092e+01°)
1.07151930523749e+02	(-1.66740033263702e+00dB,-8.71064017007481e+01°)
1.07398941234113e+02	(-1.68735093636389e+00dB,-8.71126196841591e+01°)
1.07646521362972e+02	(-1.70730176175266e+00dB,-8.71188224942889e+01°)
1.07894672222971e+02	(-1.72725280780239e+00dB,-8.71250101632076e+01°)
1.08143395129782e+02	(-1.74720407351653e+00dB,-8.71311827229107e+01°)
1.08392691402109e+02	(-1.76715555790294e+00dB,-8.71373402053165e+01°)
1.08642562361695e+02	(-1.78710725997385e+00dB,-8.71434826422701e+01°)
1.08893009333332e+02	(-1.80705917874587e+00dB,-8.71496100655396e+01°)
1.09144033644864e+02	(-1.82701131323993e+00dB,-8.71557225068194e+01°)
1.09395636627197e+02	(-1.84696366248129e+00dB,-8.71618199977283e+01°)
1.09647819614307e+02	(-1.86691622549953e+00dB,-8.71679025698113e+01°)
1.09900583943240e+02	(-1.88686900132848e+00dB,-8.71739702545374e+01°)
1.10153930954129e+02	(-1.90682198900625e+00dB,-8.71800230833028e+01°)
1.10407861990195e+02	(-1.92677518757520e+00dB,-8.71860610874280e+01°)
1.10662378397755e+02	(-1.94672859608190e+00dB,-8.71920842981601e+01°)
1.10917481526228e+02	(-1.96668221357714e+00dB,-8.71980927466723e+01°)
1.11173172728147e+02	(-1.98663603911590e+00dB,-8.72040864640635e+01°)
1.11429453359161e+02	(-2.00659007175730e+00dB,-8.72100654813587e+01°)
1.11686324778044e+02	(-2.02654431056463e+00dB,-8.72160298295105e+01°)
1.11943788346703e+02	(-2.04649875460532e+00dB,-8.72219795393967e+01°)
1.12201845430184e+02	(-2.06645340295089e+00dB,-8.72279146418226e+01°)
1.12460497396680e+02	(-2.08640825467698e+00dB,-8.72338351675198e+01°)
1.12719745617539e+02	(-2.10636330886328e+00dB,-8.72397411471471e+01°)
1.12979591467267e+02	(-2.12631856459355e+00dB,-8.72456326112907e+01°)
1.13240036323543e+02	(-2.14627402095558e+00dB,-8.72515095904640e+01°)
1.13501081567219e+02	(-2.16622967704120e+00dB,-8.72573721151067e+01°)
1.13762728582331e+02	(-2.18618553194621e+00dB,-8.72632202155880e+01°)
