Freq.	V(p15v_pri)/V(inj)
2.89067988236494e+03	(-1.34696631857771e+00dB,8.40307206635030e+01°)
2.89734358770079e+03	(-1.36659707908418e+00dB,8.40225715045117e+01°)
2.90402265446391e+03	(-1.38622758180754e+00dB,8.40143652295328e+01°)
2.91071711806607e+03	(-1.40585784750799e+00dB,8.40061017252460e+01°)
2.91742701400063e+03	(-1.42548789705981e+00dB,8.39977808784397e+01°)
2.92415237784279e+03	(-1.44511775145160e+00dB,8.39894025760164e+01°)
2.93089324524978e+03	(-1.46474743178669e+00dB,8.39809667049973e+01°)
2.93764965196099e+03	(-1.48437695928340e+00dB,8.39724731525275e+01°)
2.94442163379822e+03	(-1.50400635527536e+00dB,8.39639218058810e+01°)
2.95120922666584e+03	(-1.52363564121182e+00dB,8.39553125524661e+01°)
2.95801246655100e+03	(-1.54326483865798e+00dB,8.39466452798301e+01°)
2.96483138952379e+03	(-1.56289396929525e+00dB,8.39379198756650e+01°)
2.97166603173748e+03	(-1.58252305492159e+00dB,8.39291362278121e+01°)
2.97851642942864e+03	(-1.60215211745172e+00dB,8.39202942242679e+01°)
2.98538261891741e+03	(-1.62178117891748e+00dB,8.39113937531888e+01°)
2.99226463660763e+03	(-1.64141026146808e+00dB,8.39024347028967e+01°)
2.99916251898709e+03	(-1.66103938737037e+00dB,8.38934169618843e+01°)
3.00607630262767e+03	(-1.68066857900911e+00dB,8.38843404188204e+01°)
3.01300602418556e+03	(-1.70029785888724e+00dB,8.38752049625554e+01°)
3.01995172040146e+03	(-1.71992724962611e+00dB,8.38660104821265e+01°)
3.02691342810074e+03	(-1.73955677396579e+00dB,8.38567568667634e+01°)
3.03389118419371e+03	(-1.75918645476524e+00dB,8.38474440058937e+01°)
3.04088502567571e+03	(-1.77881631500264e+00dB,8.38380717891482e+01°)
3.04789498962742e+03	(-1.79844637777555e+00dB,8.38286401063668e+01°)
3.05492111321495e+03	(-1.81807666630116e+00dB,8.38191488476039e+01°)
3.06196343369011e+03	(-1.83770720391656e+00dB,8.38095979031338e+01°)
3.06902198839059e+03	(-1.85733801407889e+00dB,8.37999871634567e+01°)
3.07609681474014e+03	(-1.87696912036561e+00dB,8.37903165193042e+01°)
3.08318795024878e+03	(-1.89660054647470e+00dB,8.37805858616446e+01°)
3.09029543251301e+03	(-1.91623231622481e+00dB,8.37707950816893e+01°)
3.09741929921600e+03	(-1.93586445355553e+00dB,8.37609440708982e+01°)
3.10455958812778e+03	(-1.95549698252753e+00dB,8.37510327209852e+01°)
3.11171633710544e+03	(-1.97512992732279e+00dB,8.37410609239243e+01°)
3.11888958409336e+03	(-1.99476331224471e+00dB,8.37310285719556e+01°)
3.12607936712337e+03	(-2.01439716171836e+00dB,8.37209355575907e+01°)
3.13328572431500e+03	(-2.03403150029060e+00dB,8.37107817736189e+01°)
3.14050869387563e+03	(-2.05366635263025e+00dB,8.37005671131127e+01°)
3.14774831410073e+03	(-2.07330174352825e+00dB,8.36902914694344e+01°)
3.15500462337404e+03	(-2.09293769789782e+00dB,8.36799547362414e+01°)
3.16227766016779e+03	(-2.11257424077455e+00dB,8.36695568074924e+01°)
3.16956746304290e+03	(-2.13221139731663e+00dB,8.36590975774535e+01°)
3.17687407064918e+03	(-2.15184919280488e+00dB,8.36485769407042e+01°)
3.18419752172553e+03	(-2.17148765264294e+00dB,8.36379947921433e+01°)
3.19153785510016e+03	(-2.19112680235736e+00dB,8.36273510269952e+01°)
3.19889510969080e+03	(-2.21076666759771e+00dB,8.36166455408156e+01°)
3.20626932450487e+03	(-2.23040727413673e+00dB,8.36058782294981e+01°)
3.21366053863972e+03	(-2.25004864787030e+00dB,8.35950489892802e+01°)
3.22106879128283e+03	(-2.26969081481770e+00dB,8.35841577167491e+01°)
3.22849412171203e+03	(-2.28933380112157e+00dB,8.35732043088485e+01°)
3.23593656929568e+03	(-2.30897763304807e+00dB,8.35621886628844e+01°)
3.24339617349288e+03	(-2.32862233698685e+00dB,8.35511106765312e+01°)
3.25087297385373e+03	(-2.34826793945121e+00dB,8.35399702478387e+01°)
3.25836701001948e+03	(-2.36791446707814e+00dB,8.35287672752373e+01°)
3.26587832172275e+03	(-2.38756194662829e+00dB,8.35175016575454e+01°)
3.27340694878777e+03	(-2.40721040498613e+00dB,8.35061732939748e+01°)
3.28095293113057e+03	(-2.42685986915991e+00dB,8.34947820841376e+01°)
3.28851630875921e+03	(-2.44651036628170e+00dB,8.34833279280524e+01°)
3.29609712177396e+03	(-2.46616192360744e+00dB,8.34718107261507e+01°)
3.30369541036753e+03	(-2.48581456851691e+00dB,8.34602303792833e+01°)
3.31131121482529e+03	(-2.50546832851379e+00dB,8.34485867887267e+01°)
3.31894457552548e+03	(-2.52512323122562e+00dB,8.34368798561894e+01°)
3.32659553293942e+03	(-2.54477930440381e+00dB,8.34251094838187e+01°)
3.33426412763172e+03	(-2.56443657592362e+00dB,8.34132755742070e+01°)
3.34195040026051e+03	(-2.58409507378414e+00dB,8.34013780303981e+01°)
3.34965439157765e+03	(-2.60375482610828e+00dB,8.33894167558942e+01°)
3.35737614242892e+03	(-2.62341586114269e+00dB,8.33773916546617e+01°)
3.36511569375427e+03	(-2.64307820725778e+00dB,8.33653026311386e+01°)
3.37287308658805e+03	(-2.66274189294758e+00dB,8.33531495902404e+01°)
3.38064836205918e+03	(-2.68240694682979e+00dB,8.33409324373671e+01°)
3.38844156139139e+03	(-2.70207339764562e+00dB,8.33286510784095e+01°)
3.39625272590344e+03	(-2.72174127425977e+00dB,8.33163054197559e+01°)
3.40408189700937e+03	(-2.74141060566032e+00dB,8.33038953682990e+01°)
3.41192911621864e+03	(-2.76108142095867e+00dB,8.32914208314419e+01°)
3.41979442513644e+03	(-2.78075374938941e+00dB,8.32788817171056e+01°)
3.42767786546386e+03	(-2.80042762031024e+00dB,8.32662779337351e+01°)
3.43557947899810e+03	(-2.82010306320186e+00dB,8.32536093903060e+01°)
3.44349930763274e+03	(-2.83978010766781e+00dB,8.32408759963317e+01°)
3.45143739335791e+03	(-2.85945878343441e+00dB,8.32280776618698e+01°)
3.45939377826057e+03	(-2.87913912035053e+00dB,8.32152142975288e+01°)
3.46736850452466e+03	(-2.89882114838758e+00dB,8.32022858144747e+01°)
3.47536161443140e+03	(-2.91850489763919e+00dB,8.31892921244384e+01°)
3.48337315035946e+03	(-2.93819039832120e+00dB,8.31762331397215e+01°)
3.49140315478520e+03	(-2.95787768077143e+00dB,8.31631087732040e+01°)
3.49945167028291e+03	(-2.97756677544946e+00dB,8.31499189383503e+01°)
3.50751873952502e+03	(-2.99725771293653e+00dB,8.31366635492166e+01°)
3.51560440528232e+03	(-3.01695052393531e+00dB,8.31233425204573e+01°)
3.52370871042420e+03	(-3.03664523926967e+00dB,8.31099557673319e+01°)
3.53183169791890e+03	(-3.05634188988452e+00dB,8.30965032057122e+01°)
3.53997341083368e+03	(-3.07604050684559e+00dB,8.30829847520882e+01°)
3.54813389233508e+03	(-3.09574112133913e+00dB,8.30694003235762e+01°)
3.55631318568918e+03	(-3.11544376467180e+00dB,8.30557498379244e+01°)
3.56451133426177e+03	(-3.13514846827032e+00dB,8.30420332135207e+01°)
3.57272838151861e+03	(-3.15485526368128e+00dB,8.30282503693989e+01°)
3.58096437102568e+03	(-3.17456418257085e+00dB,8.30144012252461e+01°)
3.58921934644937e+03	(-3.19427525672456e+00dB,8.30004857014091e+01°)
3.59749335155674e+03	(-3.21398851804694e+00dB,8.29865037189016e+01°)
3.60578643021574e+03	(-3.23370399856133e+00dB,8.29724551994107e+01°)
3.61409862639545e+03	(-3.25342173040954e+00dB,8.29583400653045e+01°)
3.62242998416630e+03	(-3.27314174585153e+00dB,8.29441582396379e+01°)
3.63078054770032e+03	(-3.29286407726515e+00dB,8.29299096461607e+01°)
3.63915036127138e+03	(-3.31258875714581e+00dB,8.29155942093236e+01°)
3.64753946925538e+03	(-3.33231581810610e+00dB,8.29012118542853e+01°)
3.65594791613055e+03	(-3.35204529287554e+00dB,8.28867625069198e+01°)
3.66437574647764e+03	(-3.37177721430016e+00dB,8.28722460938226e+01°)
3.67282300498015e+03	(-3.39151161534221e+00dB,8.28576625423183e+01°)
3.68128973642461e+03	(-3.41124852907976e+00dB,8.28430117804671e+01°)
3.68977598570080e+03	(-3.43098798870633e+00dB,8.28282937370717e+01°)
3.69828179780196e+03	(-3.45073002753053e+00dB,8.28135083416845e+01°)
3.70680721782505e+03	(-3.47047467897569e+00dB,8.27986555246139e+01°)
3.71535229097102e+03	(-3.49022197657940e+00dB,8.27837352169321e+01°)
3.72391706254498e+03	(-3.50997195399317e+00dB,8.27687473504810e+01°)
3.73250157795649e+03	(-3.52972464498202e+00dB,8.27536918578798e+01°)
3.74110588271982e+03	(-3.54948008342396e+00dB,8.27385686725318e+01°)
3.74973002245412e+03	(-3.56923830330971e+00dB,8.27233777286308e+01°)
3.75837404288372e+03	(-3.58899933874215e+00dB,8.27081189611688e+01°)
3.76703798983837e+03	(-3.60876322393587e+00dB,8.26927923059420e+01°)
3.77572190925344e+03	(-3.62852999321681e+00dB,8.26773976995583e+01°)
3.78442584717021e+03	(-3.64829968102168e+00dB,8.26619350794440e+01°)
3.79314984973609e+03	(-3.66807232189758e+00dB,8.26464043838505e+01°)
3.80189396320489e+03	(-3.68784795050142e+00dB,8.26308055518615e+01°)
3.81065823393700e+03	(-3.70762660159953e+00dB,8.26151385233995e+01°)
3.81944270839974e+03	(-3.72740831006709e+00dB,8.25994032392328e+01°)
3.82824743316749e+03	(-3.74719311088763e+00dB,8.25835996409824e+01°)
3.83707245492205e+03	(-3.76698103915254e+00dB,8.25677276711288e+01°)
3.84591782045280e+03	(-3.78677213006052e+00dB,8.25517872730185e+01°)
3.85478357665698e+03	(-3.80656641891702e+00dB,8.25357783908716e+01°)
3.86366977053995e+03	(-3.82636394113374e+00dB,8.25197009697877e+01°)
3.87257644921543e+03	(-3.84616473222806e+00dB,8.25035549557533e+01°)
3.88150365990574e+03	(-3.86596882782247e+00dB,8.24873402956483e+01°)
3.89045144994206e+03	(-3.88577626364397e+00dB,8.24710569372529e+01°)
3.89941986676469e+03	(-3.90558707552357e+00dB,8.24547048292542e+01°)
3.90840895792327e+03	(-3.92540129939562e+00dB,8.24382839212533e+01°)
3.91741877107708e+03	(-3.94521897129720e+00dB,8.24217941637715e+01°)
3.92644935399525e+03	(-3.96504012736763e+00dB,8.24052355082577e+01°)
3.93550075455702e+03	(-3.98486480384770e+00dB,8.23886079070944e+01°)
3.94457302075203e+03	(-4.00469303707916e+00dB,8.23719113136049e+01°)
3.95366620068052e+03	(-4.02452486350404e+00dB,8.23551456820597e+01°)
3.96278034255363e+03	(-4.04436031966399e+00dB,8.23383109676835e+01°)
3.97191549469364e+03	(-4.06419944219963e+00dB,8.23214071266613e+01°)
3.98107170553421e+03	(-4.08404226784995e+00dB,8.23044341161456e+01°)
3.99024902362065e+03	(-4.10388883345157e+00dB,8.22873918942627e+01°)
3.99944749761021e+03	(-4.12373917593805e+00dB,8.22702804201195e+01°)
4.00866717627226e+03	(-4.14359333233931e+00dB,8.22530996538097e+01°)
4.01790810848863e+03	(-4.16345133978079e+00dB,8.22358495564208e+01°)
4.02717034325382e+03	(-4.18331323548284e+00dB,8.22185300900406e+01°)
4.03645392967527e+03	(-4.20317905675997e+00dB,8.22011412177633e+01°)
4.04575891697365e+03	(-4.22304884102013e+00dB,8.21836829036964e+01°)
4.05508535448306e+03	(-4.24292262576399e+00dB,8.21661551129674e+01°)
4.06443329165134e+03	(-4.26280044858417e+00dB,8.21485578117294e+01°)
4.07380277804034e+03	(-4.28268234716454e+00dB,8.21308909671687e+01°)
4.08319386332613e+03	(-4.30256835927938e+00dB,8.21131545475101e+01°)
4.09260659729932e+03	(-4.32245852279271e+00dB,8.20953485220243e+01°)
4.10204102986528e+03	(-4.34235287565741e+00dB,8.20774728610333e+01°)
4.11149721104443e+03	(-4.36225145591455e+00dB,8.20595275359177e+01°)
4.12097519097251e+03	(-4.38215430169246e+00dB,8.20415125191224e+01°)
4.13047501990082e+03	(-4.40206145120607e+00dB,8.20234277841631e+01°)
4.13999674819650e+03	(-4.42197294275598e+00dB,8.20052733056326e+01°)
4.14954042634283e+03	(-4.44188881472772e+00dB,8.19870490592070e+01°)
4.15910610493942e+03	(-4.46180910559083e+00dB,8.19687550216520e+01°)
4.16869383470255e+03	(-4.48173385389816e+00dB,8.19503911708291e+01°)
4.17830366646541e+03	(-4.50166309828487e+00dB,8.19319574857017e+01°)
4.18793565117837e+03	(-4.52159687746770e+00dB,8.19134539463414e+01°)
4.19758983990926e+03	(-4.54153523024402e+00dB,8.18948805339338e+01°)
4.20726628384363e+03	(-4.56147819549101e+00dB,8.18762372307851e+01°)
4.21696503428501e+03	(-4.58142581216472e+00dB,8.18575240203276e+01°)
4.22668614265521e+03	(-4.60137811929931e+00dB,8.18387408871262e+01°)
4.23642966049459e+03	(-4.62133515600594e+00dB,8.18198878168842e+01°)
4.24619563946231e+03	(-4.64129696147207e+00dB,8.18009647964492e+01°)
4.25598413133661e+03	(-4.66126357496044e+00dB,8.17819718138193e+01°)
4.26579518801510e+03	(-4.68123503580817e+00dB,8.17629088581487e+01°)
4.27562886151503e+03	(-4.70121138342578e+00dB,8.17437759197539e+01°)
4.28548520397357e+03	(-4.72119265729637e+00dB,8.17245729901192e+01°)
4.29536426764804e+03	(-4.74117889697452e+00dB,8.17053000619027e+01°)
4.30526610491627e+03	(-4.76117014208543e+00dB,8.16859571289424e+01°)
4.31519076827682e+03	(-4.78116643232396e+00dB,8.16665441862613e+01°)
4.32513831034925e+03	(-4.80116780745360e+00dB,8.16470612300736e+01°)
4.33510878387445e+03	(-4.82117430730551e+00dB,8.16275082577901e+01°)
4.34510224171487e+03	(-4.84118597177756e+00dB,8.16078852680241e+01°)
4.35511873685484e+03	(-4.86120284083327e+00dB,8.15881922605970e+01°)
4.36515832240081e+03	(-4.88122495450088e+00dB,8.15684292365434e+01°)
4.37522105158167e+03	(-4.90125235287227e+00dB,8.15485961981173e+01°)
4.38530697774900e+03	(-4.92128507610195e+00dB,8.15286931487972e+01°)
4.39541615437739e+03	(-4.94132316440607e+00dB,8.15087200932916e+01°)
4.40554863506468e+03	(-4.96136665806134e+00dB,8.14886770375445e+01°)
4.41570447353227e+03	(-4.98141559740400e+00dB,8.14685639887408e+01°)
4.42588372362540e+03	(-5.00147002282874e+00dB,8.14483809553117e+01°)
4.43608643931346e+03	(-5.02152997478766e+00dB,8.14281279469396e+01°)
4.44631267469022e+03	(-5.04159549378923e+00dB,8.14078049745640e+01°)
4.45656248397416e+03	(-5.06166662039715e+00dB,8.13874120503862e+01°)
4.46683592150876e+03	(-5.08174339522928e+00dB,8.13669491878748e+01°)
4.47713304176275e+03	(-5.10182585895659e+00dB,8.13464164017707e+01°)
4.48745389933045e+03	(-5.12191405230199e+00dB,8.13258137080921e+01°)
4.49779854893200e+03	(-5.14200801603929e+00dB,8.13051411241399e+01°)
4.50816704541372e+03	(-5.16210779099203e+00dB,8.12843986685024e+01°)
4.51855944374834e+03	(-5.18221341803238e+00dB,8.12635863610604e+01°)
4.52897579903532e+03	(-5.20232493808001e+00dB,8.12427042229919e+01°)
4.53941616650115e+03	(-5.22244239210090e+00dB,8.12217522767776e+01°)
4.54988060149960e+03	(-5.24256582110631e+00dB,8.12007305462051e+01°)
4.56036915951207e+03	(-5.26269526615149e+00dB,8.11796390563737e+01°)
4.57088189614786e+03	(-5.28283076833462e+00dB,8.11584778336998e+01°)
4.58141886714444e+03	(-5.30297236879554e+00dB,8.11372469059210e+01°)
4.59198012836779e+03	(-5.32312010871471e+00dB,8.11159463021007e+01°)
4.60256573581266e+03	(-5.34327402931189e+00dB,8.10945760526334e+01°)
4.61317574560289e+03	(-5.36343417184505e+00dB,8.10731361892485e+01°)
4.62381021399170e+03	(-5.38360057760910e+00dB,8.10516267450152e+01°)
4.63446919736197e+03	(-5.40377328793475e+00dB,8.10300477543468e+01°)
4.64515275222659e+03	(-5.42395234418720e+00dB,8.10083992530055e+01°)
4.65586093522868e+03	(-5.44413778776507e+00dB,8.09866812781061e+01°)
4.66659380314197e+03	(-5.46432966009904e+00dB,8.09648938681210e+01°)
4.67735141287107e+03	(-5.48452800265065e+00dB,8.09430370628841e+01°)
4.68813382145173e+03	(-5.50473285691113e+00dB,8.09211109035950e+01°)
4.69894108605123e+03	(-5.52494426440004e+00dB,8.08991154328235e+01°)
4.70977326396861e+03	(-5.54516226666415e+00dB,8.08770506945132e+01°)
4.72063041263498e+03	(-5.56538690527602e+00dB,8.08549167339860e+01°)
4.73151258961388e+03	(-5.58561822183289e+00dB,8.08327135979461e+01°)
4.74241985260152e+03	(-5.60585625795532e+00dB,8.08104413344837e+01°)
4.75335225942712e+03	(-5.62610105528590e+00dB,8.07880999930790e+01°)
4.76430986805322e+03	(-5.64635265548803e+00dB,8.07656896246064e+01°)
4.77529273657597e+03	(-5.66661110024458e+00dB,8.07432102813376e+01°)
4.78630092322544e+03	(-5.68687643125660e+00dB,8.07206620169462e+01°)
4.79733448636595e+03	(-5.70714869024199e+00dB,8.06980448865107e+01°)
4.80839348449634e+03	(-5.72742791893429e+00dB,8.06753589465186e+01°)
4.81947797625033e+03	(-5.74771415908121e+00dB,8.06526042548697e+01°)
4.83058802039678e+03	(-5.76800745244342e+00dB,8.06297808708797e+01°)
4.84172367584004e+03	(-5.78830784079320e+00dB,8.06068888552840e+01°)
4.85288500162026e+03	(-5.80861536591306e+00dB,8.05839282702406e+01°)
4.86407205691366e+03	(-5.82893006959447e+00dB,8.05608991793337e+01°)
4.87528490103290e+03	(-5.84925199363644e+00dB,8.05378016475774e+01°)
4.88652359342737e+03	(-5.86958117984420e+00dB,8.05146357414181e+01°)
4.89778819368350e+03	(-5.88991767002788e+00dB,8.04914015287385e+01°)
4.90907876152506e+03	(-5.91026150600107e+00dB,8.04680990788604e+01°)
4.92039535681354e+03	(-5.93061272957951e+00dB,8.04447284625478e+01°)
4.93173803954839e+03	(-5.95097138257968e+00dB,8.04212897520099e+01°)
4.94310686986738e+03	(-5.97133750681745e+00dB,8.03977830209041e+01°)
4.95450190804693e+03	(-5.99171114410663e+00dB,8.03742083443391e+01°)
4.96592321450238e+03	(-6.01209233625769e+00dB,8.03505657988772e+01°)
4.97737084978838e+03	(-6.03248112507626e+00dB,8.03268554625378e+01°)
4.98884487459914e+03	(-6.05287755236177e+00dB,8.03030774147996e+01°)
5.00034534976880e+03	(-6.07328165990604e+00dB,8.02792317366037e+01°)
5.01187233627173e+03	(-6.09369348949189e+00dB,8.02553185103555e+01°)
5.02342589522288e+03	(-6.11411308289163e+00dB,8.02313378199282e+01°)
5.03500608787805e+03	(-6.13454048186580e+00dB,8.02072897506645e+01°)
5.04661297563429e+03	(-6.15497572816158e+00dB,8.01831743893794e+01°)
5.05824662003014e+03	(-6.17541886351144e+00dB,8.01589918243627e+01°)
5.06990708274604e+03	(-6.19586992963173e+00dB,8.01347421453806e+01°)
5.08159442560460e+03	(-6.21632896822114e+00dB,8.01104254436791e+01°)
5.09330871057095e+03	(-6.23679602095938e+00dB,8.00860418119849e+01°)
5.10504999975305e+03	(-6.25727112950559e+00dB,8.00615913445086e+01°)
5.11681835540206e+03	(-6.27775433549700e+00dB,8.00370741369460e+01°)
5.12861383991263e+03	(-6.29824568054744e+00dB,8.00124902864805e+01°)
5.14043651582324e+03	(-6.31874520624583e+00dB,7.99878398917849e+01°)
5.15228644581654e+03	(-6.33925295415477e+00dB,7.99631230530233e+01°)
5.16416369271969e+03	(-6.35976896580902e+00dB,7.99383398718527e+01°)
5.17606831950465e+03	(-6.38029328271406e+00dB,7.99134904514253e+01°)
5.18800038928858e+03	(-6.40082594634461e+00dB,7.98885748963893e+01°)
5.19995996533413e+03	(-6.42136699814311e+00dB,7.98635933128913e+01°)
5.21194711104977e+03	(-6.44191647951826e+00dB,7.98385458085774e+01°)
5.22396188999016e+03	(-6.46247443184351e+00dB,7.98134324925950e+01°)
5.23600436585646e+03	(-6.48304089645559e+00dB,7.97882534755937e+01°)
5.24807460249668e+03	(-6.50361591465299e+00dB,7.97630088697272e+01°)
5.26017266390602e+03	(-6.52419952769443e+00dB,7.97376987886542e+01°)
5.27229861422718e+03	(-6.54479177679745e+00dB,7.97123233475400e+01°)
5.28445251775075e+03	(-6.56539270313677e+00dB,7.96868826630572e+01°)
5.29663443891553e+03	(-6.58600234784286e+00dB,7.96613768533870e+01°)
5.30884444230883e+03	(-6.60662075200039e+00dB,7.96358060382203e+01°)
5.32108259266688e+03	(-6.62724795664673e+00dB,7.96101703387585e+01°)
5.33334895487515e+03	(-6.64788400277043e+00dB,7.95844698777143e+01°)
5.34564359396865e+03	(-6.66852893130964e+00dB,7.95587047793130e+01°)
5.35796657513235e+03	(-6.68918278315064e+00dB,7.95328751692926e+01°)
5.37031796370146e+03	(-6.70984559912628e+00dB,7.95069811749049e+01°)
5.38269782516181e+03	(-6.73051742001445e+00dB,7.94810229249160e+01°)
5.39510622515020e+03	(-6.75119828653653e+00dB,7.94550005496067e+01°)
5.40754322945473e+03	(-6.77188823935589e+00dB,7.94289141807732e+01°)
5.42000890401516e+03	(-6.79258731907625e+00dB,7.94027639517276e+01°)
5.43250331492325e+03	(-6.81329556624022e+00dB,7.93765499972978e+01°)
5.44502652842313e+03	(-6.83401302132776e+00dB,7.93502724538282e+01°)
5.45757861091162e+03	(-6.85473972475454e+00dB,7.93239314591795e+01°)
5.47015962893863e+03	(-6.87547571687048e+00dB,7.92975271527293e+01°)
5.48276964920744e+03	(-6.89622103795811e+00dB,7.92710596753718e+01°)
5.49540873857515e+03	(-6.91697572823108e+00dB,7.92445291695181e+01°)
5.50807696405293e+03	(-6.93773982783253e+00dB,7.92179357790958e+01°)
5.52077439280647e+03	(-6.95851337683362e+00dB,7.91912796495489e+01°)
5.53350109215626e+03	(-6.97929641523185e+00dB,7.91645609278379e+01°)
5.54625712957800e+03	(-7.00008898294960e+00dB,7.91377797624394e+01°)
5.55904257270293e+03	(-7.02089111983245e+00dB,7.91109363033452e+01°)
5.57185748931818e+03	(-7.04170286564774e+00dB,7.90840307020629e+01°)
5.58470194736719e+03	(-7.06252426008287e+00dB,7.90570631116144e+01°)
5.59757601494998e+03	(-7.08335534274381e+00dB,7.90300336865361e+01°)
5.61047976032358e+03	(-7.10419615315347e+00dB,7.90029425828777e+01°)
5.62341325190237e+03	(-7.12504673075015e+00dB,7.89757899582019e+01°)
5.63637655825842e+03	(-7.14590711488597e+00dB,7.89485759715833e+01°)
5.64936974812189e+03	(-7.16677734482525e+00dB,7.89213007836080e+01°)
5.66239289038140e+03	(-7.18765745974297e+00dB,7.88939645563722e+01°)
5.67544605408433e+03	(-7.20854749872315e+00dB,7.88665674534814e+01°)
5.68852930843727e+03	(-7.22944750075727e+00dB,7.88391096400494e+01°)
5.70164272280633e+03	(-7.25035750474275e+00dB,7.88115912826973e+01°)
5.71478636671752e+03	(-7.27127754948124e+00dB,7.87840125495520e+01°)
5.72796030985714e+03	(-7.29220767367717e+00dB,7.87563736102449e+01°)
5.74116462207212e+03	(-7.31314791593600e+00dB,7.87286746359110e+01°)
5.75439937337041e+03	(-7.33409831476281e+00dB,7.87009157991871e+01°)
5.76766463392135e+03	(-7.35505890856055e+00dB,7.86730972742105e+01°)
5.78096047405602e+03	(-7.37602973562857e+00dB,7.86452192366171e+01°)
5.79428696426765e+03	(-7.39701083416096e+00dB,7.86172818635404e+01°)
5.80764417521195e+03	(-7.41800224224496e+00dB,7.85892853336092e+01°)
5.82103217770755e+03	(-7.43900399785939e+00dB,7.85612298269462e+01°)
5.83445104273627e+03	(-7.46001613887305e+00dB,7.85331155251659e+01°)
5.84790084144363e+03	(-7.48103870304314e+00dB,7.85049426113730e+01°)
5.86138164513911e+03	(-7.50207172801362e+00dB,7.84767112701601e+01°)
5.87489352529659e+03	(-7.52311525131367e+00dB,7.84484216876057e+01°)
5.88843655355470e+03	(-7.54416931035608e+00dB,7.84200740512723e+01°)
5.90201080171726e+03	(-7.56523394243561e+00dB,7.83916685502040e+01°)
5.91561634175355e+03	(-7.58630918472748e+00dB,7.83632053749242e+01°)
5.92925324579880e+03	(-7.60739507428570e+00dB,7.83346847174334e+01°)
5.94292158615453e+03	(-7.62849164804152e+00dB,7.83061067712066e+01°)
5.95662143528890e+03	(-7.64959894280184e+00dB,7.82774717311910e+01°)
5.97035286583717e+03	(-7.67071699524757e+00dB,7.82487797938034e+01°)
5.98411595060199e+03	(-7.69184584193209e+00dB,7.82200311569273e+01°)
5.99791076255388e+03	(-7.71298551927964e+00dB,7.81912260199106e+01°)
6.01173737483157e+03	(-7.73413606358371e+00dB,7.81623645835627e+01°)
6.02559586074236e+03	(-7.75529751100547e+00dB,7.81334470501514e+01°)
6.03948629376258e+03	(-7.77646989757219e+00dB,7.81044736234003e+01°)
6.05340874753791e+03	(-7.79765325917561e+00dB,7.80754445084855e+01°)
6.06736329588383e+03	(-7.81884763157040e+00dB,7.80463599120328e+01°)
6.08135001278595e+03	(-7.84005305037253e+00dB,7.80172200421145e+01°)
6.09536897240046e+03	(-7.86126955105774e+00dB,7.79880251082462e+01°)
6.10942024905449e+03	(-7.88249716895988e+00dB,7.79587753213833e+01°)
6.12350391724650e+03	(-7.90373593926936e+00dB,7.79294708939180e+01°)
6.13762005164670e+03	(-7.92498589703161e+00dB,7.79001120396755e+01°)
6.15176872709744e+03	(-7.94624707714543e+00dB,7.78706989739107e+01°)
6.16595001861357e+03	(-7.96751951436145e+00dB,7.78412319133049e+01°)
6.18016400138291e+03	(-7.98880324328054e+00dB,7.78117110759616e+01°)
6.19441075076656e+03	(-8.01009829835221e+00dB,7.77821366814031e+01°)
6.20869034229938e+03	(-8.03140471387311e+00dB,7.77525089505667e+01°)
6.22300285169033e+03	(-8.05272252398535e+00dB,7.77228281058008e+01°)
6.23734835482293e+03	(-8.07405176267500e+00dB,7.76930943708612e+01°)
6.25172692775559e+03	(-8.09539246377051e+00dB,7.76633079709065e+01°)
6.26613864672208e+03	(-8.11674466094112e+00dB,7.76334691324946e+01°)
6.28058358813191e+03	(-8.13810838769533e+00dB,7.76035780835785e+01°)
6.29506182857070e+03	(-8.15948367737927e+00dB,7.75736350535017e+01°)
6.30957344480065e+03	(-8.18087056317518e+00dB,7.75436402729942e+01°)
6.32411851376091e+03	(-8.20226907809988e+00dB,7.75135939741683e+01°)
6.33869711256798e+03	(-8.22367925500319e+00dB,7.74834963905137e+01°)
6.35330931851615e+03	(-8.24510112656630e+00dB,7.74533477568934e+01°)
6.36795520907787e+03	(-8.26653472530032e+00dB,7.74231483095390e+01°)
6.38263486190419e+03	(-8.28798008354472e+00dB,7.73928982860459e+01°)
6.39734835482518e+03	(-8.30943723346566e+00dB,7.73625979253688e+01°)
6.41209576585031e+03	(-8.33090620705462e+00dB,7.73322474678168e+01°)
6.42687717316889e+03	(-8.35238703612672e+00dB,7.73018471550486e+01°)
6.44169265515046e+03	(-8.37387975231927e+00dB,7.72713972300674e+01°)
6.45654229034524e+03	(-8.39538438709016e+00dB,7.72408979372164e+01°)
6.47142615748452e+03	(-8.41690097171634e+00dB,7.72103495221728e+01°)
6.48634433548106e+03	(-8.43842953729235e+00dB,7.71797522319437e+01°)
6.50129690342958e+03	(-8.45997011472873e+00dB,7.71491063148600e+01°)
6.51628394060710e+03	(-8.48152273475047e+00dB,7.71184120205718e+01°)
6.53130552647339e+03	(-8.50308742789558e+00dB,7.70876696000426e+01°)
6.54636174067142e+03	(-8.52466422451350e+00dB,7.70568793055441e+01°)
6.56145266302772e+03	(-8.54625315476359e+00dB,7.70260413906505e+01°)
6.57657837355286e+03	(-8.56785424861361e+00dB,7.69951561102331e+01°)
