Freq.	V(OUT)/V(COMP)
1.30316677845222e+01	(8.31826420406946e+00dB,-4.28446329074098e+00°)
1.30617088813176e+01	(8.31815242563044e+00dB,-4.29430319628811e+00°)
1.30918192299933e+01	(8.31804013412585e+00dB,-4.30416553126373e+00°)
1.31219989901912e+01	(8.31792732721385e+00dB,-4.31405034562609e+00°)
1.31522483219216e+01	(8.31781400254213e+00dB,-4.32395768943664e+00°)
1.31825673855633e+01	(8.31770015774773e+00dB,-4.33388761286021e+00°)
1.32129563418650e+01	(8.31758579045705e+00dB,-4.34384016616511e+00°)
1.32434153519459e+01	(8.31747089828566e+00dB,-4.35381539972331e+00°)
1.32739445772966e+01	(8.31735547883857e+00dB,-4.36381336401067e+00°)
1.33045441797801e+01	(8.31723952970982e+00dB,-4.37383410960697e+00°)
1.33352143216324e+01	(8.31712304848271e+00dB,-4.38387768719618e+00°)
1.33659551654636e+01	(8.31700603272962e+00dB,-4.39394414756654e+00°)
1.33967668742585e+01	(8.31688848001188e+00dB,-4.40403354161071e+00°)
1.34276496113778e+01	(8.31677038788007e+00dB,-4.41414592032604e+00°)
1.34586035405587e+01	(8.31665175387338e+00dB,-4.42428133481452e+00°)
1.34896288259157e+01	(8.31653257552026e+00dB,-4.43443983628318e+00°)
1.35207256319420e+01	(8.31641285033785e+00dB,-4.44462147604406e+00°)
1.35518941235095e+01	(8.31629257583208e+00dB,-4.45482630551441e+00°)
1.35831344658707e+01	(8.31617174949765e+00dB,-4.46505437621685e+00°)
1.36144468246587e+01	(8.31605036881806e+00dB,-4.47530573977958e+00°)
1.36458313658884e+01	(8.31592843126542e+00dB,-4.48558044793647e+00°)
1.36772882559577e+01	(8.31580593430045e+00dB,-4.49587855252720e+00°)
1.37088176616477e+01	(8.31568287537243e+00dB,-4.50620010549747e+00°)
1.37404197501243e+01	(8.31555925191912e+00dB,-4.51654515889906e+00°)
1.37720946889386e+01	(8.31543506136692e+00dB,-4.52691376489019e+00°)
1.38038426460280e+01	(8.31531030113043e+00dB,-4.53730597573538e+00°)
1.38356637897170e+01	(8.31518496861266e+00dB,-4.54772184380580e+00°)
1.38675582887180e+01	(8.31505906120504e+00dB,-4.55816142157941e+00°)
1.38995263121327e+01	(8.31493257628717e+00dB,-4.56862476164102e+00°)
1.39315680294522e+01	(8.31480551122688e+00dB,-4.57911191668254e+00°)
1.39636836105585e+01	(8.31467786338009e+00dB,-4.58962293950302e+00°)
1.39958732257253e+01	(8.31454963009103e+00dB,-4.60015788300897e+00°)
1.40281370456187e+01	(8.31442080869176e+00dB,-4.61071680021431e+00°)
1.40604752412983e+01	(8.31429139650239e+00dB,-4.62129974424063e+00°)
1.40928879842179e+01	(8.31416139083109e+00dB,-4.63190676831739e+00°)
1.41253754462267e+01	(8.31403078897381e+00dB,-4.64253792578194e+00°)
1.41579377995699e+01	(8.31389958821440e+00dB,-4.65319327007975e+00°)
1.41905752168900e+01	(8.31376778582452e+00dB,-4.66387285476458e+00°)
1.42232878712273e+01	(8.31363537906350e+00dB,-4.67457673349854e+00°)
1.42560759360210e+01	(8.31350236517832e+00dB,-4.68530496005227e+00°)
1.42889395851101e+01	(8.31336874140380e+00dB,-4.69605758830523e+00°)
1.43218789927346e+01	(8.31323450496210e+00dB,-4.70683467224559e+00°)
1.43548943335357e+01	(8.31309965306296e+00dB,-4.71763626597054e+00°)
1.43879857825576e+01	(8.31296418290370e+00dB,-4.72846242368649e+00°)
1.44211535152478e+01	(8.31282809166895e+00dB,-4.73931319970904e+00°)
1.44543977074584e+01	(8.31269137653065e+00dB,-4.75018864846323e+00°)
1.44877185354467e+01	(8.31255403464821e+00dB,-4.76108882448376e+00°)
1.45211161758765e+01	(8.31241606316816e+00dB,-4.77201378241497e+00°)
1.45545908058188e+01	(8.31227745922419e+00dB,-4.78296357701106e+00°)
1.45881426027526e+01	(8.31213821993718e+00dB,-4.79393826313627e+00°)
1.46217717445663e+01	(8.31199834241517e+00dB,-4.80493789576502e+00°)
1.46554784095582e+01	(8.31185782375310e+00dB,-4.81596252998199e+00°)
1.46892627764378e+01	(8.31171666103292e+00dB,-4.82701222098229e+00°)
1.47231250243263e+01	(8.31157485132348e+00dB,-4.83808702407166e+00°)
1.47570653327580e+01	(8.31143239168055e+00dB,-4.84918699466655e+00°)
1.47910838816812e+01	(8.31128927914659e+00dB,-4.86031218829425e+00°)
1.48251808514586e+01	(8.31114551075082e+00dB,-4.87146266059308e+00°)
1.48593564228691e+01	(8.31100108350921e+00dB,-4.88263846731251e+00°)
1.48936107771082e+01	(8.31085599442428e+00dB,-4.89383966431329e+00°)
1.49279440957890e+01	(8.31071024048521e+00dB,-4.90506630756768e+00°)
1.49623565609434e+01	(8.31056381866750e+00dB,-4.91631845315935e+00°)
1.49968483550228e+01	(8.31041672593332e+00dB,-4.92759615728385e+00°)
1.50314196608993e+01	(8.31026895923111e+00dB,-4.93889947624850e+00°)
1.50660706618665e+01	(8.31012051549560e+00dB,-4.95022846647259e+00°)
1.51008015416405e+01	(8.30997139164788e+00dB,-4.96158318448759e+00°)
1.51356124843611e+01	(8.30982158459519e+00dB,-4.97296368693718e+00°)
1.51705036745924e+01	(8.30967109123102e+00dB,-4.98437003057753e+00°)
1.52054752973240e+01	(8.30951990843478e+00dB,-4.99580227227722e+00°)
1.52405275379719e+01	(8.30936803307206e+00dB,-5.00726046901761e+00°)
1.52756605823798e+01	(8.30921546199431e+00dB,-5.01874467789280e+00°)
1.53108746168193e+01	(8.30906219203903e+00dB,-5.03025495610992e+00°)
1.53461698279920e+01	(8.30890822002950e+00dB,-5.04179136098913e+00°)
1.53815464030294e+01	(8.30875354277462e+00dB,-5.05335394996371e+00°)
1.54170045294946e+01	(8.30859815706930e+00dB,-5.06494278058046e+00°)
1.54525443953832e+01	(8.30844205969392e+00dB,-5.07655791049955e+00°)
1.54881661891238e+01	(8.30828524741454e+00dB,-5.08819939749477e+00°)
1.55238700995798e+01	(8.30812771698271e+00dB,-5.09986729945368e+00°)
1.55596563160498e+01	(8.30796946513560e+00dB,-5.11156167437777e+00°)
1.55955250282685e+01	(8.30781048859552e+00dB,-5.12328258038236e+00°)
1.56314764264085e+01	(8.30765078407038e+00dB,-5.13503007569709e+00°)
1.56675107010805e+01	(8.30749034825328e+00dB,-5.14680421866579e+00°)
1.57036280433345e+01	(8.30732917782256e+00dB,-5.15860506774667e+00°)
1.57398286446612e+01	(8.30716726944167e+00dB,-5.17043268151247e+00°)
1.57761126969925e+01	(8.30700461975928e+00dB,-5.18228711865065e+00°)
1.58124803927028e+01	(8.30684122540894e+00dB,-5.19416843796333e+00°)
1.58489319246101e+01	(8.30667708300930e+00dB,-5.20607669836763e+00°)
1.58854674859768e+01	(8.30651218916377e+00dB,-5.21801195889563e+00°)
1.59220872705107e+01	(8.30634654046078e+00dB,-5.22997427869465e+00°)
1.59587914723663e+01	(8.30618013347341e+00dB,-5.24196371702723e+00°)
1.59955802861457e+01	(8.30601296475940e+00dB,-5.25398033327129e+00°)
1.60324539068994e+01	(8.30584503086128e+00dB,-5.26602418692036e+00°)
1.60694125301277e+01	(8.30567632830605e+00dB,-5.27809533758357e+00°)
1.61064563517817e+01	(8.30550685360526e+00dB,-5.29019384498582e+00°)
1.61435855682638e+01	(8.30533660325487e+00dB,-5.30231976896793e+00°)
1.61808003764296e+01	(8.30516557373524e+00dB,-5.31447316948670e+00°)
1.62181009735883e+01	(8.30499376151106e+00dB,-5.32665410661513e+00°)
1.62554875575038e+01	(8.30482116303122e+00dB,-5.33886264054240e+00°)
1.62929603263962e+01	(8.30464777472882e+00dB,-5.35109883157414e+00°)
1.63305194789423e+01	(8.30447359302095e+00dB,-5.36336274013235e+00°)
1.63681652142770e+01	(8.30429861430894e+00dB,-5.37565442675580e+00°)
1.64058977319943e+01	(8.30412283497795e+00dB,-5.38797395209988e+00°)
1.64437172321482e+01	(8.30394625139703e+00dB,-5.40032137693683e+00°)
1.64816239152540e+01	(8.30376885991911e+00dB,-5.41269676215587e+00°)
1.65196179822891e+01	(8.30359065688090e+00dB,-5.42510016876331e+00°)
1.65576996346942e+01	(8.30341163860278e+00dB,-5.43753165788261e+00°)
1.65958690743745e+01	(8.30323180138872e+00dB,-5.44999129075454e+00°)
1.66341265037006e+01	(8.30305114152631e+00dB,-5.46247912873730e+00°)
1.66724721255095e+01	(8.30286965528651e+00dB,-5.47499523330655e+00°)
1.67109061431060e+01	(8.30268733892381e+00dB,-5.48753966605565e+00°)
1.67494287602633e+01	(8.30250418867599e+00dB,-5.50011248869568e+00°)
1.67880401812245e+01	(8.30232020076408e+00dB,-5.51271376305555e+00°)
1.68267406107036e+01	(8.30213537139237e+00dB,-5.52534355108215e+00°)
1.68655302538863e+01	(8.30194969674818e+00dB,-5.53800191484043e+00°)
1.69044093164315e+01	(8.30176317300199e+00dB,-5.55068891651354e+00°)
1.69433780044722e+01	(8.30157579630721e+00dB,-5.56340461840286e+00°)
1.69824365246163e+01	(8.30138756280015e+00dB,-5.57614908292819e+00°)
1.70215850839484e+01	(8.30119846859994e+00dB,-5.58892237262776e+00°)
1.70608238900301e+01	(8.30100850980854e+00dB,-5.60172455015849e+00°)
1.71001531509018e+01	(8.30081768251053e+00dB,-5.61455567829591e+00°)
1.71395730750831e+01	(8.30062598277316e+00dB,-5.62741581993437e+00°)
1.71790838715748e+01	(8.30043340664621e+00dB,-5.64030503808713e+00°)
1.72186857498589e+01	(8.30023995016185e+00dB,-5.65322339588639e+00°)
1.72583789199009e+01	(8.30004560933478e+00dB,-5.66617095658351e+00°)
1.72981635921499e+01	(8.29985038016192e+00dB,-5.67914778354901e+00°)
1.73380399775402e+01	(8.29965425862243e+00dB,-5.69215394027267e+00°)
1.73780082874926e+01	(8.29945724067776e+00dB,-5.70518949036373e+00°)
1.74180687339150e+01	(8.29925932227126e+00dB,-5.71825449755082e+00°)
1.74582215292039e+01	(8.29906049932850e+00dB,-5.73134902568221e+00°)
1.74984668862454e+01	(8.29886076775679e+00dB,-5.74447313872576e+00°)
1.75388050184164e+01	(8.29866012344544e+00dB,-5.75762690076916e+00°)
1.75792361395858e+01	(8.29845856226550e+00dB,-5.77081037601990e+00°)
1.76197604641151e+01	(8.29825608006974e+00dB,-5.78402362880545e+00°)
1.76603782068605e+01	(8.29805267269262e+00dB,-5.79726672357331e+00°)
1.77010895831730e+01	(8.29784833594996e+00dB,-5.81053972489099e+00°)
1.77418948089005e+01	(8.29764306563927e+00dB,-5.82384269744633e+00°)
1.77827941003880e+01	(8.29743685753939e+00dB,-5.83717570604741e+00°)
1.78237876744797e+01	(8.29722970741042e+00dB,-5.85053881562268e+00°)
1.78648757485193e+01	(8.29702161099380e+00dB,-5.86393209122106e+00°)
1.79060585403517e+01	(8.29681256401200e+00dB,-5.87735559801195e+00°)
1.79473362683241e+01	(8.29660256216868e+00dB,-5.89080940128546e+00°)
1.79887091512867e+01	(8.29639160114847e+00dB,-5.90429356645234e+00°)
1.80301774085945e+01	(8.29617967661694e+00dB,-5.91780815904417e+00°)
1.80717412601081e+01	(8.29596678422043e+00dB,-5.93135324471334e+00°)
1.81134009261948e+01	(8.29575291958614e+00dB,-5.94492888923321e+00°)
1.81551566277301e+01	(8.29553807832187e+00dB,-5.95853515849815e+00°)
1.81970085860986e+01	(8.29532225601601e+00dB,-5.97217211852358e+00°)
1.82389570231952e+01	(8.29510544823759e+00dB,-5.98583983544617e+00°)
1.82810021614262e+01	(8.29488765053588e+00dB,-5.99953837552371e+00°)
1.83231442237109e+01	(8.29466885844072e+00dB,-6.01326780513543e+00°)
1.83653834334822e+01	(8.29444906746200e+00dB,-6.02702819078181e+00°)
1.84077200146883e+01	(8.29422827308992e+00dB,-6.04081959908482e+00°)
1.84501541917935e+01	(8.29400647079478e+00dB,-6.05464209678800e+00°)
1.84926861897795e+01	(8.29378365602696e+00dB,-6.06849575075645e+00°)
1.85353162341469e+01	(8.29355982421660e+00dB,-6.08238062797685e+00°)
1.85780445509157e+01	(8.29333497077379e+00dB,-6.09629679555764e+00°)
1.86208713666274e+01	(8.29310909108846e+00dB,-6.11024432072907e+00°)
1.86637969083454e+01	(8.29288218053006e+00dB,-6.12422327084316e+00°)
1.87068214036567e+01	(8.29265423444778e+00dB,-6.13823371337388e+00°)
1.87499450806729e+01	(8.29242524817029e+00dB,-6.15227571591713e+00°)
1.87931681680314e+01	(8.29219521700561e+00dB,-6.16634934619084e+00°)
1.88364908948967e+01	(8.29196413624116e+00dB,-6.18045467203498e+00°)
1.88799134909616e+01	(8.29173200114362e+00dB,-6.19459176141169e+00°)
1.89234361864485e+01	(8.29149880695881e+00dB,-6.20876068240526e+00°)
1.89670592121102e+01	(8.29126454891164e+00dB,-6.22296150322222e+00°)
1.90107827992317e+01	(8.29102922220603e+00dB,-6.23719429219142e+00°)
1.90546071796312e+01	(8.29079282202479e+00dB,-6.25145911776399e+00°)
1.90985325856611e+01	(8.29055534352951e+00dB,-6.26575604851348e+00°)
1.91425592502095e+01	(8.29031678186064e+00dB,-6.28008515313590e+00°)
1.91866874067016e+01	(8.29007713213708e+00dB,-6.29444650044966e+00°)
1.92309172891003e+01	(8.28983638945640e+00dB,-6.30884015939574e+00°)
1.92752491319080e+01	(8.28959454889464e+00dB,-6.32326619903770e+00°)
1.93196831701679e+01	(8.28935160550611e+00dB,-6.33772468856164e+00°)
1.93642196394647e+01	(8.28910755432354e+00dB,-6.35221569727641e+00°)
1.94088587759264e+01	(8.28886239035775e+00dB,-6.36673929461345e+00°)
1.94536008162253e+01	(8.28861610859772e+00dB,-6.38129555012700e+00°)
1.94984459975791e+01	(8.28836870401042e+00dB,-6.39588453349401e+00°)
1.95433945577526e+01	(8.28812017154065e+00dB,-6.41050631451418e+00°)
1.95884467350585e+01	(8.28787050611124e+00dB,-6.42516096311017e+00°)
1.96336027683591e+01	(8.28761970262260e+00dB,-6.43984854932740e+00°)
1.96788628970671e+01	(8.28736775595278e+00dB,-6.45456914333417e+00°)
1.97242273611472e+01	(8.28711466095749e+00dB,-6.46932281542175e+00°)
1.97696964011172e+01	(8.28686041246978e+00dB,-6.48410963600430e+00°)
1.98152702580496e+01	(8.28660500530015e+00dB,-6.49892967561900e+00°)
1.98609491735723e+01	(8.28634843423634e+00dB,-6.51378300492598e+00°)
1.99067333898705e+01	(8.28609069404324e+00dB,-6.52866969470837e+00°)
1.99526231496874e+01	(8.28583177946285e+00dB,-6.54358981587236e+00°)
1.99986186963261e+01	(8.28557168521425e+00dB,-6.55854343944727e+00°)
2.00447202736502e+01	(8.28531040599317e+00dB,-6.57353063658527e+00°)
2.00909281260859e+01	(8.28504793647240e+00dB,-6.58855147856185e+00°)
2.01372424986225e+01	(8.28478427130133e+00dB,-6.60360603677547e+00°)
2.01836636368142e+01	(8.28451940510591e+00dB,-6.61869438274772e+00°)
2.02301917867813e+01	(8.28425333248865e+00dB,-6.63381658812329e+00°)
2.02768271952114e+01	(8.28398604802852e+00dB,-6.64897272467009e+00°)
2.03235701093608e+01	(8.28371754628069e+00dB,-6.66416286427903e+00°)
2.03704207770558e+01	(8.28344782177664e+00dB,-6.67938707896424e+00°)
2.04173794466939e+01	(8.28317686902398e+00dB,-6.69464544086301e+00°)
2.04644463672453e+01	(8.28290468250630e+00dB,-6.70993802223573e+00°)
2.05116217882542e+01	(8.28263125668314e+00dB,-6.72526489546595e+00°)
2.05589059598400e+01	(8.28235658598981e+00dB,-6.74062613306031e+00°)
2.06062991326986e+01	(8.28208066483749e+00dB,-6.75602180764872e+00°)
2.06538015581038e+01	(8.28180348761284e+00dB,-6.77145199198410e+00°)
2.07014134879090e+01	(8.28152504867811e+00dB,-6.78691675894252e+00°)
2.07491351745476e+01	(8.28124534237099e+00dB,-6.80241618152320e+00°)
2.07969668710355e+01	(8.28096436300446e+00dB,-6.81795033284842e+00°)
2.08449088309714e+01	(8.28068210486685e+00dB,-6.83351928616364e+00°)
2.08929613085389e+01	(8.28039856222146e+00dB,-6.84912311483729e+00°)
2.09411245585075e+01	(8.28011372930666e+00dB,-6.86476189236088e+00°)
2.09893988362338e+01	(8.27982760033583e+00dB,-6.88043569234902e+00°)
2.10377843976633e+01	(8.27954016949711e+00dB,-6.89614458853931e+00°)
2.10862814993314e+01	(8.27925143095328e+00dB,-6.91188865479227e+00°)
2.11348903983650e+01	(8.27896137884187e+00dB,-6.92766796509148e+00°)
2.11836113524835e+01	(8.27867000727494e+00dB,-6.94348259354353e+00°)
2.12324446200007e+01	(8.27837731033876e+00dB,-6.95933261437771e+00°)
2.12813904598256e+01	(8.27808328209418e+00dB,-6.97521810194642e+00°)
2.13304491314643e+01	(8.27778791657602e+00dB,-6.99113913072476e+00°)
2.13796208950208e+01	(8.27749120779332e+00dB,-7.00709577531072e+00°)
2.14289060111991e+01	(8.27719314972907e+00dB,-7.02308811042503e+00°)
2.14783047413038e+01	(8.27689373634021e+00dB,-7.03911621091123e+00°)
2.15278173472422e+01	(8.27659296155735e+00dB,-7.05518015173545e+00°)
2.15774440915251e+01	(8.27629081928490e+00dB,-7.07128000798659e+00°)
2.16271852372687e+01	(8.27598730340074e+00dB,-7.08741585487606e+00°)
2.16770410481954e+01	(8.27568240775630e+00dB,-7.10358776773792e+00°)
2.17270117886359e+01	(8.27537612617630e+00dB,-7.11979582202867e+00°)
2.17770977235300e+01	(8.27506845245871e+00dB,-7.13604009332732e+00°)
2.18272991184285e+01	(8.27475938037468e+00dB,-7.15232065733525e+00°)
2.18776162394940e+01	(8.27444890366836e+00dB,-7.16863758987621e+00°)
2.19280493535029e+01	(8.27413701605686e+00dB,-7.18499096689626e+00°)
2.19785987278467e+01	(8.27382371123008e+00dB,-7.20138086446364e+00°)
2.20292646305330e+01	(8.27350898285062e+00dB,-7.21780735876880e+00°)
2.20800473301874e+01	(8.27319282455371e+00dB,-7.23427052612429e+00°)
2.21309470960548e+01	(8.27287522994700e+00dB,-7.25077044296461e+00°)
2.21819641980006e+01	(8.27255619261058e+00dB,-7.26730718584634e+00°)
2.22330989065124e+01	(8.27223570609679e+00dB,-7.28388083144789e+00°)
2.22843514927014e+01	(8.27191376393017e+00dB,-7.30049145656953e+00°)
2.23357222283037e+01	(8.27159035960715e+00dB,-7.31713913813315e+00°)
2.23872113856818e+01	(8.27126548659628e+00dB,-7.33382395318244e+00°)
2.24388192378260e+01	(8.27093913833781e+00dB,-7.35054597888257e+00°)
2.24905460583562e+01	(8.27061130824373e+00dB,-7.36730529252024e+00°)
2.25423921215227e+01	(8.27028198969765e+00dB,-7.38410197150357e+00°)
2.25943577022081e+01	(8.26995117605463e+00dB,-7.40093609336195e+00°)
2.26464430759290e+01	(8.26961886064105e+00dB,-7.41780773574596e+00°)
2.26986485188366e+01	(8.26928503675465e+00dB,-7.43471697642743e+00°)
2.27509743077191e+01	(8.26894969766429e+00dB,-7.45166389329914e+00°)
2.28034207200025e+01	(8.26861283660973e+00dB,-7.46864856437475e+00°)
2.28559880337526e+01	(8.26827444680178e+00dB,-7.48567106778884e+00°)
2.29086765276761e+01	(8.26793452142202e+00dB,-7.50273148179670e+00°)
2.29614864811220e+01	(8.26759305362263e+00dB,-7.51982988477417e+00°)
2.30144181740834e+01	(8.26725003652641e+00dB,-7.53696635521764e+00°)
2.30674718871990e+01	(8.26690546322661e+00dB,-7.55414097174389e+00°)
2.31206479017543e+01	(8.26655932678684e+00dB,-7.57135381309001e+00°)
2.31739464996831e+01	(8.26621162024082e+00dB,-7.58860495811317e+00°)
2.32273679635694e+01	(8.26586233659241e+00dB,-7.60589448579060e+00°)
2.32809125766484e+01	(8.26551146881549e+00dB,-7.62322247521949e+00°)
2.33345806228083e+01	(8.26515900985374e+00dB,-7.64058900561679e+00°)
2.33883723865918e+01	(8.26480495262065e+00dB,-7.65799415631912e+00°)
2.34422881531975e+01	(8.26444928999921e+00dB,-7.67543800678257e+00°)
2.34963282084814e+01	(8.26409201484205e+00dB,-7.69292063658273e+00°)
2.35504928389584e+01	(8.26373311997110e+00dB,-7.71044212541434e+00°)
2.36047823318040e+01	(8.26337259817751e+00dB,-7.72800255309127e+00°)
2.36591969748558e+01	(8.26301044222167e+00dB,-7.74560199954642e+00°)
2.37137370566148e+01	(8.26264664483285e+00dB,-7.76324054483142e+00°)
2.37684028662470e+01	(8.26228119870945e+00dB,-7.78091826911672e+00°)
2.38231946935852e+01	(8.26191409651839e+00dB,-7.79863525269114e+00°)
2.38781128291300e+01	(8.26154533089538e+00dB,-7.81639157596194e+00°)
2.39331575640521e+01	(8.26117489444466e+00dB,-7.83418731945460e+00°)
2.39883291901931e+01	(8.26080277973874e+00dB,-7.85202256381255e+00°)
2.40436280000676e+01	(8.26042897931868e+00dB,-7.86989738979731e+00°)
2.40990542868642e+01	(8.26005348569345e+00dB,-7.88781187828791e+00°)
2.41546083444476e+01	(8.25967629134017e+00dB,-7.90576611028102e+00°)
2.42102904673600e+01	(8.25929738870385e+00dB,-7.92376016689067e+00°)
2.42661009508224e+01	(8.25891677019732e+00dB,-7.94179412934812e+00°)
2.43220400907364e+01	(8.25853442820099e+00dB,-7.95986807900157e+00°)
2.43781081836857e+01	(8.25815035506294e+00dB,-7.97798209731618e+00°)
2.44343055269379e+01	(8.25776454309853e+00dB,-7.99613626587362e+00°)
2.44906324184456e+01	(8.25737698459046e+00dB,-8.01433066637211e+00°)
2.45470891568485e+01	(8.25698767178856e+00dB,-8.03256538062609e+00°)
2.46036760414744e+01	(8.25659659690976e+00dB,-8.05084049056611e+00°)
2.46603933723416e+01	(8.25620375213792e+00dB,-8.06915607823868e+00°)
2.47172414501595e+01	(8.25580912962347e+00dB,-8.08751222580573e+00°)
2.47742205763310e+01	(8.25541272148368e+00dB,-8.10590901554489e+00°)
2.48313310529539e+01	(8.25501451980236e+00dB,-8.12434652984902e+00°)
2.48885731828221e+01	(8.25461451662953e+00dB,-8.14282485122590e+00°)
2.49459472694277e+01	(8.25421270398173e+00dB,-8.16134406229834e+00°)
2.50034536169624e+01	(8.25380907384132e+00dB,-8.17990424580351e+00°)
2.50610925303193e+01	(8.25340361815692e+00dB,-8.19850548459318e+00°)
2.51188643150939e+01	(8.25299632884290e+00dB,-8.21714786163321e+00°)
2.51767692775867e+01	(8.25258719777948e+00dB,-8.23583146000345e+00°)
2.52348077248039e+01	(8.25217621681231e+00dB,-8.25455636289731e+00°)
2.52929799644596e+01	(8.25176337775267e+00dB,-8.27332265362183e+00°)
2.53512863049772e+01	(8.25134867237716e+00dB,-8.29213041559720e+00°)
2.54097270554911e+01	(8.25093209242757e+00dB,-8.31097973235663e+00°)
2.54683025258485e+01	(8.25051362961072e+00dB,-8.32987068754596e+00°)
2.55270130266106e+01	(8.25009327559855e+00dB,-8.34880336492374e+00°)
2.55858588690545e+01	(8.24967102202760e+00dB,-8.36777784836049e+00°)
2.56448403651752e+01	(8.24924686049926e+00dB,-8.38679422183891e+00°)
2.57039578276867e+01	(8.24882078257944e+00dB,-8.40585256945337e+00°)
2.57632115700238e+01	(8.24839277979837e+00dB,-8.42495297540960e+00°)
2.58226019063440e+01	(8.24796284365067e+00dB,-8.44409552402460e+00°)
2.58821291515290e+01	(8.24753096559502e+00dB,-8.46328029972624e+00°)
2.59417936211862e+01	(8.24709713705420e+00dB,-8.48250738705306e+00°)
2.60015956316508e+01	(8.24666134941481e+00dB,-8.50177687065393e+00°)
2.60615354999870e+01	(8.24622359402715e+00dB,-8.52108883528776e+00°)
2.61216135439901e+01	(8.24578386220515e+00dB,-8.54044336582323e+00°)
2.61818300821879e+01	(8.24534214522631e+00dB,-8.55984054723865e+00°)
2.62421854338424e+01	(8.24489843433132e+00dB,-8.57928046462138e+00°)
2.63026799189518e+01	(8.24445272072404e+00dB,-8.59876320316763e+00°)
2.63633138582518e+01	(8.24400499557154e+00dB,-8.61828884818241e+00°)
2.64240875732175e+01	(8.24355525000368e+00dB,-8.63785748507883e+00°)
2.64850013860650e+01	(8.24310347511309e+00dB,-8.65746919937803e+00°)
2.65460556197534e+01	(8.24264966195514e+00dB,-8.67712407670884e+00°)
2.66072505979861e+01	(8.24219380154754e+00dB,-8.69682220280732e+00°)
2.66685866452128e+01	(8.24173588487049e+00dB,-8.71656366351668e+00°)
2.67300640866311e+01	(8.24127590286631e+00dB,-8.73634854478670e+00°)
2.67916832481883e+01	(8.24081384643950e+00dB,-8.75617693267361e+00°)
2.68534444565830e+01	(8.24034970645640e+00dB,-8.77604891333957e+00°)
2.69153480392671e+01	(8.23988347374518e+00dB,-8.79596457305248e+00°)
2.69773943244471e+01	(8.23941513909563e+00dB,-8.81592399818549e+00°)
2.70395836410864e+01	(8.23894469325916e+00dB,-8.83592727521689e+00°)
2.71019163189064e+01	(8.23847212694835e+00dB,-8.85597449072938e+00°)
2.71643926883887e+01	(8.23799743083722e+00dB,-8.87606573141015e+00°)
2.72270130807770e+01	(8.23752059556066e+00dB,-8.89620108405009e+00°)
2.72897778280783e+01	(8.23704161171475e+00dB,-8.91638063554391e+00°)
2.73526872630650e+01	(8.23656046985607e+00dB,-8.93660447288914e+00°)
2.74157417192767e+01	(8.23607716050213e+00dB,-8.95687268318645e+00°)
2.74789415310219e+01	(8.23559167413074e+00dB,-8.97718535363870e+00°)
2.75422870333795e+01	(8.23510400118012e+00dB,-8.99754257155083e+00°)
2.76057785622013e+01	(8.23461413204883e+00dB,-9.01794442432957e+00°)
2.76694164541130e+01	(8.23412205709529e+00dB,-9.03839099948268e+00°)
2.77332010465163e+01	(8.23362776663799e+00dB,-9.05888238461892e+00°)
2.77971326775907e+01	(8.23313125095524e+00dB,-9.07941866744755e+00°)
2.78612116862956e+01	(8.23263250028477e+00dB,-9.09999993577769e+00°)
2.79254384123712e+01	(8.23213150482404e+00dB,-9.12062627751830e+00°)
2.79898131963415e+01	(8.23162825472965e+00dB,-9.14129778067739e+00°)
2.80543363795150e+01	(8.23112274011754e+00dB,-9.16201453336194e+00°)
2.81190083039872e+01	(8.23061495106260e+00dB,-9.18277662377717e+00°)
2.81838293126424e+01	(8.23010487759861e+00dB,-9.20358414022626e+00°)
2.82487997491549e+01	(8.22959250971810e+00dB,-9.22443717110994e+00°)
2.83139199579916e+01	(8.22907783737232e+00dB,-9.24533580492607e+00°)
2.83791902844134e+01	(8.22856085047079e+00dB,-9.26628013026901e+00°)
2.84446110744769e+01	(8.22804153888143e+00dB,-9.28727023582936e+00°)
2.85101826750369e+01	(8.22751989243018e+00dB,-9.30830621039337e+00°)
2.85759054337472e+01	(8.22699590090120e+00dB,-9.32938814284271e+00°)
2.86417796990636e+01	(8.22646955403630e+00dB,-9.35051612215369e+00°)
2.87078058202447e+01	(8.22594084153507e+00dB,-9.37169023739706e+00°)
2.87739841473545e+01	(8.22540975305463e+00dB,-9.39291057773732e+00°)
2.88403150312638e+01	(8.22487627820944e+00dB,-9.41417723243241e+00°)
2.89067988236525e+01	(8.22434040657134e+00dB,-9.43549029083319e+00°)
2.89734358770110e+01	(8.22380212766905e+00dB,-9.45684984238280e+00°)
2.90402265446422e+01	(8.22326143098843e+00dB,-9.47825597661645e+00°)
2.91071711806638e+01	(8.22271830597198e+00dB,-9.49970878316061e+00°)
2.91742701400094e+01	(8.22217274201893e+00dB,-9.52120835173276e+00°)
2.92415237784311e+01	(8.22162472848487e+00dB,-9.54275477214066e+00°)
2.93089324525009e+01	(8.22107425468183e+00dB,-9.56434813428206e+00°)
2.93764965196130e+01	(8.22052130987791e+00dB,-9.58598852814396e+00°)
2.94442163379853e+01	(8.21996588329733e+00dB,-9.60767604380232e+00°)
2.95120922666615e+01	(8.21940796412002e+00dB,-9.62941077142121e+00°)
2.95801246655131e+01	(8.21884754148174e+00dB,-9.65119280125260e+00°)
2.96483138952411e+01	(8.21828460447376e+00dB,-9.67302222363565e+00°)
