Freq.	V(OUT)/V(COMP)
5.23600436585646e+03	(-3.42438437604024e+01dB,-9.16272665934283e+01°)
5.24807460249668e+03	(-3.42634087721255e+01dB,-9.16315608862252e+01°)
5.26017266390602e+03	(-3.42829718206571e+01dB,-9.16358664305988e+01°)
5.27229861422718e+03	(-3.43025328973314e+01dB,-9.16401832669214e+01°)
5.28445251775075e+03	(-3.43220919934458e+01dB,-9.16445114357415e+01°)
5.29663443891553e+03	(-3.43416491002615e+01dB,-9.16488509777848e+01°)
5.30884444230883e+03	(-3.43612042090026e+01dB,-9.16532019339551e+01°)
5.32108259266688e+03	(-3.43807573108568e+01dB,-9.16575643453354e+01°)
5.33334895487515e+03	(-3.44003083969744e+01dB,-9.16619382531886e+01°)
5.34564359396865e+03	(-3.44198574584688e+01dB,-9.16663236989588e+01°)
5.35796657513235e+03	(-3.44394044864162e+01dB,-9.16707207242721e+01°)
5.37031796370146e+03	(-3.44589494718552e+01dB,-9.16751293709376e+01°)
5.38269782516181e+03	(-3.44784924057870e+01dB,-9.16795496809486e+01°)
5.39510622515020e+03	(-3.44980332791751e+01dB,-9.16839816964833e+01°)
5.40754322945473e+03	(-3.45175720829451e+01dB,-9.16884254599060e+01°)
5.42000890401516e+03	(-3.45371088079848e+01dB,-9.16928810137680e+01°)
5.43250331492325e+03	(-3.45566434451437e+01dB,-9.16973484008090e+01°)
5.44502652842313e+03	(-3.45761759852333e+01dB,-9.17018276639575e+01°)
5.45757861091162e+03	(-3.45957064190266e+01dB,-9.17063188463323e+01°)
5.47015962893863e+03	(-3.46152347372579e+01dB,-9.17108219912434e+01°)
5.48276964920744e+03	(-3.46347609306232e+01dB,-9.17153371421931e+01°)
5.49540873857515e+03	(-3.46542849897793e+01dB,-9.17198643428770e+01°)
5.50807696405293e+03	(-3.46738069053444e+01dB,-9.17244036371849e+01°)
5.52077439280647e+03	(-3.46933266678974e+01dB,-9.17289550692022e+01°)
5.53350109215626e+03	(-3.47128442679779e+01dB,-9.17335186832107e+01°)
5.54625712957800e+03	(-3.47323596960864e+01dB,-9.17380945236899e+01°)
5.55904257270293e+03	(-3.47518729426836e+01dB,-9.17426826353179e+01°)
5.57185748931818e+03	(-3.47713839981906e+01dB,-9.17472830629725e+01°)
5.58470194736719e+03	(-3.47908928529888e+01dB,-9.17518958517324e+01°)
5.59757601494998e+03	(-3.48103994974195e+01dB,-9.17565210468782e+01°)
5.61047976032358e+03	(-3.48299039217839e+01dB,-9.17611586938934e+01°)
5.62341325190237e+03	(-3.48494061163430e+01dB,-9.17658088384660e+01°)
5.63637655825842e+03	(-3.48689060713174e+01dB,-9.17704715264891e+01°)
5.64936974812189e+03	(-3.48884037768872e+01dB,-9.17751468040621e+01°)
5.66239289038140e+03	(-3.49078992231916e+01dB,-9.17798347174921e+01°)
5.67544605408433e+03	(-3.49273924003293e+01dB,-9.17845353132948e+01°)
5.68852930843727e+03	(-3.49468832983576e+01dB,-9.17892486381958e+01°)
5.70164272280633e+03	(-3.49663719072930e+01dB,-9.17939747391315e+01°)
5.71478636671752e+03	(-3.49858582171105e+01dB,-9.17987136632506e+01°)
5.72796030985714e+03	(-3.50053422177439e+01dB,-9.18034654579150e+01°)
5.74116462207212e+03	(-3.50248238990851e+01dB,-9.18082301707012e+01°)
5.75439937337041e+03	(-3.50443032509846e+01dB,-9.18130078494010e+01°)
5.76766463392135e+03	(-3.50637802632506e+01dB,-9.18177985420236e+01°)
5.78096047405602e+03	(-3.50832549256498e+01dB,-9.18226022967956e+01°)
5.79428696426765e+03	(-3.51027272279063e+01dB,-9.18274191621632e+01°)
5.80764417521195e+03	(-3.51221971597020e+01dB,-9.18322491867929e+01°)
5.82103217770755e+03	(-3.51416647106763e+01dB,-9.18370924195729e+01°)
5.83445104273627e+03	(-3.51611298704260e+01dB,-9.18419489096141e+01°)
5.84790084144363e+03	(-3.51805926285050e+01dB,-9.18468187062516e+01°)
5.86138164513911e+03	(-3.52000529744244e+01dB,-9.18517018590456e+01°)
5.87489352529659e+03	(-3.52195108976523e+01dB,-9.18565984177832e+01°)
5.88843655355470e+03	(-3.52389663876131e+01dB,-9.18615084324790e+01°)
5.90201080171726e+03	(-3.52584194336883e+01dB,-9.18664319533766e+01°)
5.91561634175355e+03	(-3.52778700252157e+01dB,-9.18713690309501e+01°)
5.92925324579880e+03	(-3.52973181514891e+01dB,-9.18763197159050e+01°)
5.94292158615453e+03	(-3.53167638017589e+01dB,-9.18812840591796e+01°)
5.95662143528890e+03	(-3.53362069652312e+01dB,-9.18862621119466e+01°)
5.97035286583717e+03	(-3.53556476310679e+01dB,-9.18912539256138e+01°)
5.98411595060199e+03	(-3.53750857883868e+01dB,-9.18962595518257e+01°)
5.99791076255388e+03	(-3.53945214262610e+01dB,-9.19012790424649e+01°)
6.01173737483157e+03	(-3.54139545337191e+01dB,-9.19063124496532e+01°)
6.02559586074236e+03	(-3.54333850997448e+01dB,-9.19113598257533e+01°)
6.03948629376258e+03	(-3.54528131132770e+01dB,-9.19164212233694e+01°)
6.05340874753791e+03	(-3.54722385632093e+01dB,-9.19214966953493e+01°)
6.06736329588383e+03	(-3.54916614383902e+01dB,-9.19265862947853e+01°)
6.08135001278595e+03	(-3.55110817276228e+01dB,-9.19316900750156e+01°)
6.09536897240046e+03	(-3.55304994196645e+01dB,-9.19368080896257e+01°)
6.10942024905449e+03	(-3.55499145032269e+01dB,-9.19419403924499e+01°)
6.12350391724650e+03	(-3.55693269669760e+01dB,-9.19470870375725e+01°)
6.13762005164670e+03	(-3.55887367995315e+01dB,-9.19522480793290e+01°)
6.15176872709744e+03	(-3.56081439894669e+01dB,-9.19574235723080e+01°)
6.16595001861357e+03	(-3.56275485253096e+01dB,-9.19626135713520e+01°)
6.18016400138291e+03	(-3.56469503955401e+01dB,-9.19678181315592e+01°)
6.19441075076656e+03	(-3.56663495885924e+01dB,-9.19730373082848e+01°)
6.20869034229938e+03	(-3.56857460928538e+01dB,-9.19782711571423e+01°)
6.22300285169033e+03	(-3.57051398966643e+01dB,-9.19835197340053e+01°)
6.23734835482293e+03	(-3.57245309883169e+01dB,-9.19887830950082e+01°)
6.25172692775559e+03	(-3.57439193560573e+01dB,-9.19940612965484e+01°)
6.26613864672208e+03	(-3.57633049880836e+01dB,-9.19993543952874e+01°)
6.28058358813191e+03	(-3.57826878725464e+01dB,-9.20046624481520e+01°)
6.29506182857070e+03	(-3.58020679975483e+01dB,-9.20099855123366e+01°)
6.30957344480065e+03	(-3.58214453511442e+01dB,-9.20153236453034e+01°)
6.32411851376091e+03	(-3.58408199213406e+01dB,-9.20206769047852e+01°)
6.33869711256798e+03	(-3.58601916960958e+01dB,-9.20260453487859e+01°)
6.35330931851615e+03	(-3.58795606633197e+01dB,-9.20314290355825e+01°)
6.36795520907787e+03	(-3.58989268108736e+01dB,-9.20368280237264e+01°)
6.38263486190419e+03	(-3.59182901265699e+01dB,-9.20422423720451e+01°)
6.39734835482518e+03	(-3.59376505981722e+01dB,-9.20476721396434e+01°)
6.41209576585031e+03	(-3.59570082133948e+01dB,-9.20531173859052e+01°)
6.42687717316889e+03	(-3.59763629599028e+01dB,-9.20585781704950e+01°)
6.44169265515046e+03	(-3.59957148253121e+01dB,-9.20640545533594e+01°)
6.45654229034524e+03	(-3.60150637971886e+01dB,-9.20695465947284e+01°)
6.47142615748452e+03	(-3.60344098630488e+01dB,-9.20750543551176e+01°)
6.48634433548106e+03	(-3.60537530103591e+01dB,-9.20805778953290e+01°)
6.50129690342958e+03	(-3.60730932265358e+01dB,-9.20861172764531e+01°)
6.51628394060710e+03	(-3.60924304989449e+01dB,-9.20916725598704e+01°)
6.53130552647339e+03	(-3.61117648149022e+01dB,-9.20972438072527e+01°)
6.54636174067142e+03	(-3.61310961616727e+01dB,-9.21028310805652e+01°)
6.56145266302772e+03	(-3.61504245264706e+01dB,-9.21084344420676e+01°)
6.57657837355286e+03	(-3.61697498964595e+01dB,-9.21140539543161e+01°)
6.59173895244187e+03	(-3.61890722587515e+01dB,-9.21196896801647e+01°)
6.60693448007461e+03	(-3.62083916004078e+01dB,-9.21253416827672e+01°)
6.62216503701627e+03	(-3.62277079084381e+01dB,-9.21310100255786e+01°)
6.63743070401773e+03	(-3.62470211698003e+01dB,-9.21366947723567e+01°)
6.65273156201606e+03	(-3.62663313714008e+01dB,-9.21423959871642e+01°)
6.66806769213486e+03	(-3.62856385000941e+01dB,-9.21481137343696e+01°)
6.68343917568478e+03	(-3.63049425426823e+01dB,-9.21538480786496e+01°)
6.69884609416390e+03	(-3.63242434859156e+01dB,-9.21595990849906e+01°)
6.71428852925815e+03	(-3.63435413164916e+01dB,-9.21653668186901e+01°)
6.72976656284180e+03	(-3.63628360210555e+01dB,-9.21711513453588e+01°)
6.74528027697784e+03	(-3.63821275861994e+01dB,-9.21769527309219e+01°)
6.76082975391844e+03	(-3.64014159984628e+01dB,-9.21827710416215e+01°)
6.77641507610537e+03	(-3.64207012443320e+01dB,-9.21886063440174e+01°)
6.79203632617046e+03	(-3.64399833102401e+01dB,-9.21944587049897e+01°)
6.80769358693602e+03	(-3.64592621825666e+01dB,-9.22003281917402e+01°)
6.82338694141530e+03	(-3.64785378476376e+01dB,-9.22062148717940e+01°)
6.83911647281289e+03	(-3.64978102917254e+01dB,-9.22121188130015e+01°)
6.85488226452521e+03	(-3.65170795010482e+01dB,-9.22180400835401e+01°)
6.87068440014091e+03	(-3.65363454617703e+01dB,-9.22239787519162e+01°)
6.88652296344135e+03	(-3.65556081600017e+01dB,-9.22299348869667e+01°)
6.90239803840101e+03	(-3.65748675817979e+01dB,-9.22359085578607e+01°)
6.91830970918795e+03	(-3.65941237131598e+01dB,-9.22418998341020e+01°)
6.93425806016427e+03	(-3.66133765400336e+01dB,-9.22479087855302e+01°)
6.95024317588654e+03	(-3.66326260483104e+01dB,-9.22539354823228e+01°)
6.96626514110626e+03	(-3.66518722238263e+01dB,-9.22599799949973e+01°)
6.98232404077028e+03	(-3.66711150523621e+01dB,-9.22660423944124e+01°)
6.99841996002130e+03	(-3.66903545196432e+01dB,-9.22721227517709e+01°)
7.01455298419827e+03	(-3.67095906113392e+01dB,-9.22782211386204e+01°)
7.03072319883689e+03	(-3.67288233130640e+01dB,-9.22843376268562e+01°)
7.04693068967002e+03	(-3.67480526103757e+01dB,-9.22904722887226e+01°)
7.06317554262817e+03	(-3.67672784887759e+01dB,-9.22966251968148e+01°)
7.07945784383992e+03	(-3.67865009337102e+01dB,-9.23027964240814e+01°)
7.09577767963243e+03	(-3.68057199305677e+01dB,-9.23089860438255e+01°)
7.11213513653183e+03	(-3.68249354646806e+01dB,-9.23151941297073e+01°)
7.12853030126373e+03	(-3.68441475213246e+01dB,-9.23214207557459e+01°)
7.14496326075366e+03	(-3.68633560857181e+01dB,-9.23276659963209e+01°)
7.16143410212755e+03	(-3.68825611430227e+01dB,-9.23339299261749e+01°)
7.17794291271214e+03	(-3.69017626783424e+01dB,-9.23402126204151e+01°)
7.19448978003551e+03	(-3.69209606767238e+01dB,-9.23465141545153e+01°)
7.21107479182751e+03	(-3.69401551231557e+01dB,-9.23528346043183e+01°)
7.22769803602021e+03	(-3.69593460025692e+01dB,-9.23591740460374e+01°)
7.24435960074841e+03	(-3.69785332998374e+01dB,-9.23655325562587e+01°)
7.26105957435005e+03	(-3.69977169997751e+01dB,-9.23719102119432e+01°)
7.27779804536674e+03	(-3.70168970871388e+01dB,-9.23783070904284e+01°)
7.29457510254418e+03	(-3.70360735466265e+01dB,-9.23847232694311e+01°)
7.31139083483267e+03	(-3.70552463628775e+01dB,-9.23911588270488e+01°)
7.32824533138753e+03	(-3.70744155204722e+01dB,-9.23976138417619e+01°)
7.34513868156963e+03	(-3.70935810039319e+01dB,-9.24040883924362e+01°)
7.36207097494584e+03	(-3.71127427977189e+01dB,-9.24105825583244e+01°)
7.37904230128949e+03	(-3.71319008862358e+01dB,-9.24170964190687e+01°)
7.39605275058085e+03	(-3.71510552538260e+01dB,-9.24236300547027e+01°)
7.41310241300764e+03	(-3.71702058847729e+01dB,-9.24301835456535e+01°)
7.43019137896548e+03	(-3.71893527633001e+01dB,-9.24367569727438e+01°)
7.44731973905835e+03	(-3.72084958735712e+01dB,-9.24433504171942e+01°)
7.46448758409912e+03	(-3.72276351996894e+01dB,-9.24499639606255e+01°)
7.48169500511000e+03	(-3.72467707256978e+01dB,-9.24565976850603e+01°)
7.49894209332301e+03	(-3.72659024355786e+01dB,-9.24632516729258e+01°)
7.51622894018050e+03	(-3.72850303132533e+01dB,-9.24699260070557e+01°)
7.53355563733562e+03	(-3.73041543425827e+01dB,-9.24766207706925e+01°)
7.55092227665278e+03	(-3.73232745073663e+01dB,-9.24833360474895e+01°)
7.56832895020818e+03	(-3.73423907913424e+01dB,-9.24900719215134e+01°)
7.58577575029027e+03	(-3.73615031781880e+01dB,-9.24968284772462e+01°)
7.60326276940024e+03	(-3.73806116515182e+01dB,-9.25036057995876e+01°)
7.62079010025254e+03	(-3.73997161948866e+01dB,-9.25104039738574e+01°)
7.63835783577532e+03	(-3.74188167917848e+01dB,-9.25172230857974e+01°)
7.65596606911098e+03	(-3.74379134256423e+01dB,-9.25240632215741e+01°)
7.67361489361660e+03	(-3.74570060798262e+01dB,-9.25309244677806e+01°)
7.69130440286450e+03	(-3.74760947376412e+01dB,-9.25378069114394e+01°)
7.70903469064270e+03	(-3.74951793823295e+01dB,-9.25447106400041e+01°)
7.72680585095542e+03	(-3.75142599970705e+01dB,-9.25516357413623e+01°)
7.74461797802358e+03	(-3.75333365649804e+01dB,-9.25585823038378e+01°)
7.76247116628531e+03	(-3.75524090691126e+01dB,-9.25655504161924e+01°)
7.78036551039642e+03	(-3.75714774924569e+01dB,-9.25725401676293e+01°)
7.79830110523097e+03	(-3.75905418179400e+01dB,-9.25795516477945e+01°)
7.81627804588167e+03	(-3.76096020284246e+01dB,-9.25865849467798e+01°)
7.83429642766049e+03	(-3.76286581067098e+01dB,-9.25936401551248e+01°)
7.85235634609909e+03	(-3.76477100355306e+01dB,-9.26007173638199e+01°)
7.87045789694935e+03	(-3.76667577975581e+01dB,-9.26078166643078e+01°)
7.88860117618390e+03	(-3.76858013753990e+01dB,-9.26149381484870e+01°)
7.90678627999661e+03	(-3.77048407515952e+01dB,-9.26220819087134e+01°)
7.92501330480307e+03	(-3.77238759086245e+01dB,-9.26292480378031e+01°)
7.94328234724116e+03	(-3.77429068288995e+01dB,-9.26364366290350e+01°)
7.96159350417153e+03	(-3.77619334947681e+01dB,-9.26436477761532e+01°)
7.97994687267810e+03	(-3.77809558885127e+01dB,-9.26508815733692e+01°)
7.99834255006862e+03	(-3.77999739923508e+01dB,-9.26581381153649e+01°)
8.01678063387512e+03	(-3.78189877884342e+01dB,-9.26654174972947e+01°)
8.03526122185450e+03	(-3.78379972588491e+01dB,-9.26727198147883e+01°)
8.05378441198899e+03	(-3.78570023856158e+01dB,-9.26800451639532e+01°)
8.07235030248670e+03	(-3.78760031506889e+01dB,-9.26873936413772e+01°)
8.09095899178214e+03	(-3.78949995359566e+01dB,-9.26947653441311e+01°)
8.10961057853672e+03	(-3.79139915232409e+01dB,-9.27021603697708e+01°)
8.12830516163930e+03	(-3.79329790942975e+01dB,-9.27095788163409e+01°)
8.14704284020670e+03	(-3.79519622308150e+01dB,-9.27170207823761e+01°)
8.16582371358422e+03	(-3.79709409144158e+01dB,-9.27244863669047e+01°)
8.18464788134619e+03	(-3.79899151266550e+01dB,-9.27319756694510e+01°)
8.20351544329647e+03	(-3.80088848490206e+01dB,-9.27394887900378e+01°)
8.22242649946899e+03	(-3.80278500629334e+01dB,-9.27470258291892e+01°)
8.24138115012830e+03	(-3.80468107497467e+01dB,-9.27545868879332e+01°)
8.26037949577006e+03	(-3.80657668907463e+01dB,-9.27621720678045e+01°)
8.27942163712161e+03	(-3.80847184671502e+01dB,-9.27697814708469e+01°)
8.29850767514249e+03	(-3.81036654601083e+01dB,-9.27774151996166e+01°)
8.31763771102497e+03	(-3.81226078507027e+01dB,-9.27850733571843e+01°)
8.33681184619460e+03	(-3.81415456199470e+01dB,-9.27927560471382e+01°)
8.35603018231073e+03	(-3.81604787487865e+01dB,-9.28004633735869e+01°)
8.37529282126707e+03	(-3.81794072180980e+01dB,-9.28081954411618e+01°)
8.39459986519222e+03	(-3.81983310086895e+01dB,-9.28159523550204e+01°)
8.41395141645019e+03	(-3.82172501013000e+01dB,-9.28237342208485e+01°)
8.43334757764099e+03	(-3.82361644765998e+01dB,-9.28315411448635e+01°)
8.45278845160113e+03	(-3.82550741151896e+01dB,-9.28393732338168e+01°)
8.47227414140419e+03	(-3.82739789976010e+01dB,-9.28472305949970e+01°)
8.49180475036136e+03	(-3.82928791042961e+01dB,-9.28551133362325e+01°)
8.51138038202198e+03	(-3.83117744156670e+01dB,-9.28630215658945e+01°)
8.53100114017410e+03	(-3.83306649120365e+01dB,-9.28709553928997e+01°)
8.55066712884504e+03	(-3.83495505736569e+01dB,-9.28789149267135e+01°)
8.57037845230190e+03	(-3.83684313807107e+01dB,-9.28869002773525e+01°)
8.59013521505215e+03	(-3.83873073133100e+01dB,-9.28949115553877e+01°)
8.60993752184420e+03	(-3.84061783514965e+01dB,-9.29029488719472e+01°)
8.62978547766789e+03	(-3.84250444752413e+01dB,-9.29110123387194e+01°)
8.64967918775511e+03	(-3.84439056644446e+01dB,-9.29191020679558e+01°)
8.66961875758035e+03	(-3.84627618989360e+01dB,-9.29272181724739e+01°)
8.68960429286119e+03	(-3.84816131584737e+01dB,-9.29353607656604e+01°)
8.70963589955897e+03	(-3.85004594227449e+01dB,-9.29435299614740e+01°)
8.72971368387928e+03	(-3.85193006713655e+01dB,-9.29517258744483e+01°)
8.74983775227252e+03	(-3.85381368838798e+01dB,-9.29599486196951e+01°)
8.77000821143450e+03	(-3.85569680397604e+01dB,-9.29681983129075e+01°)
8.79022516830699e+03	(-3.85757941184082e+01dB,-9.29764750703624e+01°)
8.81048873007829e+03	(-3.85946150991521e+01dB,-9.29847790089243e+01°)
8.83079900418377e+03	(-3.86134309612490e+01dB,-9.29931102460476e+01°)
8.85115609830649e+03	(-3.86322416838835e+01dB,-9.30014688997805e+01°)
8.87156012037774e+03	(-3.86510472461677e+01dB,-9.30098550887675e+01°)
8.89201117857761e+03	(-3.86698476271413e+01dB,-9.30182689322526e+01°)
8.91250938133558e+03	(-3.86886428057713e+01dB,-9.30267105500826e+01°)
8.93305483733107e+03	(-3.87074327609520e+01dB,-9.30351800627103e+01°)
8.95364765549405e+03	(-3.87262174715045e+01dB,-9.30436775911976e+01°)
8.97428794500559e+03	(-3.87449969161769e+01dB,-9.30522032572184e+01°)
8.99497581529845e+03	(-3.87637710736442e+01dB,-9.30607571830621e+01°)
9.01571137605767e+03	(-3.87825399225078e+01dB,-9.30693394916368e+01°)
9.03649473722111e+03	(-3.88013034412958e+01dB,-9.30779503064723e+01°)
9.05732600898009e+03	(-3.88200616084624e+01dB,-9.30865897517236e+01°)
9.07820530177994e+03	(-3.88388144023881e+01dB,-9.30952579521739e+01°)
9.09913272632059e+03	(-3.88575618013796e+01dB,-9.31039550332378e+01°)
9.12010839355717e+03	(-3.88763037836694e+01dB,-9.31126811209652e+01°)
9.14113241470057e+03	(-3.88950403274157e+01dB,-9.31214363420438e+01°)
9.16220490121806e+03	(-3.89137714107026e+01dB,-9.31302208238027e+01°)
9.18332596483387e+03	(-3.89324970115394e+01dB,-9.31390346942158e+01°)
9.20449571752977e+03	(-3.89512171078612e+01dB,-9.31478780819052e+01°)
9.22571427154568e+03	(-3.89699316775280e+01dB,-9.31567511161442e+01°)
9.24698173938027e+03	(-3.89886406983251e+01dB,-9.31656539268612e+01°)
9.26829823379153e+03	(-3.90073441479627e+01dB,-9.31745866446425e+01°)
9.28966386779740e+03	(-3.90260420040761e+01dB,-9.31835494007359e+01°)
9.31107875467633e+03	(-3.90447342442250e+01dB,-9.31925423270544e+01°)
9.33254300796793e+03	(-3.90634208458941e+01dB,-9.32015655561792e+01°)
9.35405674147354e+03	(-3.90821017864921e+01dB,-9.32106192213634e+01°)
9.37562006925681e+03	(-3.91007770433526e+01dB,-9.32197034565353e+01°)
9.39723310564439e+03	(-3.91194465937331e+01dB,-9.32288183963018e+01°)
9.41889596522642e+03	(-3.91381104148153e+01dB,-9.32379641759521e+01°)
9.44060876285723e+03	(-3.91567684837048e+01dB,-9.32471409314613e+01°)
9.46237161365592e+03	(-3.91754207774313e+01dB,-9.32563487994934e+01°)
9.48418463300696e+03	(-3.91940672729480e+01dB,-9.32655879174051e+01°)
9.50604793656080e+03	(-3.92127079471320e+01dB,-9.32748584232495e+01°)
9.52796164023450e+03	(-3.92313427767836e+01dB,-9.32841604557796e+01°)
9.54992586021233e+03	(-3.92499717386268e+01dB,-9.32934941544514e+01°)
9.57194071294641e+03	(-3.92685948093086e+01dB,-9.33028596594283e+01°)
9.59400631515729e+03	(-3.92872119653994e+01dB,-9.33122571115838e+01°)
9.61612278383460e+03	(-3.93058231833926e+01dB,-9.33216866525060e+01°)
9.63829023623766e+03	(-3.93244284397045e+01dB,-9.33311484245004e+01°)
9.66050878989608e+03	(-3.93430277106742e+01dB,-9.33406425705943e+01°)
9.68277856261043e+03	(-3.93616209725635e+01dB,-9.33501692345396e+01°)
9.70509967245283e+03	(-3.93802082015570e+01dB,-9.33597285608174e+01°)
9.72747223776758e+03	(-3.93987893737617e+01dB,-9.33693206946411e+01°)
9.74989637717179e+03	(-3.94173644652068e+01dB,-9.33789457819600e+01°)
9.77237220955603e+03	(-3.94359334518442e+01dB,-9.33886039694637e+01°)
9.79489985408490e+03	(-3.94544963095476e+01dB,-9.33982954045850e+01°)
9.81747943019775e+03	(-3.94730530141129e+01dB,-9.34080202355042e+01°)
9.84011105760924e+03	(-3.94916035412583e+01dB,-9.34177786111526e+01°)
9.86279485631000e+03	(-3.95101478666234e+01dB,-9.34275706812166e+01°)
9.88553094656728e+03	(-3.95286859657698e+01dB,-9.34373965961410e+01°)
9.90831944892556e+03	(-3.95472178141810e+01dB,-9.34472565071332e+01°)
9.93116048420722e+03	(-3.95657433872617e+01dB,-9.34571505661669e+01°)
9.95405417351315e+03	(-3.95842626603383e+01dB,-9.34670789259858e+01°)
9.97700063822340e+03	(-3.96027756086588e+01dB,-9.34770417401077e+01°)
9.99999999999787e+03	(-3.96212822073921e+01dB,-9.34870391628282e+01°)
1.00230523807769e+04	(-3.96397824316287e+01dB,-9.34970713492247e+01°)
1.00461579027818e+04	(-3.96582762563800e+01dB,-9.35071384551600e+01°)
1.00693166885159e+04	(-3.96767636565785e+01dB,-9.35172406372869e+01°)
1.00925288607647e+04	(-3.96952446070778e+01dB,-9.35273780530511e+01°)
1.01157945425968e+04	(-3.97137190826522e+01dB,-9.35375508606961e+01°)
1.01391138573646e+04	(-3.97321870579969e+01dB,-9.35477592192666e+01°)
1.01624869287048e+04	(-3.97506485077277e+01dB,-9.35580032886128e+01°)
1.01859138805390e+04	(-3.97691034063812e+01dB,-9.35682832293941e+01°)
1.02093948370746e+04	(-3.97875517284145e+01dB,-9.35785992030831e+01°)
1.02329299228054e+04	(-3.98059934482050e+01dB,-9.35889513719701e+01°)
1.02565192625119e+04	(-3.98244285400508e+01dB,-9.35993398991666e+01°)
1.02801629812625e+04	(-3.98428569781701e+01dB,-9.36097649486095e+01°)
1.03038612044140e+04	(-3.98612787367015e+01dB,-9.36202266850652e+01°)
1.03276140576118e+04	(-3.98796937897037e+01dB,-9.36307252741338e+01°)
1.03514216667912e+04	(-3.98981021111554e+01dB,-9.36412608822530e+01°)
1.03752841581779e+04	(-3.99165036749558e+01dB,-9.36518336767024e+01°)
1.03992016582884e+04	(-3.99348984549235e+01dB,-9.36624438256073e+01°)
1.04231742939308e+04	(-3.99532864247975e+01dB,-9.36730914979433e+01°)
1.04472021922058e+04	(-3.99716675582363e+01dB,-9.36837768635400e+01°)
1.04712854805067e+04	(-3.99900418288185e+01dB,-9.36945000930856e+01°)
1.04954242865210e+04	(-4.00084092100422e+01dB,-9.37052613581307e+01°)
1.05196187382300e+04	(-4.00267696753254e+01dB,-9.37160608310928e+01°)
1.05438689639103e+04	(-4.00451231980056e+01dB,-9.37268986852604e+01°)
1.05681750921343e+04	(-4.00634697513398e+01dB,-9.37377750947970e+01°)
1.05925372517706e+04	(-4.00818093085047e+01dB,-9.37486902347459e+01°)
1.06169555719850e+04	(-4.01001418425964e+01dB,-9.37596442810338e+01°)
1.06414301822409e+04	(-4.01184673266304e+01dB,-9.37706374104759e+01°)
1.06659612123003e+04	(-4.01367857335416e+01dB,-9.37816698007792e+01°)
1.06905487922243e+04	(-4.01550970361843e+01dB,-9.37927416305477e+01°)
1.07151930523738e+04	(-4.01734012073320e+01dB,-9.38038530792860e+01°)
1.07398941234101e+04	(-4.01916982196775e+01dB,-9.38150043274044e+01°)
1.07646521362960e+04	(-4.02099880458328e+01dB,-9.38261955562224e+01°)
1.07894672222960e+04	(-4.02282706583291e+01dB,-9.38374269479738e+01°)
1.08143395129771e+04	(-4.02465460296169e+01dB,-9.38486986858107e+01°)
1.08392691402097e+04	(-4.02648141320654e+01dB,-9.38600109538080e+01°)
1.08642562361683e+04	(-4.02830749379633e+01dB,-9.38713639369678e+01°)
1.08893009333320e+04	(-4.03013284195183e+01dB,-9.38827578212239e+01°)
1.09144033644852e+04	(-4.03195745488568e+01dB,-9.38941927934460e+01°)
1.09395636627186e+04	(-4.03378132980246e+01dB,-9.39056690414446e+01°)
1.09647819614295e+04	(-4.03560446389863e+01dB,-9.39171867539750e+01°)
1.09900583943228e+04	(-4.03742685436255e+01dB,-9.39287461207421e+01°)
1.10153930954118e+04	(-4.03924849837448e+01dB,-9.39403473324048e+01°)
1.10407861990184e+04	(-4.04106939310655e+01dB,-9.39519905805806e+01°)
1.10662378397743e+04	(-4.04288953572282e+01dB,-9.39636760578498e+01°)
1.10917481526216e+04	(-4.04470892337921e+01dB,-9.39754039577607e+01°)
1.11173172728135e+04	(-4.04652755322354e+01dB,-9.39871744748334e+01°)
1.11429453359149e+04	(-4.04834542239552e+01dB,-9.39989878045651e+01°)
1.11686324778032e+04	(-4.05016252802675e+01dB,-9.40108441434341e+01°)
1.11943788346691e+04	(-4.05197886724072e+01dB,-9.40227436889047e+01°)
1.12201845430172e+04	(-4.05379443715281e+01dB,-9.40346866394320e+01°)
1.12460497396668e+04	(-4.05560923487027e+01dB,-9.40466731944660e+01°)
1.12719745617527e+04	(-4.05742325749226e+01dB,-9.40587035544567e+01°)
1.12979591467255e+04	(-4.05923650210983e+01dB,-9.40707779208587e+01°)
1.13240036323531e+04	(-4.06104896580591e+01dB,-9.40828964961359e+01°)
1.13501081567207e+04	(-4.06286064565533e+01dB,-9.40950594837659e+01°)
1.13762728582318e+04	(-4.06467153872481e+01dB,-9.41072670882451e+01°)
1.14024978756092e+04	(-4.06648164207296e+01dB,-9.41195195150931e+01°)
1.14287833478952e+04	(-4.06829095275030e+01dB,-9.41318169708578e+01°)
1.14551294144529e+04	(-4.07009946779924e+01dB,-9.41441596631197e+01°)
1.14815362149663e+04	(-4.07190718425410e+01dB,-9.41565478004973e+01°)
1.15080038894419e+04	(-4.07371409914110e+01dB,-9.41689815926510e+01°)
1.15345325782084e+04	(-4.07552020947835e+01dB,-9.41814612502888e+01°)
1.15611224219185e+04	(-4.07732551227591e+01dB,-9.41939869851707e+01°)
1.15877735615487e+04	(-4.07913000453571e+01dB,-9.42065590101132e+01°)
1.16144861384009e+04	(-4.08093368325163e+01dB,-9.42191775389948e+01°)
1.16412602941024e+04	(-4.08273654540945e+01dB,-9.42318427867604e+01°)
1.16680961706071e+04	(-4.08453858798690e+01dB,-9.42445549694264e+01°)
