Freq.	Ix(x4:e)/Ix(x4:a)
6.30957344479998e+05	(-4.38180679828394e+01dB,-6.43209646204591e+01°)
6.32411851376024e+05	(-4.38768863676961e+01dB,-6.43799348449181e+01°)
6.33869711256731e+05	(-4.39357112628750e+01dB,-6.44387683453672e+01°)
6.35330931851547e+05	(-4.39945426337500e+01dB,-6.44974653837944e+01°)
6.36795520907719e+05	(-4.40533804458444e+01dB,-6.45560262221348e+01°)
6.38263486190351e+05	(-4.41122246648302e+01dB,-6.46144511222673e+01°)
6.39734835482450e+05	(-4.41710752565279e+01dB,-6.46727403460106e+01°)
6.41209576584963e+05	(-4.42299321869065e+01dB,-6.47308941551201e+01°)
6.42687717316821e+05	(-4.42887954220829e+01dB,-6.47889128112841e+01°)
6.44169265514978e+05	(-4.43476649283216e+01dB,-6.48467965761200e+01°)
6.45654229034455e+05	(-4.44065406720346e+01dB,-6.49045457111712e+01°)
6.47142615748383e+05	(-4.44654226197810e+01dB,-6.49621604779033e+01°)
6.48634433548037e+05	(-4.45243107382665e+01dB,-6.50196411377008e+01°)
6.50129690342889e+05	(-4.45832049943435e+01dB,-6.50769879518633e+01°)
6.51628394060640e+05	(-4.46421053550104e+01dB,-6.51342011816023e+01°)
6.53130552647270e+05	(-4.47010117874116e+01dB,-6.51912810880376e+01°)
6.54636174067072e+05	(-4.47599242588370e+01dB,-6.52482279321941e+01°)
6.56145266302702e+05	(-4.48188427367215e+01dB,-6.53050419749980e+01°)
6.57657837355216e+05	(-4.48777671886453e+01dB,-6.53617234772736e+01°)
6.59173895244117e+05	(-4.49366975823328e+01dB,-6.54182726997400e+01°)
6.60693448007391e+05	(-4.49956338856529e+01dB,-6.54746899030076e+01°)
6.62216503701556e+05	(-4.50545760666184e+01dB,-6.55309753475747e+01°)
6.63743070401703e+05	(-4.51135240933856e+01dB,-6.55871292938242e+01°)
6.65273156201535e+05	(-4.51724779342543e+01dB,-6.56431520020205e+01°)
6.66806769213415e+05	(-4.52314375576669e+01dB,-6.56990437323057e+01°)
6.68343917568407e+05	(-4.52904029322087e+01dB,-6.57548047446968e+01°)
6.69884609416318e+05	(-4.53493740266073e+01dB,-6.58104352990823e+01°)
6.71428852925744e+05	(-4.54083508097321e+01dB,-6.58659356552187e+01°)
6.72976656284108e+05	(-4.54673332505941e+01dB,-6.59213060727276e+01°)
6.74528027697712e+05	(-4.55263213183456e+01dB,-6.59765468110922e+01°)
6.76082975391771e+05	(-4.55853149822798e+01dB,-6.60316581296543e+01°)
6.77641507610464e+05	(-4.56443142118306e+01dB,-6.60866402876111e+01°)
6.79203632616973e+05	(-4.57033189765721e+01dB,-6.61414935440119e+01°)
6.80769358693530e+05	(-4.57623292462180e+01dB,-6.61962181577551e+01°)
6.82338694141457e+05	(-4.58213449906219e+01dB,-6.62508143875848e+01°)
6.83911647281216e+05	(-4.58803661797764e+01dB,-6.63052824920882e+01°)
6.85488226452448e+05	(-4.59393927838129e+01dB,-6.63596227296920e+01°)
6.87068440014018e+05	(-4.59984247730014e+01dB,-6.64138353586595e+01°)
6.88652296344062e+05	(-4.60574621177498e+01dB,-6.64679206370877e+01°)
6.90239803840027e+05	(-4.61165047886040e+01dB,-6.65218788229040e+01°)
6.91830970918721e+05	(-4.61755527562471e+01dB,-6.65757101738633e+01°)
6.93425806016353e+05	(-4.62346059914993e+01dB,-6.66294149475452e+01°)
6.95024317588580e+05	(-4.62936644653174e+01dB,-6.66829934013505e+01°)
6.96626514110552e+05	(-4.63527281487946e+01dB,-6.67364457924988e+01°)
6.98232404076954e+05	(-4.64117970131600e+01dB,-6.67897723780251e+01°)
6.99841996002055e+05	(-4.64708710297781e+01dB,-6.68429734147773e+01°)
7.01455298419752e+05	(-4.65299501701489e+01dB,-6.68960491594128e+01°)
7.03072319883614e+05	(-4.65890344059070e+01dB,-6.69489998683962e+01°)
7.04693068966927e+05	(-4.66481237088214e+01dB,-6.70018257979957e+01°)
7.06317554262741e+05	(-4.67072180507952e+01dB,-6.70545272042809e+01°)
7.07945784383917e+05	(-4.67663174038654e+01dB,-6.71071043431197e+01°)
7.09577767963167e+05	(-4.68254217402021e+01dB,-6.71595574701754e+01°)
7.11213513653107e+05	(-4.68845310321082e+01dB,-6.72118868409040e+01°)
7.12853030126297e+05	(-4.69436452520196e+01dB,-6.72640927105515e+01°)
7.14496326075290e+05	(-4.70027643725038e+01dB,-6.73161753341509e+01°)
7.16143410212678e+05	(-4.70618883662606e+01dB,-6.73681349665197e+01°)
7.17794291271137e+05	(-4.71210172061208e+01dB,-6.74199718622573e+01°)
7.19448978003475e+05	(-4.71801508650465e+01dB,-6.74716862757416e+01°)
7.21107479182674e+05	(-4.72392893161302e+01dB,-6.75232784611272e+01°)
7.22769803601944e+05	(-4.72984325325948e+01dB,-6.75747486723423e+01°)
7.24435960074764e+05	(-4.73575804877929e+01dB,-6.76260971630858e+01°)
7.26105957434928e+05	(-4.74167331552066e+01dB,-6.76773241868254e+01°)
7.27779804536596e+05	(-4.74758905084472e+01dB,-6.77284299967942e+01°)
7.29457510254340e+05	(-4.75350525212545e+01dB,-6.77794148459887e+01°)
7.31139083483189e+05	(-4.75942191674964e+01dB,-6.78302789871658e+01°)
7.32824533138675e+05	(-4.76533904211691e+01dB,-6.78810226728406e+01°)
7.34513868156885e+05	(-4.77125662563960e+01dB,-6.79316461552837e+01°)
7.36207097494506e+05	(-4.77717466474275e+01dB,-6.79821496865188e+01°)
7.37904230128870e+05	(-4.78309315686408e+01dB,-6.80325335183198e+01°)
7.39605275058006e+05	(-4.78901209945394e+01dB,-6.80827979022091e+01°)
7.41310241300685e+05	(-4.79493148997526e+01dB,-6.81329430894544e+01°)
7.43019137896469e+05	(-4.80085132590352e+01dB,-6.81829693310666e+01°)
7.44731973905756e+05	(-4.80677160472670e+01dB,-6.82328768777975e+01°)
7.46448758409833e+05	(-4.81269232394525e+01dB,-6.82826659801370e+01°)
7.48169500510920e+05	(-4.81861348107204e+01dB,-6.83323368883112e+01°)
7.49894209332221e+05	(-4.82453507363234e+01dB,-6.83818898522798e+01°)
7.51622894017970e+05	(-4.83045709916375e+01dB,-6.84313251217337e+01°)
7.53355563733481e+05	(-4.83637955521617e+01dB,-6.84806429460929e+01°)
7.55092227665197e+05	(-4.84230243935176e+01dB,-6.85298435745040e+01°)
7.56832895020737e+05	(-4.84822574914491e+01dB,-6.85789272558380e+01°)
7.58577575028946e+05	(-4.85414948218219e+01dB,-6.86278942386880e+01°)
7.60326276939943e+05	(-4.86007363606231e+01dB,-6.86767447713671e+01°)
7.62079010025173e+05	(-4.86599820839605e+01dB,-6.87254791019061e+01°)
7.63835783577451e+05	(-4.87192319680628e+01dB,-6.87740974780512e+01°)
7.65596606911016e+05	(-4.87784859892786e+01dB,-6.88226001472619e+01°)
7.67361489361578e+05	(-4.88377441240765e+01dB,-6.88709873567090e+01°)
7.69130440286368e+05	(-4.88970063490440e+01dB,-6.89192593532721e+01°)
7.70903469064188e+05	(-4.89562726408878e+01dB,-6.89674163835379e+01°)
7.72680585095460e+05	(-4.90155429764330e+01dB,-6.90154586937976e+01°)
7.74461797802275e+05	(-4.90748173326228e+01dB,-6.90633865300454e+01°)
7.76247116628448e+05	(-4.91340956865179e+01dB,-6.91112001379760e+01°)
7.78036551039559e+05	(-4.91933780152963e+01dB,-6.91588997629826e+01°)
7.79830110523014e+05	(-4.92526642962528e+01dB,-6.92064856501551e+01°)
7.81627804588084e+05	(-4.93119545067987e+01dB,-6.92539580442779e+01°)
7.83429642765965e+05	(-4.93712486244610e+01dB,-6.93013171898281e+01°)
7.85235634609825e+05	(-4.94305466268824e+01dB,-6.93485633309731e+01°)
7.87045789694851e+05	(-4.94898484918207e+01dB,-6.93956967115694e+01°)
7.88860117618306e+05	(-4.95491541971484e+01dB,-6.94427175751599e+01°)
7.90678627999576e+05	(-4.96084637208522e+01dB,-6.94896261649724e+01°)
7.92501330480222e+05	(-4.96677770410328e+01dB,-6.95364227239176e+01°)
7.94328234724031e+05	(-4.97270941359041e+01dB,-6.95831074945875e+01°)
7.96159350417068e+05	(-4.97864149837932e+01dB,-6.96296807192531e+01°)
7.97994687267725e+05	(-4.98457395631397e+01dB,-6.96761426398627e+01°)
7.99834255006776e+05	(-4.99050678524954e+01dB,-6.97224934980404e+01°)
8.01678063387427e+05	(-4.99643998305237e+01dB,-6.97687335350839e+01°)
8.03526122185364e+05	(-5.00237354759994e+01dB,-6.98148629919629e+01°)
8.05378441198813e+05	(-5.00830747678082e+01dB,-6.98608821093176e+01°)
8.07235030248584e+05	(-5.01424176849461e+01dB,-6.99067911274564e+01°)
8.09095899178127e+05	(-5.02017642065195e+01dB,-6.99525902863547e+01°)
8.10961057853585e+05	(-5.02611143117440e+01dB,-6.99982798256527e+01°)
8.12830516163843e+05	(-5.03204679799444e+01dB,-7.00438599846544e+01°)
8.14704284020583e+05	(-5.03798251905546e+01dB,-7.00893310023253e+01°)
8.16582371358335e+05	(-5.04391859231165e+01dB,-7.01346931172911e+01°)
8.18464788134532e+05	(-5.04985501572799e+01dB,-7.01799465678358e+01°)
8.20351544329559e+05	(-5.05579178728023e+01dB,-7.02250915919005e+01°)
8.22242649946812e+05	(-5.06172890495481e+01dB,-7.02701284270816e+01°)
8.24138115012742e+05	(-5.06766636674883e+01dB,-7.03150573106291e+01°)
8.26037949576918e+05	(-5.07360417067001e+01dB,-7.03598784794452e+01°)
8.27942163712073e+05	(-5.07954231473665e+01dB,-7.04045921700828e+01°)
8.29850767514160e+05	(-5.08548079697758e+01dB,-7.04491986187438e+01°)
8.31763771102408e+05	(-5.09141961543213e+01dB,-7.04936980612778e+01°)
8.33681184619371e+05	(-5.09735876815006e+01dB,-7.05380907331808e+01°)
8.35603018230984e+05	(-5.10329825319155e+01dB,-7.05823768695931e+01°)
8.37529282126618e+05	(-5.10923806862715e+01dB,-7.06265567052986e+01°)
8.39459986519132e+05	(-5.11517821253771e+01dB,-7.06706304747229e+01°)
8.41395141644929e+05	(-5.12111868301438e+01dB,-7.07145984119320e+01°)
8.43334757764009e+05	(-5.12705947815853e+01dB,-7.07584607506311e+01°)
8.45278845160022e+05	(-5.13300059608172e+01dB,-7.08022177241629e+01°)
8.47227414140328e+05	(-5.13894203490568e+01dB,-7.08458695655067e+01°)
8.49180475036045e+05	(-5.14488379276222e+01dB,-7.08894165072766e+01°)
8.51138038202107e+05	(-5.15082586779324e+01dB,-7.09328587817205e+01°)
8.53100114017319e+05	(-5.15676825815065e+01dB,-7.09761966207187e+01°)
8.55066712884413e+05	(-5.16271096199635e+01dB,-7.10194302557826e+01°)
8.57037845230098e+05	(-5.16865397750215e+01dB,-7.10625599180536e+01°)
8.59013521505124e+05	(-5.17459730284980e+01dB,-7.11055858383015e+01°)
8.60993752184328e+05	(-5.18054093623086e+01dB,-7.11485082469237e+01°)
8.62978547766697e+05	(-5.18648487584672e+01dB,-7.11913273739438e+01°)
8.64967918775419e+05	(-5.19242911990855e+01dB,-7.12340434490103e+01°)
8.66961875757942e+05	(-5.19837366663722e+01dB,-7.12766567013956e+01°)
8.68960429286026e+05	(-5.20431851426329e+01dB,-7.13191673599948e+01°)
8.70963589955805e+05	(-5.21026366102698e+01dB,-7.13615756533246e+01°)
8.72971368387835e+05	(-5.21620910517809e+01dB,-7.14038818095220e+01°)
8.74983775227159e+05	(-5.22215484497599e+01dB,-7.14460860563434e+01°)
8.77000821143357e+05	(-5.22810087868954e+01dB,-7.14881886211635e+01°)
8.79022516830606e+05	(-5.23404720459711e+01dB,-7.15301897309741e+01°)
8.81048873007735e+05	(-5.23999382098647e+01dB,-7.15720896123832e+01°)
8.83079900418283e+05	(-5.24594072615479e+01dB,-7.16138884916137e+01°)
8.85115609830555e+05	(-5.25188791840859e+01dB,-7.16555865945029e+01°)
8.87156012037679e+05	(-5.25783539606369e+01dB,-7.16971841465008e+01°)
8.89201117857666e+05	(-5.26378315744517e+01dB,-7.17386813726697e+01°)
8.91250938133463e+05	(-5.26973120088734e+01dB,-7.17800784976830e+01°)
8.93305483733012e+05	(-5.27567952473369e+01dB,-7.18213757458243e+01°)
8.95364765549309e+05	(-5.28162812733683e+01dB,-7.18625733409863e+01°)
8.97428794500463e+05	(-5.28757700705850e+01dB,-7.19036715066701e+01°)
8.99497581529749e+05	(-5.29352616226945e+01dB,-7.19446704659842e+01°)
9.01571137605670e+05	(-5.29947559134949e+01dB,-7.19855704416436e+01°)
9.03649473722014e+05	(-5.30542529268737e+01dB,-7.20263716559689e+01°)
9.05732600897912e+05	(-5.31137526468078e+01dB,-7.20670743308856e+01°)
9.07820530177897e+05	(-5.31732550573630e+01dB,-7.21076786879231e+01°)
9.09913272631962e+05	(-5.32327601426936e+01dB,-7.21481849482140e+01°)
9.12010839355620e+05	(-5.32922678870420e+01dB,-7.21885933324931e+01°)
9.14113241469959e+05	(-5.33517782747381e+01dB,-7.22289040610968e+01°)
9.16220490121708e+05	(-5.34112912901992e+01dB,-7.22691173539623e+01°)
9.18332596483289e+05	(-5.34708069179295e+01dB,-7.23092334306268e+01°)
9.20449571752878e+05	(-5.35303251425194e+01dB,-7.23492525102267e+01°)
9.22571427154470e+05	(-5.35898459486454e+01dB,-7.23891748114968e+01°)
9.24698173937928e+05	(-5.36493693210699e+01dB,-7.24290005527700e+01°)
9.26829823379054e+05	(-5.37088952446401e+01dB,-7.24687299519761e+01°)
9.28966386779641e+05	(-5.37684237042882e+01dB,-7.25083632266415e+01°)
9.31107875467534e+05	(-5.38279546850308e+01dB,-7.25479005938880e+01°)
9.33254300796694e+05	(-5.38874881719686e+01dB,-7.25873422704330e+01°)
9.35405674147254e+05	(-5.39470241502856e+01dB,-7.26266884725880e+01°)
9.37562006925581e+05	(-5.40065626052492e+01dB,-7.26659394162584e+01°)
9.39723310564338e+05	(-5.40661035222095e+01dB,-7.27050953169430e+01°)
9.41889596522541e+05	(-5.41256468865992e+01dB,-7.27441563897330e+01°)
9.44060876285622e+05	(-5.41851926839327e+01dB,-7.27831228493118e+01°)
9.46237161365491e+05	(-5.42447408998062e+01dB,-7.28219949099543e+01°)
9.48418463300595e+05	(-5.43042915198969e+01dB,-7.28607727855262e+01°)
9.50604793655978e+05	(-5.43638445299630e+01dB,-7.28994566894838e+01°)
9.52796164023348e+05	(-5.44233999158429e+01dB,-7.29380468348730e+01°)
9.54992586021131e+05	(-5.44829576634552e+01dB,-7.29765434343294e+01°)
9.57194071294539e+05	(-5.45425177587980e+01dB,-7.30149467000771e+01°)
9.59400631515627e+05	(-5.46020801879486e+01dB,-7.30532568439290e+01°)
9.61612278383358e+05	(-5.46616449370631e+01dB,-7.30914740772855e+01°)
9.63829023623663e+05	(-5.47212119923762e+01dB,-7.31295986111346e+01°)
9.66050878989505e+05	(-5.47807813402005e+01dB,-7.31676306560516e+01°)
9.68277856260940e+05	(-5.48403529669262e+01dB,-7.32055704221980e+01°)
9.70509967245180e+05	(-5.48999268590210e+01dB,-7.32434181193217e+01°)
9.72747223776654e+05	(-5.49595030030292e+01dB,-7.32811739567564e+01°)
9.74989637717075e+05	(-5.50190813855717e+01dB,-7.33188381434209e+01°)
9.77237220955498e+05	(-5.50786619933455e+01dB,-7.33564108878195e+01°)
9.79489985408386e+05	(-5.51382448131235e+01dB,-7.33938923980407e+01°)
9.81747943019671e+05	(-5.51978298317536e+01dB,-7.34312828817575e+01°)
9.84011105760819e+05	(-5.52574170361589e+01dB,-7.34685825462271e+01°)
9.86279485630895e+05	(-5.53170064133371e+01dB,-7.35057915982898e+01°)
9.88553094656623e+05	(-5.53765979503598e+01dB,-7.35429102443698e+01°)
9.90831944892451e+05	(-5.54361916343727e+01dB,-7.35799386904741e+01°)
9.93116048420616e+05	(-5.54957874525949e+01dB,-7.36168771421924e+01°)
9.95405417351208e+05	(-5.55553853923184e+01dB,-7.36537258046969e+01°)
9.97700063822234e+05	(-5.56149854409081e+01dB,-7.36904848827422e+01°)
9.99999999999680e+05	(-5.56745875858011e+01dB,-7.37271545806646e+01°)
1.00230523807758e+06	(-5.57341918145064e+01dB,-7.37637351023825e+01°)
1.00461579027807e+06	(-5.57937981146045e+01dB,-7.38002266513955e+01°)
1.00693166885148e+06	(-5.58534064737474e+01dB,-7.38366294307846e+01°)
1.00925288607636e+06	(-5.59130168796576e+01dB,-7.38729436432119e+01°)
1.01157945425957e+06	(-5.59726293201281e+01dB,-7.39091694909206e+01°)
1.01391138573635e+06	(-5.60322437830222e+01dB,-7.39453071757344e+01°)
1.01624869287037e+06	(-5.60918602562727e+01dB,-7.39813568990577e+01°)
1.01859138805379e+06	(-5.61514787278819e+01dB,-7.40173188618752e+01°)
1.02093948370735e+06	(-5.62110991859209e+01dB,-7.40531932647520e+01°)
1.02329299228043e+06	(-5.62707216185295e+01dB,-7.40889803078334e+01°)
1.02565192625108e+06	(-5.63303460139160e+01dB,-7.41246801908446e+01°)
1.02801629812614e+06	(-5.63899723603563e+01dB,-7.41602931130908e+01°)
1.03038612044129e+06	(-5.64496006461939e+01dB,-7.41958192734569e+01°)
1.03276140576107e+06	(-5.65092308598396e+01dB,-7.42312588704078e+01°)
1.03514216667901e+06	(-5.65688629897709e+01dB,-7.42666121019877e+01°)
1.03752841581768e+06	(-5.66284970245319e+01dB,-7.43018791658208e+01°)
1.03992016582873e+06	(-5.66881329527328e+01dB,-7.43370602591105e+01°)
1.04231742939297e+06	(-5.67477707630493e+01dB,-7.43721555786399e+01°)
1.04472021922046e+06	(-5.68074104442230e+01dB,-7.44071653207715e+01°)
1.04712854805056e+06	(-5.68670519850601e+01dB,-7.44420896814473e+01°)
1.04954242865199e+06	(-5.69266953744317e+01dB,-7.44769288561885e+01°)
1.05196187382288e+06	(-5.69863406012733e+01dB,-7.45116830400961e+01°)
1.05438689639092e+06	(-5.70459876545844e+01dB,-7.45463524278502e+01°)
1.05681750921332e+06	(-5.71056365234281e+01dB,-7.45809372137106e+01°)
1.05925372517695e+06	(-5.71652871969308e+01dB,-7.46154375915164e+01°)
1.06169555719838e+06	(-5.72249396642821e+01dB,-7.46498537546863e+01°)
1.06414301822397e+06	(-5.72845939147339e+01dB,-7.46841858962186e+01°)
1.06659612122991e+06	(-5.73442499376007e+01dB,-7.47184342086912e+01°)
1.06905487922231e+06	(-5.74039077222587e+01dB,-7.47525988842615e+01°)
1.07151930523726e+06	(-5.74635672581460e+01dB,-7.47866801146670e+01°)
1.07398941234090e+06	(-5.75232285347617e+01dB,-7.48206780912248e+01°)
1.07646521362949e+06	(-5.75828915416661e+01dB,-7.48545930048319e+01°)
1.07894672222948e+06	(-5.76425562684799e+01dB,-7.48884250459657e+01°)
1.08143395129759e+06	(-5.77022227048841e+01dB,-7.49221744046833e+01°)
1.08392691402085e+06	(-5.77618908406198e+01dB,-7.49558412706224e+01°)
1.08642562361672e+06	(-5.78215606654876e+01dB,-7.49894258330010e+01°)
1.08893009333308e+06	(-5.78812321693474e+01dB,-7.50229282806176e+01°)
1.09144033644840e+06	(-5.79409053421180e+01dB,-7.50563488018516e+01°)
1.09395636627174e+06	(-5.80005801737770e+01dB,-7.50896875846628e+01°)
1.09647819614283e+06	(-5.80602566543601e+01dB,-7.51229448165926e+01°)
1.09900583943217e+06	(-5.81199347739611e+01dB,-7.51561206847632e+01°)
1.10153930954106e+06	(-5.81796145227315e+01dB,-7.51892153758782e+01°)
1.10407861990172e+06	(-5.82392958908799e+01dB,-7.52222290762230e+01°)
1.10662378397731e+06	(-5.82989788686723e+01dB,-7.52551619716646e+01°)
1.10917481526204e+06	(-5.83586634464310e+01dB,-7.52880142476518e+01°)
1.11173172728123e+06	(-5.84183496145349e+01dB,-7.53207860892160e+01°)
1.11429453359137e+06	(-5.84780373634189e+01dB,-7.53534776809705e+01°)
1.11686324778020e+06	(-5.85377266835737e+01dB,-7.53860892071117e+01°)
1.11943788346679e+06	(-5.85974175655454e+01dB,-7.54186208514186e+01°)
1.12201845430160e+06	(-5.86571099999353e+01dB,-7.54510727972533e+01°)
1.12460497396656e+06	(-5.87168039773992e+01dB,-7.54834452275616e+01°)
1.12719745617515e+06	(-5.87764994886478e+01dB,-7.55157383248724e+01°)
1.12979591467243e+06	(-5.88361965244459e+01dB,-7.55479522712990e+01°)
1.13240036323519e+06	(-5.88958950756119e+01dB,-7.55800872485386e+01°)
1.13501081567195e+06	(-5.89555951330180e+01dB,-7.56121434378730e+01°)
1.13762728582306e+06	(-5.90152966875899e+01dB,-7.56441210201686e+01°)
1.14024978756080e+06	(-5.90749997303057e+01dB,-7.56760201758769e+01°)
1.14287833478940e+06	(-5.91347042521968e+01dB,-7.57078410850348e+01°)
1.14551294144517e+06	(-5.91944102443465e+01dB,-7.57395839272649e+01°)
1.14815362149651e+06	(-5.92541176978904e+01dB,-7.57712488817757e+01°)
1.15080038894406e+06	(-5.93138266040159e+01dB,-7.58028361273619e+01°)
1.15345325782072e+06	(-5.93735369539616e+01dB,-7.58343458424051e+01°)
1.15611224219172e+06	(-5.94332487390176e+01dB,-7.58657782048736e+01°)
1.15877735615475e+06	(-5.94929619505248e+01dB,-7.58971333923232e+01°)
1.16144861383997e+06	(-5.95526765798746e+01dB,-7.59284115818973e+01°)
1.16412602941011e+06	(-5.96123926185088e+01dB,-7.59596129503272e+01°)
1.16680961706058e+06	(-5.96721100579192e+01dB,-7.59907376739329e+01°)
1.16949939101949e+06	(-5.97318288896472e+01dB,-7.60217859286229e+01°)
1.17219536554775e+06	(-5.97915491052839e+01dB,-7.60527578898948e+01°)
1.17489755493915e+06	(-5.98512706964693e+01dB,-7.60836537328359e+01°)
1.17760597352043e+06	(-5.99109936548924e+01dB,-7.61144736321233e+01°)
1.18032063565135e+06	(-5.99707179722908e+01dB,-7.61452177620243e+01°)
1.18304155572478e+06	(-6.00304436404504e+01dB,-7.61758862963971e+01°)
1.18576874816678e+06	(-6.00901706512050e+01dB,-7.62064794086907e+01°)
1.18850222743663e+06	(-6.01498989964363e+01dB,-7.62369972719459e+01°)
1.19124200802699e+06	(-6.02096286680735e+01dB,-7.62674400587954e+01°)
1.19398810446389e+06	(-6.02693596580927e+01dB,-7.62978079414639e+01°)
1.19674053130686e+06	(-6.03290919585173e+01dB,-7.63281010917693e+01°)
1.19949930314899e+06	(-6.03888255614171e+01dB,-7.63583196811224e+01°)
1.20226443461702e+06	(-6.04485604589084e+01dB,-7.63884638805277e+01°)
1.20503594037141e+06	(-6.05082966431535e+01dB,-7.64185338605839e+01°)
1.20781383510639e+06	(-6.05680341063605e+01dB,-7.64485297914842e+01°)
1.21059813355009e+06	(-6.06277728407832e+01dB,-7.64784518430166e+01°)
1.21338885046458e+06	(-6.06875128387207e+01dB,-7.65083001845647e+01°)
1.21618600064597e+06	(-6.07472540925170e+01dB,-7.65380749851079e+01°)
1.21898959892447e+06	(-6.08069965945610e+01dB,-7.65677764132221e+01°)
1.22179966016447e+06	(-6.08667403372859e+01dB,-7.65974046370798e+01°)
1.22461619926465e+06	(-6.09264853131694e+01dB,-7.66269598244511e+01°)
1.22743923115801e+06	(-6.09862315147331e+01dB,-7.66564421427037e+01°)
1.23026877081198e+06	(-6.10459789345421e+01dB,-7.66858517588035e+01°)
1.23310483322851e+06	(-6.11057275652052e+01dB,-7.67151888393153e+01°)
1.23594743344411e+06	(-6.11654773993745e+01dB,-7.67444535504033e+01°)
1.23879658652997e+06	(-6.12252284297448e+01dB,-7.67736460578311e+01°)
1.24165230759201e+06	(-6.12849806490537e+01dB,-7.68027665269628e+01°)
1.24451461177098e+06	(-6.13447340500812e+01dB,-7.68318151227633e+01°)
1.24738351424254e+06	(-6.14044886256497e+01dB,-7.68607920097985e+01°)
1.25025903021731e+06	(-6.14642443686233e+01dB,-7.68896973522364e+01°)
1.25314117494101e+06	(-6.15240012719079e+01dB,-7.69185313138470e+01°)
1.25602996369447e+06	(-6.15837593284508e+01dB,-7.69472940580035e+01°)
1.25892541179376e+06	(-6.16435185312406e+01dB,-7.69759857476822e+01°)
1.26182753459026e+06	(-6.17032788733068e+01dB,-7.70046065454632e+01°)
1.26473634747074e+06	(-6.17630403477197e+01dB,-7.70331566135313e+01°)
1.26765186585743e+06	(-6.18228029475898e+01dB,-7.70616361136759e+01°)
1.27057410520813e+06	(-6.18825666660681e+01dB,-7.70900452072923e+01°)
1.27350308101625e+06	(-6.19423314963456e+01dB,-7.71183840553814e+01°)
1.27643880881093e+06	(-6.20020974316529e+01dB,-7.71466528185511e+01°)
1.27938130415711e+06	(-6.20618644652602e+01dB,-7.71748516570161e+01°)
1.28233058265560e+06	(-6.21216325904769e+01dB,-7.72029807305989e+01°)
1.28528665994320e+06	(-6.21814018006516e+01dB,-7.72310401987303e+01°)
1.28824955169271e+06	(-6.22411720891716e+01dB,-7.72590302204499e+01°)
1.29121927361311e+06	(-6.23009434494629e+01dB,-7.72869509544064e+01°)
1.29419584144956e+06	(-6.23607158749896e+01dB,-7.73148025588589e+01°)
1.29717927098353e+06	(-6.24204893592541e+01dB,-7.73425851916765e+01°)
1.30016957803287e+06	(-6.24802638957968e+01dB,-7.73702990103397e+01°)
1.30316677845187e+06	(-6.25400394781956e+01dB,-7.73979441719406e+01°)
1.30617088813142e+06	(-6.25998161000657e+01dB,-7.74255208331833e+01°)
1.30918192299898e+06	(-6.26595937550599e+01dB,-7.74530291503850e+01°)
1.31219989901877e+06	(-6.27193724368677e+01dB,-7.74804692794760e+01°)
1.31522483219181e+06	(-6.27791521392155e+01dB,-7.75078413760008e+01°)
1.31825673855598e+06	(-6.28389328558661e+01dB,-7.75351455951182e+01°)
1.32129563418614e+06	(-6.28987145806188e+01dB,-7.75623820916024e+01°)
1.32434153519423e+06	(-6.29584973073090e+01dB,-7.75895510198431e+01°)
1.32739445772931e+06	(-6.30182810298078e+01dB,-7.76166525338465e+01°)
1.33045441797766e+06	(-6.30780657420222e+01dB,-7.76436867872357e+01°)
1.33352143216289e+06	(-6.31378514378945e+01dB,-7.76706539332511e+01°)
1.33659551654601e+06	(-6.31976381114024e+01dB,-7.76975541247515e+01°)
1.33967668742550e+06	(-6.32574257565586e+01dB,-7.77243875142143e+01°)
1.34276496113742e+06	(-6.33172143674104e+01dB,-7.77511542537361e+01°)
1.34586035405551e+06	(-6.33770039380401e+01dB,-7.77778544950337e+01°)
1.34896288259121e+06	(-6.34367944625641e+01dB,-7.78044883894442e+01°)
1.35207256319383e+06	(-6.34965859351330e+01dB,-7.78310560879260e+01°)
1.35518941235059e+06	(-6.35563783499317e+01dB,-7.78575577410592e+01°)
1.35831344658671e+06	(-6.36161717011786e+01dB,-7.78839934990462e+01°)
1.36144468246550e+06	(-6.36759659831258e+01dB,-7.79103635117125e+01°)
1.36458313658848e+06	(-6.37357611900586e+01dB,-7.79366679285072e+01°)
1.36772882559540e+06	(-6.37955573162958e+01dB,-7.79629068985035e+01°)
1.37088176616440e+06	(-6.38553543561888e+01dB,-7.79890805703996e+01°)
1.37404197501207e+06	(-6.39151523041222e+01dB,-7.80151890925192e+01°)
1.37720946889350e+06	(-6.39749511545128e+01dB,-7.80412326128117e+01°)
1.38038426460243e+06	(-6.40347509018100e+01dB,-7.80672112788537e+01°)
1.38356637897133e+06	(-6.40945515404953e+01dB,-7.80931252378489e+01°)
1.38675582887143e+06	(-6.41543530650822e+01dB,-7.81189746366289e+01°)
1.38995263121290e+06	(-6.42141554701160e+01dB,-7.81447596216541e+01°)
1.39315680294485e+06	(-6.42739587501737e+01dB,-7.81704803390138e+01°)
1.39636836105548e+06	(-6.43337628998635e+01dB,-7.81961369344275e+01°)
1.39958732257216e+06	(-6.43935679138251e+01dB,-7.82217295532450e+01°)
1.40281370456150e+06	(-6.44533737867290e+01dB,-7.82472583404470e+01°)
1.40604752412945e+06	(-6.45131805132766e+01dB,-7.82727234406464e+01°)
