Freq.	V(COMP)/V(OPTO_OUT)
6.47142615748486e+02	(1.56052505747993e+01dB,1.75160916990402e+02°)
6.48634433548141e+02	(1.56051172497258e+01dB,1.75171292782868e+02°)
6.50129690342993e+02	(1.56049845320998e+01dB,1.75181643411968e+02°)
6.51628394060745e+02	(1.56048524191624e+01dB,1.75191968929590e+02°)
6.53130552647374e+02	(1.56047209081669e+01dB,1.75202269387507e+02°)
6.54636174067177e+02	(1.56045899963789e+01dB,1.75212544837382e+02°)
6.56145266302807e+02	(1.56044596810764e+01dB,1.75222795330764e+02°)
6.57657837355322e+02	(1.56043299595494e+01dB,1.75233020919089e+02°)
6.59173895244222e+02	(1.56042008290999e+01dB,1.75243221653682e+02°)
6.60693448007497e+02	(1.56040722870421e+01dB,1.75253397585755e+02°)
6.62216503701662e+02	(1.56039443307023e+01dB,1.75263548766408e+02°)
6.63743070401809e+02	(1.56038169574184e+01dB,1.75273675246631e+02°)
6.65273156201641e+02	(1.56036901645406e+01dB,1.75283777077298e+02°)
6.66806769213522e+02	(1.56035639494306e+01dB,1.75293854309177e+02°)
6.68343917568514e+02	(1.56034383094621e+01dB,1.75303906992921e+02°)
6.69884609416425e+02	(1.56033132420206e+01dB,1.75313935179071e+02°)
6.71428852925851e+02	(1.56031887445030e+01dB,1.75323938918060e+02°)
6.72976656284216e+02	(1.56030648143181e+01dB,1.75333918260208e+02°)
6.74528027697820e+02	(1.56029414488861e+01dB,1.75343873255724e+02°)
6.76082975391880e+02	(1.56028186456390e+01dB,1.75353803954707e+02°)
6.77641507610573e+02	(1.56026964020199e+01dB,1.75363710407145e+02°)
6.79203632617082e+02	(1.56025747154837e+01dB,1.75373592662915e+02°)
6.80769358693639e+02	(1.56024535834965e+01dB,1.75383450771787e+02°)
6.82338694141566e+02	(1.56023330035358e+01dB,1.75393284783415e+02°)
6.83911647281326e+02	(1.56022129730903e+01dB,1.75403094747348e+02°)
6.85488226452558e+02	(1.56020934896600e+01dB,1.75412880713024e+02°)
6.87068440014128e+02	(1.56019745507560e+01dB,1.75422642729769e+02°)
6.88652296344172e+02	(1.56018561539008e+01dB,1.75432380846802e+02°)
6.90239803840137e+02	(1.56017382966277e+01dB,1.75442095113232e+02°)
6.91830970918832e+02	(1.56016209764811e+01dB,1.75451785578057e+02°)
6.93425806016464e+02	(1.56015041910164e+01dB,1.75461452290168e+02°)
6.95024317588691e+02	(1.56013879378002e+01dB,1.75471095298347e+02°)
6.96626514110663e+02	(1.56012722144095e+01dB,1.75480714651264e+02°)
6.98232404077065e+02	(1.56011570184326e+01dB,1.75490310397485e+02°)
6.99841996002167e+02	(1.56010423474684e+01dB,1.75499882585464e+02°)
7.01455298419865e+02	(1.56009281991265e+01dB,1.75509431263548e+02°)
7.03072319883727e+02	(1.56008145710274e+01dB,1.75518956479974e+02°)
7.04693068967040e+02	(1.56007014608020e+01dB,1.75528458282874e+02°)
7.06317554262855e+02	(1.56005888660920e+01dB,1.75537936720269e+02°)
7.07945784384030e+02	(1.56004767845496e+01dB,1.75547391840074e+02°)
7.09577767963281e+02	(1.56003652138376e+01dB,1.75556823690094e+02°)
7.11213513653221e+02	(1.56002541516291e+01dB,1.75566232318030e+02°)
7.12853030126411e+02	(1.56001435956078e+01dB,1.75575617771473e+02°)
7.14496326075405e+02	(1.56000335434678e+01dB,1.75584980097908e+02°)
7.16143410212793e+02	(1.55999239929132e+01dB,1.75594319344711e+02°)
7.17794291271252e+02	(1.55998149416588e+01dB,1.75603635559153e+02°)
7.19448978003590e+02	(1.55997063874295e+01dB,1.75612928788397e+02°)
7.21107479182790e+02	(1.55995983279603e+01dB,1.75622199079500e+02°)
7.22769803602060e+02	(1.55994907609965e+01dB,1.75631446479413e+02°)
7.24435960074880e+02	(1.55993836842934e+01dB,1.75640671034980e+02°)
7.26105957435044e+02	(1.55992770956163e+01dB,1.75649872792937e+02°)
7.27779804536713e+02	(1.55991709927408e+01dB,1.75659051799917e+02°)
7.29457510254457e+02	(1.55990653734522e+01dB,1.75668208102445e+02°)
7.31139083483306e+02	(1.55989602355458e+01dB,1.75677341746941e+02°)
7.32824533138792e+02	(1.55988555768269e+01dB,1.75686452779719e+02°)
7.34513868157003e+02	(1.55987513951106e+01dB,1.75695541246988e+02°)
7.36207097494623e+02	(1.55986476882216e+01dB,1.75704607194852e+02°)
7.37904230128988e+02	(1.55985444539946e+01dB,1.75713650669307e+02°)
7.39605275058125e+02	(1.55984416902740e+01dB,1.75722671716248e+02°)
7.41310241300804e+02	(1.55983393949137e+01dB,1.75731670381463e+02°)
7.43019137896588e+02	(1.55982375657774e+01dB,1.75740646710634e+02°)
7.44731973905875e+02	(1.55981362007383e+01dB,1.75749600749341e+02°)
7.46448758409952e+02	(1.55980352976792e+01dB,1.75758532543058e+02°)
7.48169500511040e+02	(1.55979348544923e+01dB,1.75767442137155e+02°)
7.49894209332341e+02	(1.55978348690794e+01dB,1.75776329576898e+02°)
7.51622894018090e+02	(1.55977353393516e+01dB,1.75785194907449e+02°)
7.53355563733602e+02	(1.55976362632295e+01dB,1.75794038173865e+02°)
7.55092227665318e+02	(1.55975376386428e+01dB,1.75802859421101e+02°)
7.56832895020858e+02	(1.55974394635308e+01dB,1.75811658694008e+02°)
7.58577575029067e+02	(1.55973417358418e+01dB,1.75820436037332e+02°)
7.60326276940065e+02	(1.55972444535334e+01dB,1.75829191495718e+02°)
7.62079010025295e+02	(1.55971476145725e+01dB,1.75837925113707e+02°)
7.63835783577573e+02	(1.55970512169350e+01dB,1.75846636935735e+02°)
7.65596606911139e+02	(1.55969552586058e+01dB,1.75855327006139e+02°)
7.67361489361701e+02	(1.55968597375790e+01dB,1.75863995369151e+02°)
7.69130440286491e+02	(1.55967646518576e+01dB,1.75872642068900e+02°)
7.70903469064311e+02	(1.55966699994538e+01dB,1.75881267149414e+02°)
7.72680585095583e+02	(1.55965757783884e+01dB,1.75889870654618e+02°)
7.74461797802399e+02	(1.55964819866913e+01dB,1.75898452628336e+02°)
7.76247116628572e+02	(1.55963886224013e+01dB,1.75907013114287e+02°)
7.78036551039684e+02	(1.55962956835657e+01dB,1.75915552156092e+02°)
7.79830110523138e+02	(1.55962031682409e+01dB,1.75924069797269e+02°)
7.81627804588209e+02	(1.55961110744920e+01dB,1.75932566081233e+02°)
7.83429642766091e+02	(1.55960194003925e+01dB,1.75941041051300e+02°)
7.85235634609950e+02	(1.55959281440250e+01dB,1.75949494750683e+02°)
7.87045789694977e+02	(1.55958373034803e+01dB,1.75957927222495e+02°)
7.88860117618432e+02	(1.55957468768580e+01dB,1.75966338509748e+02°)
7.90678627999703e+02	(1.55956568622663e+01dB,1.75974728655352e+02°)
7.92501330480349e+02	(1.55955672578217e+01dB,1.75983097702119e+02°)
7.94328234724159e+02	(1.55954780616493e+01dB,1.75991445692758e+02°)
7.96159350417195e+02	(1.55953892718826e+01dB,1.75999772669879e+02°)
7.97994687267853e+02	(1.55953008866635e+01dB,1.76008078675991e+02°)
7.99834255006905e+02	(1.55952129041422e+01dB,1.76016363753504e+02°)
8.01678063387555e+02	(1.55951253224773e+01dB,1.76024627944727e+02°)
8.03526122185493e+02	(1.55950381398356e+01dB,1.76032871291872e+02°)
8.05378441198942e+02	(1.55949513543922e+01dB,1.76041093837047e+02°)
8.07235030248713e+02	(1.55948649643304e+01dB,1.76049295622265e+02°)
8.09095899178257e+02	(1.55947789678415e+01dB,1.76057476689436e+02°)
8.10961057853715e+02	(1.55946933631253e+01dB,1.76065637080375e+02°)
8.12830516163973e+02	(1.55946081483893e+01dB,1.76073776836793e+02°)
8.14704284020713e+02	(1.55945233218493e+01dB,1.76081896000307e+02°)
8.16582371358465e+02	(1.55944388817291e+01dB,1.76089994612432e+02°)
8.18464788134663e+02	(1.55943548262604e+01dB,1.76098072714586e+02°)
8.20351544329691e+02	(1.55942711536829e+01dB,1.76106130348089e+02°)
8.22242649946943e+02	(1.55941878622442e+01dB,1.76114167554162e+02°)
8.24138115012874e+02	(1.55941049501998e+01dB,1.76122184373928e+02°)
8.26037949577050e+02	(1.55940224158130e+01dB,1.76130180848411e+02°)
8.27942163712205e+02	(1.55939402573551e+01dB,1.76138157018541e+02°)
8.29850767514293e+02	(1.55938584731049e+01dB,1.76146112925145e+02°)
8.31763771102541e+02	(1.55937770613491e+01dB,1.76154048608958e+02°)
8.33681184619504e+02	(1.55936960203821e+01dB,1.76161964110613e+02°)
8.35603018231118e+02	(1.55936153485059e+01dB,1.76169859470648e+02°)
8.37529282126752e+02	(1.55935350440302e+01dB,1.76177734729505e+02°)
8.39459986519266e+02	(1.55934551052724e+01dB,1.76185589927527e+02°)
8.41395141645064e+02	(1.55933755305573e+01dB,1.76193425104961e+02°)
8.43334757764144e+02	(1.55932963182172e+01dB,1.76201240301959e+02°)
8.45278845160158e+02	(1.55932174665921e+01dB,1.76209035558573e+02°)
8.47227414140464e+02	(1.55931389740294e+01dB,1.76216810914763e+02°)
8.49180475036181e+02	(1.55930608388839e+01dB,1.76224566410390e+02°)
8.51138038202243e+02	(1.55929830595177e+01dB,1.76232302085220e+02°)
8.53100114017456e+02	(1.55929056343005e+01dB,1.76240017978922e+02°)
8.55066712884550e+02	(1.55928285616092e+01dB,1.76247714131071e+02°)
8.57037845230235e+02	(1.55927518398280e+01dB,1.76255390581145e+02°)
8.59013521505261e+02	(1.55926754673484e+01dB,1.76263047368529e+02°)
8.60993752184466e+02	(1.55925994425691e+01dB,1.76270684532509e+02°)
8.62978547766835e+02	(1.55925237638961e+01dB,1.76278302112279e+02°)
8.64967918775558e+02	(1.55924484297425e+01dB,1.76285900146936e+02°)
8.66961875758081e+02	(1.55923734385284e+01dB,1.76293478675485e+02°)
8.68960429286166e+02	(1.55922987886814e+01dB,1.76301037736833e+02°)
8.70963589955944e+02	(1.55922244786358e+01dB,1.76308577369794e+02°)
8.72971368387975e+02	(1.55921505068330e+01dB,1.76316097613088e+02°)
8.74983775227299e+02	(1.55920768717217e+01dB,1.76323598505341e+02°)
8.77000821143497e+02	(1.55920035717573e+01dB,1.76331080085083e+02°)
8.79022516830746e+02	(1.55919306054022e+01dB,1.76338542390752e+02°)
8.81048873007876e+02	(1.55918579711258e+01dB,1.76345985460692e+02°)
8.83079900418424e+02	(1.55917856674043e+01dB,1.76353409333152e+02°)
8.85115609830696e+02	(1.55917136927208e+01dB,1.76360814046290e+02°)
8.87156012037821e+02	(1.55916420455652e+01dB,1.76368199638167e+02°)
8.89201117857809e+02	(1.55915707244344e+01dB,1.76375566146754e+02°)
8.91250938133605e+02	(1.55914997278317e+01dB,1.76382913609928e+02°)
8.93305483733155e+02	(1.55914290542674e+01dB,1.76390242065472e+02°)
8.95364765549453e+02	(1.55913587022584e+01dB,1.76397551551079e+02°)
8.97428794500607e+02	(1.55912886703284e+01dB,1.76404842104346e+02°)
8.99497581529893e+02	(1.55912189570076e+01dB,1.76412113762779e+02°)
9.01571137605815e+02	(1.55911495608329e+01dB,1.76419366563792e+02°)
9.03649473722159e+02	(1.55910804803477e+01dB,1.76426600544707e+02°)
9.05732600898057e+02	(1.55910117141020e+01dB,1.76433815742754e+02°)
9.07820530178042e+02	(1.55909432606524e+01dB,1.76441012195069e+02°)
9.09913272632108e+02	(1.55908751185619e+01dB,1.76448189938699e+02°)
9.12010839355766e+02	(1.55908072864001e+01dB,1.76455349010598e+02°)
9.14113241470106e+02	(1.55907397627429e+01dB,1.76462489447629e+02°)
9.16220490121855e+02	(1.55906725461726e+01dB,1.76469611286562e+02°)
9.18332596483436e+02	(1.55906056352779e+01dB,1.76476714564080e+02°)
9.20449571753026e+02	(1.55905390286540e+01dB,1.76483799316770e+02°)
9.22571427154617e+02	(1.55904727249023e+01dB,1.76490865581132e+02°)
9.24698173938076e+02	(1.55904067226305e+01dB,1.76497913393572e+02°)
9.26829823379202e+02	(1.55903410204526e+01dB,1.76504942790409e+02°)
9.28966386779789e+02	(1.55902756169887e+01dB,1.76511953807868e+02°)
9.31107875467683e+02	(1.55902105108654e+01dB,1.76518946482085e+02°)
9.33254300796843e+02	(1.55901457007151e+01dB,1.76525920849108e+02°)
9.35405674147404e+02	(1.55900811851768e+01dB,1.76532876944892e+02°)
9.37562006925732e+02	(1.55900169628952e+01dB,1.76539814805302e+02°)
9.39723310564489e+02	(1.55899530325214e+01dB,1.76546734466117e+02°)
9.41889596522692e+02	(1.55898893927125e+01dB,1.76553635963022e+02°)
9.44060876285773e+02	(1.55898260421315e+01dB,1.76560519331615e+02°)
9.46237161365643e+02	(1.55897629794475e+01dB,1.76567384607404e+02°)
9.48418463300746e+02	(1.55897002033358e+01dB,1.76574231825808e+02°)
9.50604793656130e+02	(1.55896377124773e+01dB,1.76581061022156e+02°)
9.52796164023500e+02	(1.55895755055590e+01dB,1.76587872231691e+02°)
9.54992586021284e+02	(1.55895135812740e+01dB,1.76594665489564e+02°)
9.57194071294692e+02	(1.55894519383210e+01dB,1.76601440830838e+02°)
9.59400631515780e+02	(1.55893905754047e+01dB,1.76608198290490e+02°)
9.61612278383512e+02	(1.55893294912356e+01dB,1.76614937903405e+02°)
9.63829023623817e+02	(1.55892686845299e+01dB,1.76621659704382e+02°)
9.66050878989660e+02	(1.55892081540098e+01dB,1.76628363728133e+02°)
9.68277856261095e+02	(1.55891478984030e+01dB,1.76635050009280e+02°)
9.70509967245335e+02	(1.55890879164431e+01dB,1.76641718582357e+02°)
9.72747223776810e+02	(1.55890282068694e+01dB,1.76648369481813e+02°)
9.74989637717231e+02	(1.55889687684268e+01dB,1.76655002742006e+02°)
9.77237220955655e+02	(1.55889095998659e+01dB,1.76661618397210e+02°)
9.79489985408543e+02	(1.55888506999428e+01dB,1.76668216481610e+02°)
9.81747943019828e+02	(1.55887920674194e+01dB,1.76674797029304e+02°)
9.84011105760977e+02	(1.55887337010629e+01dB,1.76681360074304e+02°)
9.86279485631053e+02	(1.55886755996464e+01dB,1.76687905650534e+02°)
9.88553094656781e+02	(1.55886177619481e+01dB,1.76694433791831e+02°)
9.90831944892609e+02	(1.55885601867522e+01dB,1.76700944531948e+02°)
9.93116048420775e+02	(1.55885028728478e+01dB,1.76707437904550e+02°)
9.95405417351368e+02	(1.55884458190300e+01dB,1.76713913943214e+02°)
9.97700063822394e+02	(1.55883890240989e+01dB,1.76720372681434e+02°)
9.99999999999840e+02	(1.55883324868602e+01dB,1.76726814152617e+02°)
1.00230523807774e+03	(1.55882762061250e+01dB,1.76733238390084e+02°)
1.00461579027823e+03	(1.55882201807095e+01dB,1.76739645427070e+02°)
1.00693166885164e+03	(1.55881644094356e+01dB,1.76746035296724e+02°)
1.00925288607652e+03	(1.55881088911302e+01dB,1.76752408032111e+02°)
1.01157945425974e+03	(1.55880536246255e+01dB,1.76758763666210e+02°)
1.01391138573652e+03	(1.55879986087592e+01dB,1.76765102231915e+02°)
1.01624869287053e+03	(1.55879438423740e+01dB,1.76771423762034e+02°)
1.01859138805395e+03	(1.55878893243178e+01dB,1.76777728289293e+02°)
1.02093948370752e+03	(1.55878350534438e+01dB,1.76784015846330e+02°)
1.02329299228059e+03	(1.55877810286102e+01dB,1.76790286465700e+02°)
1.02565192625124e+03	(1.55877272486806e+01dB,1.76796540179873e+02°)
1.02801629812631e+03	(1.55876737125234e+01dB,1.76802777021235e+02°)
1.03038612044145e+03	(1.55876204190123e+01dB,1.76808997022089e+02°)
1.03276140576123e+03	(1.55875673670260e+01dB,1.76815200214652e+02°)
1.03514216667918e+03	(1.55875145554482e+01dB,1.76821386631057e+02°)
1.03752841581785e+03	(1.55874619831676e+01dB,1.76827556303356e+02°)
1.03992016582889e+03	(1.55874096490780e+01dB,1.76833709263514e+02°)
1.04231742939314e+03	(1.55873575520781e+01dB,1.76839845543414e+02°)
1.04472021922063e+03	(1.55873056910716e+01dB,1.76845965174856e+02°)
1.04712854805073e+03	(1.55872540649671e+01dB,1.76852068189557e+02°)
1.04954242865215e+03	(1.55872026726780e+01dB,1.76858154619149e+02°)
1.05196187382305e+03	(1.55871515131228e+01dB,1.76864224495183e+02°)
1.05438689639109e+03	(1.55871005852247e+01dB,1.76870277849127e+02°)
1.05681750921349e+03	(1.55870498879118e+01dB,1.76876314712365e+02°)
1.05925372517712e+03	(1.55869994201169e+01dB,1.76882335116199e+02°)
1.06169555719855e+03	(1.55869491807778e+01dB,1.76888339091849e+02°)
1.06414301822414e+03	(1.55868991688369e+01dB,1.76894326670453e+02°)
1.06659612123009e+03	(1.55868493832414e+01dB,1.76900297883065e+02°)
1.06905487922249e+03	(1.55867998229433e+01dB,1.76906252760660e+02°)
1.07151930523743e+03	(1.55867504868991e+01dB,1.76912191334128e+02°)
1.07398941234107e+03	(1.55867013740704e+01dB,1.76918113634279e+02°)
1.07646521362966e+03	(1.55866524834229e+01dB,1.76924019691841e+02°)
1.07894672222965e+03	(1.55866038139275e+01dB,1.76929909537461e+02°)
1.08143395129776e+03	(1.55865553645592e+01dB,1.76935783201703e+02°)
1.08392691402103e+03	(1.55865071342981e+01dB,1.76941640715051e+02°)
1.08642562361689e+03	(1.55864591221285e+01dB,1.76947482107907e+02°)
1.08893009333326e+03	(1.55864113270394e+01dB,1.76953307410595e+02°)
1.09144033644858e+03	(1.55863637480244e+01dB,1.76959116653353e+02°)
1.09395636627192e+03	(1.55863163840816e+01dB,1.76964909866343e+02°)
1.09647819614301e+03	(1.55862692342134e+01dB,1.76970687079644e+02°)
1.09900583943234e+03	(1.55862222974269e+01dB,1.76976448323255e+02°)
1.10153930954124e+03	(1.55861755727335e+01dB,1.76982193627095e+02°)
1.10407861990189e+03	(1.55861290591493e+01dB,1.76987923021002e+02°)
1.10662378397749e+03	(1.55860827556945e+01dB,1.76993636534734e+02°)
1.10917481526222e+03	(1.55860366613938e+01dB,1.76999334197970e+02°)
1.11173172728141e+03	(1.55859907752764e+01dB,1.77005016040308e+02°)
1.11429453359155e+03	(1.55859450963757e+01dB,1.77010682091268e+02°)
1.11686324778038e+03	(1.55858996237295e+01dB,1.77016332380289e+02°)
1.11943788346697e+03	(1.55858543563799e+01dB,1.77021966936731e+02°)
1.12201845430178e+03	(1.55858092933733e+01dB,1.77027585789874e+02°)
1.12460497396674e+03	(1.55857644337603e+01dB,1.77033188968920e+02°)
1.12719745617533e+03	(1.55857197765959e+01dB,1.77038776502990e+02°)
1.12979591467261e+03	(1.55856753209393e+01dB,1.77044348421129e+02°)
1.13240036323537e+03	(1.55856310658538e+01dB,1.77049904752302e+02°)
1.13501081567213e+03	(1.55855870104071e+01dB,1.77055445525393e+02°)
1.13762728582325e+03	(1.55855431536708e+01dB,1.77060970769211e+02°)
1.14024978756098e+03	(1.55854994947208e+01dB,1.77066480512484e+02°)
1.14287833478959e+03	(1.55854560326374e+01dB,1.77071974783863e+02°)
1.14551294144535e+03	(1.55854127665045e+01dB,1.77077453611921e+02°)
1.14815362149670e+03	(1.55853696954105e+01dB,1.77082917025151e+02°)
1.15080038894425e+03	(1.55853268184477e+01dB,1.77088365051971e+02°)
1.15345325782090e+03	(1.55852841347126e+01dB,1.77093797720719e+02°)
1.15611224219191e+03	(1.55852416433057e+01dB,1.77099215059657e+02°)
1.15877735615494e+03	(1.55851993433313e+01dB,1.77104617096967e+02°)
1.16144861384015e+03	(1.55851572338981e+01dB,1.77110003860755e+02°)
1.16412602941030e+03	(1.55851153141186e+01dB,1.77115375379051e+02°)
1.16680961706077e+03	(1.55850735831091e+01dB,1.77120731679806e+02°)
1.16949939101968e+03	(1.55850320399901e+01dB,1.77126072790894e+02°)
1.17219536554794e+03	(1.55849906838860e+01dB,1.77131398740113e+02°)
1.17489755493934e+03	(1.55849495139250e+01dB,1.77136709555184e+02°)
1.17760597352061e+03	(1.55849085292393e+01dB,1.77142005263751e+02°)
1.18032063565154e+03	(1.55848677289650e+01dB,1.77147285893381e+02°)
1.18304155572497e+03	(1.55848271122419e+01dB,1.77152551471565e+02°)
1.18576874816697e+03	(1.55847866782139e+01dB,1.77157802025718e+02°)
1.18850222743682e+03	(1.55847464260284e+01dB,1.77163037583179e+02°)
1.19124200802718e+03	(1.55847063548370e+01dB,1.77168258171210e+02°)
1.19398810446408e+03	(1.55846664637947e+01dB,1.77173463816997e+02°)
1.19674053130705e+03	(1.55846267520606e+01dB,1.77178654547652e+02°)
1.19949930314918e+03	(1.55845872187974e+01dB,1.77183830390209e+02°)
1.20226443461722e+03	(1.55845478631715e+01dB,1.77188991371627e+02°)
1.20503594037160e+03	(1.55845086843531e+01dB,1.77194137518790e+02°)
1.20781383510658e+03	(1.55844696815161e+01dB,1.77199268858507e+02°)
1.21059813355028e+03	(1.55844308538381e+01dB,1.77204385417511e+02°)
1.21338885046478e+03	(1.55843922005003e+01dB,1.77209487222460e+02°)
1.21618600064617e+03	(1.55843537206876e+01dB,1.77214574299937e+02°)
1.21898959892467e+03	(1.55843154135887e+01dB,1.77219646676451e+02°)
1.22179966016467e+03	(1.55842772783955e+01dB,1.77224704378435e+02°)
1.22461619926485e+03	(1.55842393143039e+01dB,1.77229747432248e+02°)
1.22743923115820e+03	(1.55842015205133e+01dB,1.77234775864174e+02°)
1.23026877081218e+03	(1.55841638962266e+01dB,1.77239789700423e+02°)
1.23310483322871e+03	(1.55841264406502e+01dB,1.77244788967131e+02°)
1.23594743344431e+03	(1.55840891529942e+01dB,1.77249773690359e+02°)
1.23879658653016e+03	(1.55840520324720e+01dB,1.77254743896095e+02°)
1.24165230759221e+03	(1.55840150783008e+01dB,1.77259699610252e+02°)
1.24451461177118e+03	(1.55839782897011e+01dB,1.77264640858670e+02°)
1.24738351424274e+03	(1.55839416658968e+01dB,1.77269567667114e+02°)
1.25025903021751e+03	(1.55839052061155e+01dB,1.77274480061278e+02°)
1.25314117494121e+03	(1.55838689095880e+01dB,1.77279378066780e+02°)
1.25602996369467e+03	(1.55838327755487e+01dB,1.77284261709165e+02°)
1.25892541179396e+03	(1.55837968032352e+01dB,1.77289131013905e+02°)
1.26182753459046e+03	(1.55837609918888e+01dB,1.77293986006401e+02°)
1.26473634747094e+03	(1.55837253407539e+01dB,1.77298826711978e+02°)
1.26765186585764e+03	(1.55836898490783e+01dB,1.77303653155889e+02°)
1.27057410520833e+03	(1.55836545161134e+01dB,1.77308465363315e+02°)
1.27350308101645e+03	(1.55836193411135e+01dB,1.77313263359364e+02°)
1.27643880881113e+03	(1.55835843233367e+01dB,1.77318047169071e+02°)
1.27938130415731e+03	(1.55835494620440e+01dB,1.77322816817398e+02°)
1.28233058265581e+03	(1.55835147564999e+01dB,1.77327572329237e+02°)
1.28528665994340e+03	(1.55834802059720e+01dB,1.77332313729405e+02°)
1.28824955169292e+03	(1.55834458097314e+01dB,1.77337041042648e+02°)
1.29121927361332e+03	(1.55834115670522e+01dB,1.77341754293642e+02°)
1.29419584144977e+03	(1.55833774772119e+01dB,1.77346453506987e+02°)
1.29717927098374e+03	(1.55833435394911e+01dB,1.77351138707216e+02°)
1.30016957803307e+03	(1.55833097531736e+01dB,1.77355809918785e+02°)
1.30316677845208e+03	(1.55832761175464e+01dB,1.77360467166084e+02°)
1.30617088813162e+03	(1.55832426318997e+01dB,1.77365110473428e+02°)
1.30918192299919e+03	(1.55832092955267e+01dB,1.77369739865061e+02°)
1.31219989901898e+03	(1.55831761077240e+01dB,1.77374355365157e+02°)
1.31522483219202e+03	(1.55831430677911e+01dB,1.77378956997818e+02°)
1.31825673855619e+03	(1.55831101750307e+01dB,1.77383544787076e+02°)
1.32129563418636e+03	(1.55830774287486e+01dB,1.77388118756890e+02°)
1.32434153519444e+03	(1.55830448282535e+01dB,1.77392678931151e+02°)
1.32739445772952e+03	(1.55830123728573e+01dB,1.77397225333678e+02°)
1.33045441797787e+03	(1.55829800618751e+01dB,1.77401757988219e+02°)
1.33352143216310e+03	(1.55829478946248e+01dB,1.77406276918452e+02°)
1.33659551654622e+03	(1.55829158704274e+01dB,1.77410782147985e+02°)
1.33967668742571e+03	(1.55828839886069e+01dB,1.77415273700355e+02°)
1.34276496113764e+03	(1.55828522484903e+01dB,1.77419751599030e+02°)
1.34586035405572e+03	(1.55828206494076e+01dB,1.77424215867407e+02°)
1.34896288259143e+03	(1.55827891906917e+01dB,1.77428666528814e+02°)
1.35207256319405e+03	(1.55827578716784e+01dB,1.77433103606508e+02°)
1.35518941235081e+03	(1.55827266917067e+01dB,1.77437527123677e+02°)
1.35831344658693e+03	(1.55826956501181e+01dB,1.77441937103440e+02°)
1.36144468246572e+03	(1.55826647462575e+01dB,1.77446333568846e+02°)
1.36458313658870e+03	(1.55826339794723e+01dB,1.77450716542874e+02°)
1.36772882559562e+03	(1.55826033491129e+01dB,1.77455086048434e+02°)
1.37088176616462e+03	(1.55825728545326e+01dB,1.77459442108368e+02°)
1.37404197501229e+03	(1.55825424950877e+01dB,1.77463784745449e+02°)
1.37720946889372e+03	(1.55825122701369e+01dB,1.77468113982378e+02°)
1.38038426460265e+03	(1.55824821790422e+01dB,1.77472429841792e+02°)
1.38356637897155e+03	(1.55824522211682e+01dB,1.77476732346254e+02°)
1.38675582887166e+03	(1.55824223958822e+01dB,1.77481021518263e+02°)
1.38995263121312e+03	(1.55823927025545e+01dB,1.77485297380246e+02°)
1.39315680294507e+03	(1.55823631405581e+01dB,1.77489559954565e+02°)
1.39636836105570e+03	(1.55823337092687e+01dB,1.77493809263510e+02°)
1.39958732257238e+03	(1.55823044080648e+01dB,1.77498045329305e+02°)
1.40281370456172e+03	(1.55822752363276e+01dB,1.77502268174106e+02°)
1.40604752412968e+03	(1.55822461934411e+01dB,1.77506477820001e+02°)
1.40928879842164e+03	(1.55822172787918e+01dB,1.77510674289008e+02°)
1.41253754462252e+03	(1.55821884917693e+01dB,1.77514857603080e+02°)
1.41579377995684e+03	(1.55821598317654e+01dB,1.77519027784100e+02°)
1.41905752168885e+03	(1.55821312981748e+01dB,1.77523184853886e+02°)
1.42232878712258e+03	(1.55821028903951e+01dB,1.77527328834186e+02°)
1.42560759360195e+03	(1.55820746078260e+01dB,1.77531459746682e+02°)
1.42889395851086e+03	(1.55820464498704e+01dB,1.77535577612988e+02°)
1.43218789927330e+03	(1.55820184159334e+01dB,1.77539682454651e+02°)
1.43548943335341e+03	(1.55819905054229e+01dB,1.77543774293152e+02°)
1.43879857825560e+03	(1.55819627177494e+01dB,1.77547853149903e+02°)
1.44211535152463e+03	(1.55819350523259e+01dB,1.77551919046251e+02°)
1.44543977074568e+03	(1.55819075085680e+01dB,1.77555972003475e+02°)
1.44877185354452e+03	(1.55818800858940e+01dB,1.77560012042788e+02°)
1.45211161758750e+03	(1.55818527837244e+01dB,1.77564039185336e+02°)
1.45545908058172e+03	(1.55818256014827e+01dB,1.77568053452199e+02°)
1.45881426027510e+03	(1.55817985385945e+01dB,1.77572054864389e+02°)
1.46217717445647e+03	(1.55817715944881e+01dB,1.77576043442854e+02°)
1.46554784095566e+03	(1.55817447685944e+01dB,1.77580019208476e+02°)
1.46892627764362e+03	(1.55817180603467e+01dB,1.77583982182067e+02°)
1.47231250243247e+03	(1.55816914691805e+01dB,1.77587932384378e+02°)
1.47570653327564e+03	(1.55816649945343e+01dB,1.77591869836090e+02°)
1.47910838816796e+03	(1.55816386358486e+01dB,1.77595794557822e+02°)
1.48251808514570e+03	(1.55816123925666e+01dB,1.77599706570123e+02°)
1.48593564228676e+03	(1.55815862641337e+01dB,1.77603605893481e+02°)
1.48936107771066e+03	(1.55815602499979e+01dB,1.77607492548315e+02°)
1.49279440957874e+03	(1.55815343496097e+01dB,1.77611366554980e+02°)
1.49623565609418e+03	(1.55815085624216e+01dB,1.77615227933765e+02°)
1.49968483550212e+03	(1.55814828878890e+01dB,1.77619076704895e+02°)
1.50314196608977e+03	(1.55814573254692e+01dB,1.77622912888528e+02°)
