Freq.	V(out)/V(inj)
6.25172692775593e+02	(3.20344516706947e+01dB,3.52328863794233e+01°)
6.26613864672242e+02	(3.19979500416045e+01dB,3.52178673272502e+01°)
6.28058358813224e+02	(3.19614459035920e+01dB,3.52029988499875e+01°)
6.29506182857104e+02	(3.19249393164498e+01dB,3.51882809001013e+01°)
6.30957344480099e+02	(3.18884303399303e+01dB,3.51737134294861e+01°)
6.32411851376125e+02	(3.18519190337456e+01dB,3.51592963894653e+01°)
6.33869711256832e+02	(3.18154054575682e+01dB,3.51450297307917e+01°)
6.35330931851649e+02	(3.17788896710313e+01dB,3.51309134036492e+01°)
6.36795520907821e+02	(3.17423717337287e+01dB,3.51169473576528e+01°)
6.38263486190453e+02	(3.17058517052155e+01dB,3.51031315418503e+01°)
6.39734835482552e+02	(3.16693296450084e+01dB,3.50894659047225e+01°)
6.41209576585066e+02	(3.16328056125858e+01dB,3.50759503941843e+01°)
6.42687717316923e+02	(3.15962796673883e+01dB,3.50625849575854e+01°)
6.44169265515081e+02	(3.15597518688188e+01dB,3.50493695417105e+01°)
6.45654229034559e+02	(3.15232222762431e+01dB,3.50363040927811e+01°)
6.47142615748486e+02	(3.14866909489899e+01dB,3.50233885564546e+01°)
6.48634433548141e+02	(3.14501579463515e+01dB,3.50106228778266e+01°)
6.50129690342993e+02	(3.14136233275836e+01dB,3.49980070014301e+01°)
6.51628394060745e+02	(3.13770871519062e+01dB,3.49855408712369e+01°)
6.53130552647374e+02	(3.13405494785033e+01dB,3.49732244306578e+01°)
6.54636174067177e+02	(3.13040103665237e+01dB,3.49610576225428e+01°)
6.56145266302807e+02	(3.12674698750809e+01dB,3.49490403891825e+01°)
6.57657837355322e+02	(3.12309280632540e+01dB,3.49371726723071e+01°)
6.59173895244222e+02	(3.11943849900872e+01dB,3.49254544130884e+01°)
6.60693448007497e+02	(3.11578407145908e+01dB,3.49138855521388e+01°)
6.62216503701662e+02	(3.11212952957411e+01dB,3.49024660295125e+01°)
6.63743070401809e+02	(3.10847487924811e+01dB,3.48911957847052e+01°)
6.65273156201641e+02	(3.10482012637202e+01dB,3.48800747566552e+01°)
6.66806769213522e+02	(3.10116527683351e+01dB,3.48691028837426e+01°)
6.68343917568514e+02	(3.09751033651696e+01dB,3.48582801037901e+01°)
6.69884609416425e+02	(3.09385531130356e+01dB,3.48476063540634e+01°)
6.71428852925851e+02	(3.09020020707124e+01dB,3.48370815712707e+01°)
6.72976656284216e+02	(3.08654502969481e+01dB,3.48267056915635e+01°)
6.74528027697820e+02	(3.08288978504589e+01dB,3.48164786505360e+01°)
6.76082975391880e+02	(3.07923447899301e+01dB,3.48064003832257e+01°)
6.77641507610573e+02	(3.07557911740161e+01dB,3.47964708241133e+01°)
6.79203632617082e+02	(3.07192370613407e+01dB,3.47866899071227e+01°)
6.80769358693639e+02	(3.06826825104976e+01dB,3.47770575656204e+01°)
6.82338694141566e+02	(3.06461275800503e+01dB,3.47675737324166e+01°)
6.83911647281326e+02	(3.06095723285328e+01dB,3.47582383397639e+01°)
6.85488226452558e+02	(3.05730168144496e+01dB,3.47490513193581e+01°)
6.87068440014128e+02	(3.05364610962762e+01dB,3.47400126023374e+01°)
6.88652296344172e+02	(3.04999052324593e+01dB,3.47311221192824e+01°)
6.90239803840137e+02	(3.04633492814170e+01dB,3.47223798002164e+01°)
6.91830970918832e+02	(3.04267933015393e+01dB,3.47137855746042e+01°)
6.93425806016464e+02	(3.03902373511879e+01dB,3.47053393713526e+01°)
6.95024317588691e+02	(3.03536814886974e+01dB,3.46970411188099e+01°)
6.96626514110663e+02	(3.03171257723746e+01dB,3.46888907447653e+01°)
6.98232404077065e+02	(3.02805702604993e+01dB,3.46808881764487e+01°)
6.99841996002167e+02	(3.02440150113245e+01dB,3.46730333405307e+01°)
7.01455298419865e+02	(3.02074600830766e+01dB,3.46653261631213e+01°)
7.03072319883727e+02	(3.01709055339559e+01dB,3.46577665697705e+01°)
7.04693068967040e+02	(3.01343514221365e+01dB,3.46503544854669e+01°)
7.06317554262855e+02	(3.00977978057669e+01dB,3.46430898346377e+01°)
7.07945784384030e+02	(3.00612447429701e+01dB,3.46359725411481e+01°)
7.09577767963281e+02	(3.00246922918438e+01dB,3.46290025283006e+01°)
7.11213513653221e+02	(2.99881405104611e+01dB,3.46221797188346e+01°)
7.12853030126411e+02	(2.99515894568701e+01dB,3.46155040349255e+01°)
7.14496326075405e+02	(2.99150391890947e+01dB,3.46089753981842e+01°)
7.16143410212793e+02	(2.98784897651348e+01dB,3.46025937296566e+01°)
7.17794291271252e+02	(2.98419412429660e+01dB,3.45963589498225e+01°)
7.19448978003590e+02	(2.98053936805407e+01dB,3.45902709785953e+01°)
7.21107479182790e+02	(2.97688471357879e+01dB,3.45843297353207e+01°)
7.22769803602060e+02	(2.97323016666132e+01dB,3.45785351387765e+01°)
7.24435960074880e+02	(2.96957573308998e+01dB,3.45728871071715e+01°)
7.26105957435044e+02	(2.96592141865079e+01dB,3.45673855581443e+01°)
7.27779804536713e+02	(2.96226722912757e+01dB,3.45620304087632e+01°)
7.29457510254457e+02	(2.95861317030189e+01dB,3.45568215755246e+01°)
7.31139083483306e+02	(2.95495924795318e+01dB,3.45517589743523e+01°)
7.32824533138792e+02	(2.95130546785867e+01dB,3.45468425205968e+01°)
7.34513868157003e+02	(2.94765183579347e+01dB,3.45420721290339e+01°)
7.36207097494623e+02	(2.94399835753057e+01dB,3.45374477138639e+01°)
7.37904230128988e+02	(2.94034503884089e+01dB,3.45329691887106e+01°)
7.39605275058125e+02	(2.93669188549325e+01dB,3.45286364666200e+01°)
7.41310241300804e+02	(2.93303890325444e+01dB,3.45244494600596e+01°)
7.43019137896588e+02	(2.92938609788925e+01dB,3.45204080809168e+01°)
7.44731973905875e+02	(2.92573347516043e+01dB,3.45165122404982e+01°)
7.46448758409952e+02	(2.92208104082878e+01dB,3.45127618495281e+01°)
7.48169500511040e+02	(2.91842880065315e+01dB,3.45091568181475e+01°)
7.49894209332341e+02	(2.91477676039044e+01dB,3.45056970559127e+01°)
7.51622894018090e+02	(2.91112492579565e+01dB,3.45023824717941e+01°)
7.53355563733602e+02	(2.90747330262188e+01dB,3.44992129741753e+01°)
7.55092227665318e+02	(2.90382189662038e+01dB,3.44961884708511e+01°)
7.56832895020858e+02	(2.90017071354054e+01dB,3.44933088690266e+01°)
7.58577575029067e+02	(2.89651975912991e+01dB,3.44905740753160e+01°)
7.60326276940065e+02	(2.89286903913426e+01dB,3.44879839957406e+01°)
7.62079010025295e+02	(2.88921855929755e+01dB,3.44855385357283e+01°)
7.63835783577573e+02	(2.88556832536199e+01dB,3.44832376001110e+01°)
7.65596606911139e+02	(2.88191834306803e+01dB,3.44810810931244e+01°)
7.67361489361701e+02	(2.87826861815439e+01dB,3.44790689184056e+01°)
7.69130440286491e+02	(2.87461915635809e+01dB,3.44772009789920e+01°)
7.70903469064311e+02	(2.87096996341445e+01dB,3.44754771773197e+01°)
7.72680585095583e+02	(2.86732104505713e+01dB,3.44738974152219e+01°)
7.74461797802399e+02	(2.86367240701811e+01dB,3.44724615939273e+01°)
7.76247116628572e+02	(2.86002405502777e+01dB,3.44711696140586e+01°)
7.78036551039684e+02	(2.85637599481482e+01dB,3.44700213756309e+01°)
7.79830110523138e+02	(2.85272823210642e+01dB,3.44690167780497e+01°)
7.81627804588209e+02	(2.84908077262811e+01dB,3.44681557201097e+01°)
7.83429642766091e+02	(2.84543362210388e+01dB,3.44674380999929e+01°)
7.85235634609950e+02	(2.84178678625614e+01dB,3.44668638152669e+01°)
7.87045789694977e+02	(2.83814027080578e+01dB,3.44664327628829e+01°)
7.88860117618432e+02	(2.83449408147219e+01dB,3.44661448391743e+01°)
7.90678627999703e+02	(2.83084822397321e+01dB,3.44659999398548e+01°)
7.92501330480349e+02	(2.82720270402521e+01dB,3.44659979600165e+01°)
7.94328234724159e+02	(2.82355752734309e+01dB,3.44661387941281e+01°)
7.96159350417195e+02	(2.81991269964029e+01dB,3.44664223360333e+01°)
7.97994687267853e+02	(2.81626822662876e+01dB,3.44668484789481e+01°)
7.99834255006905e+02	(2.81262411401908e+01dB,3.44674171154600e+01°)
8.01678063387555e+02	(2.80898036752035e+01dB,3.44681281375254e+01°)
8.03526122185493e+02	(2.80533699284029e+01dB,3.44689814364677e+01°)
8.05378441198942e+02	(2.80169399568522e+01dB,3.44699769029755e+01°)
8.07235030248713e+02	(2.79805138176007e+01dB,3.44711144271005e+01°)
8.09095899178257e+02	(2.79440915676841e+01dB,3.44723938982556e+01°)
8.10961057853715e+02	(2.79076732641243e+01dB,3.44738152052127e+01°)
8.12830516163973e+02	(2.78712589639299e+01dB,3.44753782361008e+01°)
8.14704284020713e+02	(2.78348487240959e+01dB,3.44770828784039e+01°)
8.16582371358465e+02	(2.77984426016043e+01dB,3.44789290189587e+01°)
8.18464788134663e+02	(2.77620406534236e+01dB,3.44809165439529e+01°)
8.20351544329691e+02	(2.77256429365094e+01dB,3.44830453389227e+01°)
8.22242649946943e+02	(2.76892495078043e+01dB,3.44853152887506e+01°)
8.24138115012874e+02	(2.76528604242380e+01dB,3.44877262776636e+01°)
8.26037949577050e+02	(2.76164757427274e+01dB,3.44902781892307e+01°)
8.27942163712205e+02	(2.75800955201765e+01dB,3.44929709063609e+01°)
8.29850767514293e+02	(2.75437198134768e+01dB,3.44958043113006e+01°)
8.31763771102541e+02	(2.75073486795073e+01dB,3.44987782856318e+01°)
8.33681184619504e+02	(2.74709821751343e+01dB,3.45018927102696e+01°)
8.35603018231118e+02	(2.74346203572118e+01dB,3.45051474654597e+01°)
8.37529282126752e+02	(2.73982632825813e+01dB,3.45085424307766e+01°)
8.39459986519266e+02	(2.73619110080721e+01dB,3.45120774851208e+01°)
8.41395141645064e+02	(2.73255635905011e+01dB,3.45157525067168e+01°)
8.43334757764144e+02	(2.72892210866732e+01dB,3.45195673731103e+01°)
8.45278845160158e+02	(2.72528835533810e+01dB,3.45235219611664e+01°)
8.47227414140464e+02	(2.72165510474049e+01dB,3.45276161470667e+01°)
8.49180475036181e+02	(2.71802236255134e+01dB,3.45318498063071e+01°)
8.51138038202243e+02	(2.71439013444628e+01dB,3.45362228136954e+01°)
8.53100114017456e+02	(2.71075842609974e+01dB,3.45407350433487e+01°)
8.55066712884550e+02	(2.70712724318497e+01dB,3.45453863686912e+01°)
8.57037845230235e+02	(2.70349659137400e+01dB,3.45501766624513e+01°)
8.59013521505261e+02	(2.69986647633768e+01dB,3.45551057966595e+01°)
8.60993752184466e+02	(2.69623690374565e+01dB,3.45601736426455e+01°)
8.62978547766835e+02	(2.69260787926638e+01dB,3.45653800710363e+01°)
8.64967918775558e+02	(2.68897940856714e+01dB,3.45707249517528e+01°)
8.66961875758081e+02	(2.68535149731400e+01dB,3.45762081540079e+01°)
8.68960429286166e+02	(2.68172415117184e+01dB,3.45818295463035e+01°)
8.70963589955944e+02	(2.67809737580436e+01dB,3.45875889964285e+01°)
8.72971368387975e+02	(2.67447117687406e+01dB,3.45934863714553e+01°)
8.74983775227299e+02	(2.67084556004223e+01dB,3.45995215377379e+01°)
8.77000821143497e+02	(2.66722053096899e+01dB,3.46056943609091e+01°)
8.79022516830746e+02	(2.66359609531324e+01dB,3.46120047058775e+01°)
8.81048873007876e+02	(2.65997225873269e+01dB,3.46184524368255e+01°)
8.83079900418424e+02	(2.65634902688383e+01dB,3.46250374172057e+01°)
8.85115609830696e+02	(2.65272640542195e+01dB,3.46317595097392e+01°)
8.87156012037821e+02	(2.64910440000112e+01dB,3.46386185764122e+01°)
8.89201117857809e+02	(2.64548301627421e+01dB,3.46456144784735e+01°)
8.91250938133605e+02	(2.64186225989283e+01dB,3.46527470764319e+01°)
8.93305483733155e+02	(2.63824213650741e+01dB,3.46600162300530e+01°)
8.95364765549453e+02	(2.63462265176709e+01dB,3.46674217983572e+01°)
8.97428794500607e+02	(2.63100381131981e+01dB,3.46749636396161e+01°)
8.99497581529893e+02	(2.62738562081223e+01dB,3.46826416113503e+01°)
9.01571137605815e+02	(2.62376808588979e+01dB,3.46904555703264e+01°)
9.03649473722159e+02	(2.62015121219663e+01dB,3.46984053725542e+01°)
9.05732600898057e+02	(2.61653500537564e+01dB,3.47064908732839e+01°)
9.07820530178042e+02	(2.61291947106841e+01dB,3.47147119270032e+01°)
9.09913272632108e+02	(2.60930461491525e+01dB,3.47230683874346e+01°)
9.12010839355766e+02	(2.60569044255516e+01dB,3.47315601075324e+01°)
9.14113241470106e+02	(2.60207695962585e+01dB,3.47401869394800e+01°)
9.16220490121855e+02	(2.59846417176368e+01dB,3.47489487346869e+01°)
9.18332596483436e+02	(2.59485208460370e+01dB,3.47578453437859e+01°)
9.20449571753026e+02	(2.59124070377960e+01dB,3.47668766166302e+01°)
9.22571427154617e+02	(2.58763003492371e+01dB,3.47760424022904e+01°)
9.24698173938076e+02	(2.58402008366700e+01dB,3.47853425490517e+01°)
9.26829823379202e+02	(2.58041085563905e+01dB,3.47947769044111e+01°)
9.28966386779789e+02	(2.57680235646804e+01dB,3.48043453150742e+01°)
9.31107875467683e+02	(2.57319459178075e+01dB,3.48140476269524e+01°)
9.33254300796843e+02	(2.56958756720253e+01dB,3.48238836851601e+01°)
9.35405674147404e+02	(2.56598128835727e+01dB,3.48338533340116e+01°)
9.37562006925732e+02	(2.56237576086742e+01dB,3.48439564170181e+01°)
9.39723310564489e+02	(2.55877099035396e+01dB,3.48541927768848e+01°)
9.41889596522692e+02	(2.55516698243637e+01dB,3.48645622555081e+01°)
9.44060876285773e+02	(2.55156374273262e+01dB,3.48750646939723e+01°)
9.46237161365643e+02	(2.54796127685916e+01dB,3.48856999325469e+01°)
9.48418463300746e+02	(2.54435959043089e+01dB,3.48964678106835e+01°)
9.50604793656130e+02	(2.54075868906117e+01dB,3.49073681670127e+01°)
9.52796164023500e+02	(2.53715857836174e+01dB,3.49184008393413e+01°)
9.54992586021284e+02	(2.53355926394277e+01dB,3.49295656646494e+01°)
9.57194071294692e+02	(2.52996075141279e+01dB,3.49408624790868e+01°)
9.59400631515780e+02	(2.52636304637869e+01dB,3.49522911179709e+01°)
9.61612278383512e+02	(2.52276615444571e+01dB,3.49638514157827e+01°)
9.63829023623817e+02	(2.51917008121739e+01dB,3.49755432061645e+01°)
9.66050878989660e+02	(2.51557483229555e+01dB,3.49873663219166e+01°)
9.68277856261095e+02	(2.51198041328031e+01dB,3.49993205949944e+01°)
9.70509967245335e+02	(2.50838682977001e+01dB,3.50114058565053e+01°)
9.72747223776810e+02	(2.50479408736121e+01dB,3.50236219367052e+01°)
9.74989637717231e+02	(2.50120219164868e+01dB,3.50359686649967e+01°)
9.77237220955655e+02	(2.49761114822536e+01dB,3.50484458699246e+01°)
9.79489985408543e+02	(2.49402096268233e+01dB,3.50610533791738e+01°)
9.81747943019828e+02	(2.49043164060878e+01dB,3.50737910195660e+01°)
9.84011105760977e+02	(2.48684318759201e+01dB,3.50866586170566e+01°)
9.86279485631053e+02	(2.48325560921739e+01dB,3.50996559967318e+01°)
9.88553094656781e+02	(2.47966891106830e+01dB,3.51127829828053e+01°)
9.90831944892609e+02	(2.47608309872616e+01dB,3.51260393986156e+01°)
9.93116048420775e+02	(2.47249817777034e+01dB,3.51394250666226e+01°)
9.95405417351368e+02	(2.46891415377820e+01dB,3.51529398084049e+01°)
9.97700063822394e+02	(2.46533103232500e+01dB,3.51665834446564e+01°)
9.99999999999840e+02	(2.46174881898388e+01dB,3.51803557951836e+01°)
1.00230523807774e+03	(2.45816751932586e+01dB,3.51942566789024e+01°)
1.00461579027823e+03	(2.45458713891979e+01dB,3.52082859138347e+01°)
1.00693166885164e+03	(2.45100768333229e+01dB,3.52224433171064e+01°)
1.00925288607652e+03	(2.44742915812779e+01dB,3.52367287049430e+01°)
1.01157945425974e+03	(2.44385156886840e+01dB,3.52511418926675e+01°)
1.01391138573652e+03	(2.44027492111396e+01dB,3.52656826946973e+01°)
1.01624869287053e+03	(2.43669922042198e+01dB,3.52803509245408e+01°)
1.01859138805395e+03	(2.43312447234756e+01dB,3.52951463947944e+01°)
1.02093948370752e+03	(2.42955068244344e+01dB,3.53100689171399e+01°)
1.02329299228059e+03	(2.42597785625988e+01dB,3.53251183023410e+01°)
1.02565192625124e+03	(2.42240599934469e+01dB,3.53402943602407e+01°)
1.02801629812631e+03	(2.41883511724313e+01dB,3.53555968997579e+01°)
1.03038612044145e+03	(2.41526521549795e+01dB,3.53710257288847e+01°)
1.03276140576123e+03	(2.41169629964926e+01dB,3.53865806546831e+01°)
1.03514216667918e+03	(2.40812837523459e+01dB,3.54022614832825e+01°)
1.03752841581785e+03	(2.40456144778876e+01dB,3.54180680198761e+01°)
1.03992016582889e+03	(2.40099552284390e+01dB,3.54340000687183e+01°)
1.04231742939314e+03	(2.39743060592940e+01dB,3.54500574331217e+01°)
1.04472021922063e+03	(2.39386670257183e+01dB,3.54662399154539e+01°)
1.04712854805073e+03	(2.39030381829495e+01dB,3.54825473171350e+01°)
1.04954242865215e+03	(2.38674195861965e+01dB,3.54989794386340e+01°)
1.05196187382305e+03	(2.38318112906390e+01dB,3.55155360794663e+01°)
1.05438689639109e+03	(2.37962133514270e+01dB,3.55322170381909e+01°)
1.05681750921349e+03	(2.37606258236805e+01dB,3.55490221124069e+01°)
1.05925372517712e+03	(2.37250487624893e+01dB,3.55659510987510e+01°)
1.06169555719855e+03	(2.36894822229120e+01dB,3.55830037928946e+01°)
1.06414301822414e+03	(2.36539262599758e+01dB,3.56001799895408e+01°)
1.06659612123009e+03	(2.36183809286764e+01dB,3.56174794824213e+01°)
1.06905487922249e+03	(2.35828462839768e+01dB,3.56349020642939e+01°)
1.07151930523743e+03	(2.35473223808077e+01dB,3.56524475269394e+01°)
1.07398941234107e+03	(2.35118092740662e+01dB,3.56701156611586e+01°)
1.07646521362966e+03	(2.34763070186158e+01dB,3.56879062567698e+01°)
1.07894672222965e+03	(2.34408156692859e+01dB,3.57058191026059e+01°)
1.08143395129776e+03	(2.34053352808711e+01dB,3.57238539865112e+01°)
1.08392691402103e+03	(2.33698659081309e+01dB,3.57420106953389e+01°)
1.08642562361689e+03	(2.33344076057891e+01dB,3.57602890149483e+01°)
1.08893009333326e+03	(2.32989604285333e+01dB,3.57786887302020e+01°)
1.09144033644858e+03	(2.32635244310143e+01dB,3.57972096249630e+01°)
1.09395636627192e+03	(2.32280996678458e+01dB,3.58158514820920e+01°)
1.09647819614301e+03	(2.31926861936038e+01dB,3.58346140834447e+01°)
1.09900583943234e+03	(2.31572840628259e+01dB,3.58534972098689e+01°)
1.10153930954124e+03	(2.31218933300109e+01dB,3.58725006412021e+01°)
1.10407861990189e+03	(2.30865140496183e+01dB,3.58916241562685e+01°)
1.10662378397749e+03	(2.30511462760678e+01dB,3.59108675328763e+01°)
1.10917481526222e+03	(2.30157900637383e+01dB,3.59302305478153e+01°)
1.11173172728141e+03	(2.29804454669682e+01dB,3.59497129768541e+01°)
1.11429453359155e+03	(2.29451125400539e+01dB,3.59693145947371e+01°)
1.11686324778038e+03	(2.29097913372498e+01dB,3.59890351751827e+01°)
1.11943788346697e+03	(2.28744819127678e+01dB,3.60088744908798e+01°)
1.12201845430178e+03	(2.28391843207761e+01dB,3.60288323134857e+01°)
1.12460497396674e+03	(2.28038986153995e+01dB,3.60489084136235e+01°)
1.12719745617533e+03	(2.27686248507180e+01dB,3.60691025608795e+01°)
1.12979591467261e+03	(2.27333630807667e+01dB,3.60894145238006e+01°)
1.13240036323537e+03	(2.26981133595349e+01dB,3.61098440698918e+01°)
1.13501081567213e+03	(2.26628757409659e+01dB,3.61303909656136e+01°)
1.13762728582325e+03	(2.26276502789558e+01dB,3.61510549763800e+01°)
1.14024978756098e+03	(2.25924370273534e+01dB,3.61718358665553e+01°)
1.14287833478959e+03	(2.25572360399596e+01dB,3.61927333994522e+01°)
1.14551294144535e+03	(2.25220473705261e+01dB,3.62137473373293e+01°)
1.14815362149670e+03	(2.24868710727555e+01dB,3.62348774413885e+01°)
1.15080038894425e+03	(2.24517072003005e+01dB,3.62561234717728e+01°)
1.15345325782090e+03	(2.24165558067630e+01dB,3.62774851875640e+01°)
1.15611224219191e+03	(2.23814169456936e+01dB,3.62989623467800e+01°)
1.15877735615494e+03	(2.23462906705909e+01dB,3.63205547063731e+01°)
1.16144861384015e+03	(2.23111770349012e+01dB,3.63422620222270e+01°)
1.16412602941030e+03	(2.22760760920172e+01dB,3.63640840491552e+01°)
1.16680961706077e+03	(2.22409878952778e+01dB,3.63860205408984e+01°)
1.16949939101968e+03	(2.22059124979672e+01dB,3.64080712501221e+01°)
1.17219536554794e+03	(2.21708499533146e+01dB,3.64302359284149e+01°)
1.17489755493934e+03	(2.21358003144928e+01dB,3.64525143262862e+01°)
1.17760597352061e+03	(2.21007636346183e+01dB,3.64749061931635e+01°)
1.18032063565154e+03	(2.20657399667501e+01dB,3.64974112773911e+01°)
1.18304155572497e+03	(2.20307293638891e+01dB,3.65200293262275e+01°)
1.18576874816697e+03	(2.19957318789775e+01dB,3.65427600858433e+01°)
1.18850222743682e+03	(2.19607475648981e+01dB,3.65656033013196e+01°)
1.19124200802718e+03	(2.19257764744735e+01dB,3.65885587166455e+01°)
1.19398810446408e+03	(2.18908186604653e+01dB,3.66116260747164e+01°)
1.19674053130705e+03	(2.18558741755735e+01dB,3.66348051173320e+01°)
1.19949930314918e+03	(2.18209430724358e+01dB,3.66580955851941e+01°)
1.20226443461722e+03	(2.17860254036270e+01dB,3.66814972179052e+01°)
1.20503594037160e+03	(2.17511212216576e+01dB,3.67050097539661e+01°)
1.20781383510658e+03	(2.17162305789741e+01dB,3.67286329307745e+01°)
1.21059813355028e+03	(2.16813535279573e+01dB,3.67523664846227e+01°)
1.21338885046478e+03	(2.16464901209220e+01dB,3.67762101506963e+01°)
1.21618600064617e+03	(2.16116404101164e+01dB,3.68001636630724e+01°)
1.21898959892467e+03	(2.15768044477208e+01dB,3.68242267547171e+01°)
1.22179966016467e+03	(2.15419822858474e+01dB,3.68483991574850e+01°)
1.22461619926485e+03	(2.15071739765391e+01dB,3.68726806021166e+01°)
1.22743923115820e+03	(2.14723795717690e+01dB,3.68970708182372e+01°)
1.23026877081218e+03	(2.14375991234397e+01dB,3.69215695343548e+01°)
1.23310483322871e+03	(2.14028326833819e+01dB,3.69461764778592e+01°)
1.23594743344431e+03	(2.13680803033543e+01dB,3.69708913750196e+01°)
1.23879658653016e+03	(2.13333420350428e+01dB,3.69957139509839e+01°)
1.24165230759221e+03	(2.12986179300590e+01dB,3.70206439297769e+01°)
1.24451461177118e+03	(2.12639080399401e+01dB,3.70456810342986e+01°)
1.24738351424274e+03	(2.12292124161479e+01dB,3.70708249863232e+01°)
1.25025903021751e+03	(2.11945311100677e+01dB,3.70960755064975e+01°)
1.25314117494121e+03	(2.11598641730080e+01dB,3.71214323143398e+01°)
1.25602996369467e+03	(2.11252116561992e+01dB,3.71468951282380e+01°)
1.25892541179396e+03	(2.10905736107930e+01dB,3.71724636654491e+01°)
1.26182753459046e+03	(2.10559500878617e+01dB,3.71981376420975e+01°)
1.26473634747094e+03	(2.10213411383969e+01dB,3.72239167731738e+01°)
1.26765186585764e+03	(2.09867468133094e+01dB,3.72498007725339e+01°)
1.27057410520833e+03	(2.09521671634276e+01dB,3.72757893528976e+01°)
1.27350308101645e+03	(2.09176022394971e+01dB,3.73018822258475e+01°)
1.27643880881113e+03	(2.08830520921797e+01dB,3.73280791018282e+01°)
1.27938130415731e+03	(2.08485167720527e+01dB,3.73543796901451e+01°)
1.28233058265581e+03	(2.08139963296079e+01dB,3.73807836989635e+01°)
1.28528665994340e+03	(2.07794908152506e+01dB,3.74072908353074e+01°)
1.28824955169292e+03	(2.07450002792991e+01dB,3.74339008050592e+01°)
1.29121927361332e+03	(2.07105247719837e+01dB,3.74606133129579e+01°)
1.29419584144977e+03	(2.06760643434454e+01dB,3.74874280625993e+01°)
1.29717927098374e+03	(2.06416190437359e+01dB,3.75143447564344e+01°)
1.30016957803307e+03	(2.06071889228157e+01dB,3.75413630957691e+01°)
1.30316677845208e+03	(2.05727740305541e+01dB,3.75684827807632e+01°)
1.30617088813162e+03	(2.05383744167279e+01dB,3.75957035104301e+01°)
1.30918192299919e+03	(2.05039901310202e+01dB,3.76230249826359e+01°)
1.31219989901898e+03	(2.04696212230204e+01dB,3.76504468940986e+01°)
1.31522483219202e+03	(2.04352677422223e+01dB,3.76779689403883e+01°)
1.31825673855619e+03	(2.04009297380240e+01dB,3.77055908159256e+01°)
1.32129563418636e+03	(2.03666072597263e+01dB,3.77333122139823e+01°)
1.32434153519444e+03	(2.03323003565325e+01dB,3.77611328266800e+01°)
1.32739445772952e+03	(2.02980090775468e+01dB,3.77890523449903e+01°)
1.33045441797787e+03	(2.02637334717741e+01dB,3.78170704587344e+01°)
1.33352143216310e+03	(2.02294735881185e+01dB,3.78451868565824e+01°)
1.33659551654622e+03	(2.01952294753824e+01dB,3.78734012260536e+01°)
1.33967668742571e+03	(2.01610011822662e+01dB,3.79017132535158e+01°)
1.34276496113764e+03	(2.01267887573665e+01dB,3.79301226241857e+01°)
1.34586035405572e+03	(2.00925922491760e+01dB,3.79586290221279e+01°)
1.34896288259143e+03	(2.00584117060818e+01dB,3.79872321302558e+01°)
1.35207256319405e+03	(2.00242471763652e+01dB,3.80159316303309e+01°)
1.35518941235081e+03	(1.99900987082001e+01dB,3.80447272029631e+01°)
1.35831344658693e+03	(1.99559663496526e+01dB,3.80736185276106e+01°)
1.36144468246572e+03	(1.99218501486797e+01dB,3.81026052825800e+01°)
1.36458313658870e+03	(1.98877501531285e+01dB,3.81316871450267e+01°)
1.36772882559562e+03	(1.98536664107352e+01dB,3.81608637909549e+01°)
1.37088176616462e+03	(1.98195989691243e+01dB,3.81901348952175e+01°)
1.37404197501229e+03	(1.97855478758073e+01dB,3.82195001315172e+01°)
1.37720946889372e+03	(1.97515131781823e+01dB,3.82489591724059e+01°)
1.38038426460265e+03	(1.97174949235323e+01dB,3.82785116892857e+01°)
1.38356637897155e+03	(1.96834931590251e+01dB,3.83081573524092e+01°)
1.38675582887166e+03	(1.96495079317115e+01dB,3.83378958308799e+01°)
1.38995263121312e+03	(1.96155392885250e+01dB,3.83677267926524e+01°)
1.39315680294507e+03	(1.95815872762804e+01dB,3.83976499045337e+01°)
1.39636836105570e+03	(1.95476519416730e+01dB,3.84276648321832e+01°)
1.39958732257238e+03	(1.95137333312778e+01dB,3.84577712401135e+01°)
1.40281370456172e+03	(1.94798314915482e+01dB,3.84879687916913e+01°)
1.40604752412968e+03	(1.94459464688151e+01dB,3.85182571491377e+01°)
1.40928879842164e+03	(1.94120783092862e+01dB,3.85486359735296e+01°)
1.41253754462252e+03	(1.93782270590446e+01dB,3.85791049248002e+01°)
1.41579377995684e+03	(1.93443927640483e+01dB,3.86096636617400e+01°)
1.41905752168885e+03	(1.93105754701287e+01dB,3.86403118419974e+01°)
1.42232878712258e+03	(1.92767752229901e+01dB,3.86710491220804e+01°)
1.42560759360195e+03	(1.92429920682083e+01dB,3.87018751573571e+01°)
1.42889395851086e+03	(1.92092260512300e+01dB,3.87327896020570e+01°)
1.43218789927330e+03	(1.91754772173715e+01dB,3.87637921092719e+01°)
1.43548943335341e+03	(1.91417456118178e+01dB,3.87948823309575e+01°)
1.43879857825560e+03	(1.91080312796218e+01dB,3.88260599179346e+01°)
1.44211535152463e+03	(1.90743342657030e+01dB,3.88573245198900e+01°)
1.44543977074568e+03	(1.90406546148468e+01dB,3.88886757853781e+01°)
1.44877185354452e+03	(1.90069923717032e+01dB,3.89201133618225e+01°)
1.45211161758750e+03	(1.89733475807861e+01dB,3.89516368955172e+01°)
1.45545908058172e+03	(1.89397202864723e+01dB,3.89832460316281e+01°)
