Frequency (Hz),"Trace 1: Gain: Real ","Trace 1: Gain: Imaginary ",Trace 1: Gain: Magnitude (dB),"Trace 2: Gain: Real ","Trace 2: Gain: Imaginary ",Trace 2: Gain: Phase (°)
13182.567386,0.2618641498275021,0.3007617716988319,-7.985196403836179,0.2618641498275021,0.3007617716988319,48.95489932167572
13645.831366,0.2581170270091489,0.28527970029856775,-8.297121483920096,0.2581170270091489,0.28527970029856775,47.86165183398876
14125.375446,0.252586580755576,0.2699614987044445,-8.642975986604677,0.252586580755576,0.2699614987044445,46.90440435237108
14621.771745,0.24859016512248902,0.2557992830293806,-8.954093006607152,0.24859016512248902,0.2557992830293806,45.81885913460691
15135.612484,0.24405699433602068,0.24097577345165672,-9.294703105958048,0.24405699433602068,0.24097577345165672,44.63602752349981
15667.510701,0.23959471316814132,0.2266296010393565,-9.635044365624854,0.23959471316814132,0.2266296010393565,43.40708692235109
16218.100974,0.2355448093057844,0.2132433254336993,-9.958761545802895,0.2355448093057844,0.2132433254336993,42.15515943591341
16788.040181,0.2319393328772628,0.2002453702242354,-10.2736187029662,0.2319393328772628,0.2002453702242354,40.8057621245411
17378.008287,0.22735003896974287,0.18776899324212265,-10.60754214137,0.22735003896974287,0.18776899324212265,39.55338977327754
17988.709151,0.22259701620886205,0.1751011576723637,-10.95772311839928,0.22259701620886205,0.1751011576723637,38.18959907457152
18620.871367,0.21831056921556174,0.1630629260476909,-11.293092596305387,0.21831056921556174,0.1630629260476909,36.757192721444724
19275.249132,0.21401157808692234,0.1517480749927401,-11.622321126399752,0.21401157808692234,0.1517480749927401,35.339111155757394
19952.62315,0.20981731378901142,0.13964907185541534,-11.97054174752921,0.20981731378901142,0.13964907185541534,33.646726897796086
20653.801558,0.20547259293553338,0.12841698298776358,-12.312886004145636,0.20547259293553338,0.12841698298776358,32.00470392054303
21379.620895,0.2006871569979695,0.1170890065145815,-12.677255232270639,0.2006871569979695,0.1170890065145815,30.261016382522936
22130.947096,0.19562179022282533,0.10686759467302673,-13.037435227124924,0.19562179022282533,0.10686759467302673,28.647646953900402
22908.676528,0.19087133444931106,0.09704779408061216,-13.386593277455965,0.19087133444931106,0.09704779408061216,26.950884545953794
23713.737057,0.18616378022423663,0.08725912352561965,-13.739563714227094,0.18616378022423663,0.08725912352561965,25.113535774559985
24547.089157,0.18142389643326554,0.07818895164109656,-14.086221195832557,0.18142389643326554,0.07818895164109656,23.314777701883692
25409.727055,0.1767589709536807,0.06879647355449353,-14.439788130569069,0.1767589709536807,0.06879647355449353,21.26651737198347
26302.679919,0.17132093449513758,0.06058370539292446,-14.812065176900411,0.17132093449513758,0.06058370539292446,19.47496863854648
27227.013081,0.16625655468169634,0.05168754834463759,-15.183733065061757,0.16625655468169634,0.05168754834463759,17.26996201391659
28183.829313,0.16087359955209302,0.043936863221374134,-15.557870961923218,0.16087359955209302,0.043936863221374134,15.275750772861585
29174.27014,0.15594909881565414,0.036453578490021836,-15.909298197067631,0.15594909881565414,0.036453578490021836,13.156826850927395
30199.517204,0.1502764333875963,0.02952079429923557,-16.2977412215639,0.1502764333875963,0.02952079429923557,11.11385153040482
31260.793671,0.14579226122977199,0.02219540819249269,-16.625802846832276,0.14579226122977199,0.02219540819249269,8.656240386396043
32359.365693,0.13980631037648084,0.015713616278828765,-17.03494471749015,0.13980631037648084,0.015713616278828765,6.412880608015153
33496.543916,0.13432935466773765,0.009314785205720143,-17.415748707330508,0.13432935466773765,0.009314785205720143,3.966704990226632
34673.685045,0.12923287715536844,0.0041049613441508735,-17.768160104373422,0.12923287715536844,0.0041049613441508735,1.819335079453695
