Freq.	V(p15v_pri)/V(inj)
5.54625712957800e+03	(-6.14328177148059e+00dB,7.87123744492229e+01°)
5.55904257270293e+03	(-6.16411211721770e+00dB,7.86846677079638e+01°)
5.57185748931818e+03	(-6.18495212565283e+00dB,7.86568974289272e+01°)
5.58470194736719e+03	(-6.20580183615757e+00dB,7.86290637633169e+01°)
5.59757601494998e+03	(-6.22666128801878e+00dB,7.86011668638330e+01°)
5.61047976032358e+03	(-6.24753052043714e+00dB,7.85732068846707e+01°)
5.62341325190237e+03	(-6.26840957252545e+00dB,7.85451839815195e+01°)
5.63637655825842e+03	(-6.28929848330712e+00dB,7.85170983115621e+01°)
5.64936974812189e+03	(-6.31019729171453e+00dB,7.84889500334739e+01°)
5.66239289038140e+03	(-6.33110603658755e+00dB,7.84607393074211e+01°)
5.67544605408433e+03	(-6.35202475667181e+00dB,7.84324662950601e+01°)
5.68852930843727e+03	(-6.37295349061726e+00dB,7.84041311595360e+01°)
5.70164272280633e+03	(-6.39389227697646e+00dB,7.83757340654813e+01°)
5.71478636671752e+03	(-6.41484115420308e+00dB,7.83472751790147e+01°)
5.72796030985714e+03	(-6.43580016065025e+00dB,7.83187546677392e+01°)
5.74116462207212e+03	(-6.45676933456904e+00dB,7.82901727007410e+01°)
5.75439937337041e+03	(-6.47774871410678e+00dB,7.82615294485877e+01°)
5.76766463392135e+03	(-6.49873833730556e+00dB,7.82328250833264e+01°)
5.78096047405602e+03	(-6.51973824210057e+00dB,7.82040597784825e+01°)
5.79428696426765e+03	(-6.54074846631855e+00dB,7.81752337090572e+01°)
5.80764417521195e+03	(-6.56176904767617e+00dB,7.81463470515262e+01°)
5.82103217770755e+03	(-6.58280002377848e+00dB,7.81173999838372e+01°)
5.83445104273627e+03	(-6.60384143211724e+00dB,7.80883926854083e+01°)
5.84790084144363e+03	(-6.62489331006944e+00dB,7.80593253371257e+01°)
5.86138164513911e+03	(-6.64595569489561e+00dB,7.80301981213412e+01°)
5.87489352529659e+03	(-6.66702862373826e+00dB,7.80010112218704e+01°)
5.88843655355470e+03	(-6.68811213362030e+00dB,7.79717648239905e+01°)
5.90201080171726e+03	(-6.70920626144343e+00dB,7.79424591144369e+01°)
5.91561634175355e+03	(-6.73031104398656e+00dB,7.79130942814021e+01°)
5.92925324579880e+03	(-6.75142651790424e+00dB,7.78836705145320e+01°)
5.94292158615453e+03	(-6.77255271972500e+00dB,7.78541880049238e+01°)
5.95662143528890e+03	(-6.79368968584982e+00dB,7.78246469451234e+01°)
5.97035286583717e+03	(-6.81483745255056e+00dB,7.77950475291221e+01°)
5.98411595060199e+03	(-6.83599605596826e+00dB,7.77653899523544e+01°)
5.99791076255388e+03	(-6.85716553211167e+00dB,7.77356744116947e+01°)
6.01173737483157e+03	(-6.87834591685564e+00dB,7.77059011054542e+01°)
6.02559586074236e+03	(-6.89953724593947e+00dB,7.76760702333784e+01°)
6.03948629376258e+03	(-6.92073955496535e+00dB,7.76461819966433e+01°)
6.05340874753791e+03	(-6.94195287939684e+00dB,7.76162365978525e+01°)
6.06736329588383e+03	(-6.96317725455718e+00dB,7.75862342410340e+01°)
6.08135001278595e+03	(-6.98441271562779e+00dB,7.75561751316366e+01°)
6.09536897240046e+03	(-7.00565929764667e+00dB,7.75260594765269e+01°)
6.10942024905449e+03	(-7.02691703550676e+00dB,7.74958874839852e+01°)
6.12350391724650e+03	(-7.04818596395447e+00dB,7.74656593637024e+01°)
6.13762005164670e+03	(-7.06946611758798e+00dB,7.74353753267762e+01°)
6.15176872709744e+03	(-7.09075753085574e+00dB,7.74050355857074e+01°)
6.16595001861357e+03	(-7.11206023805493e+00dB,7.73746403543961e+01°)
6.18016400138291e+03	(-7.13337427332976e+00dB,7.73441898481377e+01°)
6.19441075076656e+03	(-7.15469967067003e+00dB,7.73136842836192e+01°)
6.20869034229938e+03	(-7.17603646390947e+00dB,7.72831238789152e+01°)
6.22300285169033e+03	(-7.19738468672421e+00dB,7.72525088534835e+01°)
6.23734835482293e+03	(-7.21874437263126e+00dB,7.72218394281613e+01°)
6.25172692775559e+03	(-7.24011555498680e+00dB,7.71911158251608e+01°)
6.26613864672208e+03	(-7.26149826698482e+00dB,7.71603382680650e+01°)
6.28058358813191e+03	(-7.28289254165536e+00dB,7.71295069818232e+01°)
6.29506182857070e+03	(-7.30429841186315e+00dB,7.70986221927465e+01°)
6.30957344480065e+03	(-7.32571591030584e+00dB,7.70676841285036e+01°)
6.32411851376091e+03	(-7.34714506951265e+00dB,7.70366930181161e+01°)
6.33869711256798e+03	(-7.36858592184268e+00dB,7.70056490919536e+01°)
6.35330931851615e+03	(-7.39003849948343e+00dB,7.69745525817291e+01°)
6.36795520907787e+03	(-7.41150283444923e+00dB,7.69434037204945e+01°)
6.38263486190419e+03	(-7.43297895857971e+00dB,7.69122027426351e+01°)
6.39734835482518e+03	(-7.45446690353823e+00dB,7.68809498838654e+01°)
6.41209576585031e+03	(-7.47596670081040e+00dB,7.68496453812235e+01°)
6.42687717316889e+03	(-7.49747838170249e+00dB,7.68182894730662e+01°)
6.44169265515046e+03	(-7.51900197733992e+00dB,7.67868823990639e+01°)
6.45654229034524e+03	(-7.54053751866576e+00dB,7.67554244001954e+01°)
6.47142615748452e+03	(-7.56208503643912e+00dB,7.67239157187423e+01°)
6.48634433548106e+03	(-7.58364456123373e+00dB,7.66923565982842e+01°)
6.50129690342958e+03	(-7.60521612343637e+00dB,7.66607472836925e+01°)
6.51628394060710e+03	(-7.62679975324537e+00dB,7.66290880211256e+01°)
6.53130552647339e+03	(-7.64839548066904e+00dB,7.65973790580228e+01°)
6.54636174067142e+03	(-7.67000333552425e+00dB,7.65656206430990e+01°)
6.56145266302772e+03	(-7.69162334743489e+00dB,7.65338130263386e+01°)
6.57657837355286e+03	(-7.71325554583032e+00dB,7.65019564589901e+01°)
6.59173895244187e+03	(-7.73489995994394e+00dB,7.64700511935599e+01°)
6.60693448007461e+03	(-7.75655661881170e+00dB,7.64380974838066e+01°)
6.62216503701627e+03	(-7.77822555127050e+00dB,7.64060955847347e+01°)
6.63743070401773e+03	(-7.79990678595684e+00dB,7.63740457525890e+01°)
6.65273156201606e+03	(-7.82160035130529e+00dB,7.63419482448477e+01°)
6.66806769213486e+03	(-7.84330627554694e+00dB,7.63098033202171e+01°)
6.68343917568478e+03	(-7.86502458670803e+00dB,7.62776112386245e+01°)
6.69884609416390e+03	(-7.88675531260843e+00dB,7.62453722612122e+01°)
6.71428852925815e+03	(-7.90849848086014e+00dB,7.62130866503311e+01°)
6.72976656284180e+03	(-7.93025411886591e+00dB,7.61807546695341e+01°)
6.74528027697784e+03	(-7.95202225381772e+00dB,7.61483765835695e+01°)
6.76082975391844e+03	(-7.97380291269533e+00dB,7.61159526583745e+01°)
6.77641507610537e+03	(-7.99559612226484e+00dB,7.60834831610683e+01°)
6.79203632617046e+03	(-8.01740190907729e+00dB,7.60509683599455e+01°)
6.80769358693602e+03	(-8.03922029946714e+00dB,7.60184085244691e+01°)
6.82338694141530e+03	(-8.06105131955089e+00dB,7.59858039252635e+01°)
6.83911647281289e+03	(-8.08289499522559e+00dB,7.59531548341079e+01°)
6.85488226452521e+03	(-8.10475135216752e+00dB,7.59204615239290e+01°)
6.87068440014091e+03	(-8.12662041583069e+00dB,7.58877242687935e+01°)
6.88652296344135e+03	(-8.14850221144541e+00dB,7.58549433439018e+01°)
6.90239803840101e+03	(-8.17039676401692e+00dB,7.58221190255798e+01°)
6.91830970918795e+03	(-8.19230409832399e+00dB,7.57892515912721e+01°)
6.93425806016427e+03	(-8.21422423891747e+00dB,7.57563413195346e+01°)
6.95024317588654e+03	(-8.23615721011896e+00dB,7.57233884900268e+01°)
6.96626514110626e+03	(-8.25810303601936e+00dB,7.56903933835044e+01°)
6.98232404077028e+03	(-8.28006174047752e+00dB,7.56573562818116e+01°)
6.99841996002130e+03	(-8.30203334711886e+00dB,7.56242774678736e+01°)
7.01455298419827e+03	(-8.32401787933396e+00dB,7.55911572256888e+01°)
7.03072319883689e+03	(-8.34601536027725e+00dB,7.55579958403210e+01°)
7.04693068967002e+03	(-8.36802581286559e+00dB,7.55247935978913e+01°)
7.06317554262817e+03	(-8.39004925977694e+00dB,7.54915507855705e+01°)
7.07945784383992e+03	(-8.41208572344902e+00dB,7.54582676915709e+01°)
7.09577767963243e+03	(-8.43413522607795e+00dB,7.54249446051384e+01°)
7.11213513653183e+03	(-8.45619778961689e+00dB,7.53915818165441e+01°)
7.12853030126373e+03	(-8.47827343577474e+00dB,7.53581796170762e+01°)
7.14496326075366e+03	(-8.50036218601478e+00dB,7.53247382990321e+01°)
7.16143410212755e+03	(-8.52246406155342e+00dB,7.52912581557094e+01°)
7.17794291271214e+03	(-8.54457908335875e+00dB,7.52577394813979e+01°)
7.19448978003551e+03	(-8.56670727214939e+00dB,7.52241825713711e+01°)
7.21107479182751e+03	(-8.58884864839305e+00dB,7.51905877218777e+01°)
7.22769803602021e+03	(-8.61100323230532e+00dB,7.51569552301329e+01°)
7.24435960074841e+03	(-8.63317104384833e+00dB,7.51232853943097e+01°)
7.26105957435005e+03	(-8.65535210272953e+00dB,7.50895785135304e+01°)
7.27779804536674e+03	(-8.67754642840029e+00dB,7.50558348878576e+01°)
7.29457510254418e+03	(-8.69975404005478e+00dB,7.50220548182853e+01°)
7.31139083483267e+03	(-8.72197495662862e+00dB,7.49882386067302e+01°)
7.32824533138753e+03	(-8.74420919679762e+00dB,7.49543865560227e+01°)
7.34513868156963e+03	(-8.76645677897654e+00dB,7.49204989698974e+01°)
7.36207097494584e+03	(-8.78871772131786e+00dB,7.48865761529848e+01°)
7.37904230128949e+03	(-8.81099204171055e+00dB,7.48526184108014e+01°)
7.39605275058085e+03	(-8.83327975777881e+00dB,7.48186260497408e+01°)
7.41310241300764e+03	(-8.85558088688084e+00dB,7.47845993770643e+01°)
7.43019137896548e+03	(-8.87789544610771e+00dB,7.47505387008916e+01°)
7.44731973905835e+03	(-8.90022345228202e+00dB,7.47164443301914e+01°)
7.46448758409912e+03	(-8.92256492195680e+00dB,7.46823165747717e+01°)
7.48169500511000e+03	(-8.94491987141428e+00dB,7.46481557452706e+01°)
7.49894209332301e+03	(-8.96728831666470e+00dB,7.46139621531465e+01°)
7.51622894018050e+03	(-8.98967027344515e+00dB,7.45797361106682e+01°)
7.53355563733562e+03	(-9.01206575721837e+00dB,7.45454779309056e+01°)
7.55092227665278e+03	(-9.03447478317161e+00dB,7.45111879277196e+01°)
7.56832895020818e+03	(-9.05689736621547e+00dB,7.44768664157524e+01°)
7.58577575029027e+03	(-9.07933352098273e+00dB,7.44425137104175e+01°)
7.60326276940024e+03	(-9.10178326182725e+00dB,7.44081301278896e+01°)
7.62079010025254e+03	(-9.12424660282279e+00dB,7.43737159850950e+01°)
7.63835783577532e+03	(-9.14672355776193e+00dB,7.43392715997009e+01°)
7.65596606911098e+03	(-9.16921414015492e+00dB,7.43047972901058e+01°)
7.67361489361660e+03	(-9.19171836322857e+00dB,7.42702933754288e+01°)
7.69130440286450e+03	(-9.21423623992521e+00dB,7.42357601754998e+01°)
7.70903469064270e+03	(-9.23676778290146e+00dB,7.42011980108486e+01°)
7.72680585095542e+03	(-9.25931300452732e+00dB,7.41666072026951e+01°)
7.74461797802358e+03	(-9.28187191688497e+00dB,7.41319880729385e+01°)
7.76247116628531e+03	(-9.30444453176776e+00dB,7.40973409441468e+01°)
7.78036551039642e+03	(-9.32703086067908e+00dB,7.40626661395463e+01°)
7.79830110523097e+03	(-9.34963091483144e+00dB,7.40279639830109e+01°)
7.81627804588167e+03	(-9.37224470514528e+00dB,7.39932347990516e+01°)
7.83429642766049e+03	(-9.39487224224803e+00dB,7.39584789128055e+01°)
7.85235634609909e+03	(-9.41751353647307e+00dB,7.39236966500253e+01°)
7.87045789694935e+03	(-9.44016859785868e+00dB,7.38888883370681e+01°)
7.88860117618390e+03	(-9.46283743614708e+00dB,7.38540543008846e+01°)
7.90678627999661e+03	(-9.48552006078337e+00dB,7.38191948690086e+01°)
7.92501330480307e+03	(-9.50821648091461e+00dB,7.37843103695449e+01°)
7.94328234724116e+03	(-9.53092670538881e+00dB,7.37494011311596e+01°)
7.96159350417153e+03	(-9.55365074275394e+00dB,7.37144674830678e+01°)
7.97994687267810e+03	(-9.57638860125697e+00dB,7.36795097550228e+01°)
7.99834255006862e+03	(-9.59914028884295e+00dB,7.36445282773053e+01°)
8.01678063387512e+03	(-9.62190581315405e+00dB,7.36095233807114e+01°)
8.03526122185450e+03	(-9.64468518152861e+00dB,7.35744953965416e+01°)
8.05378441198899e+03	(-9.66747840100022e+00dB,7.35394446565894e+01°)
8.07235030248670e+03	(-9.69028547829683e+00dB,7.35043714931299e+01°)
8.09095899178214e+03	(-9.71310641983980e+00dB,7.34692762389079e+01°)
8.10961057853672e+03	(-9.73594123174305e+00dB,7.34341592271267e+01°)
8.12830516163930e+03	(-9.75878991981213e+00dB,7.33990207914366e+01°)
8.14704284020670e+03	(-9.78165248954339e+00dB,7.33638612659227e+01°)
8.16582371358422e+03	(-9.80452894612305e+00dB,7.33286809850936e+01°)
8.18464788134619e+03	(-9.82741929442640e+00dB,7.32934802838696e+01°)
8.20351544329647e+03	(-9.85032353901695e+00dB,7.32582594975707e+01°)
8.22242649946899e+03	(-9.87324168414551e+00dB,7.32230189619047e+01°)
8.24138115012830e+03	(-9.89617373374950e+00dB,7.31877590129554e+01°)
8.26037949577006e+03	(-9.91911969145202e+00dB,7.31524799871707e+01°)
8.27942163712161e+03	(-9.94207956056106e+00dB,7.31171822213504e+01°)
8.29850767514249e+03	(-9.96505334406875e+00dB,7.30818660526342e+01°)
8.31763771102497e+03	(-9.98804104465056e+00dB,7.30465318184893e+01°)
8.33681184619460e+03	(-1.00110426646645e+01dB,7.30111798566988e+01°)
8.35603018231073e+03	(-1.00340582061502e+01dB,7.29758105053489e+01°)
8.37529282126707e+03	(-1.00570876708287e+01dB,7.29404241028170e+01°)
8.39459986519222e+03	(-1.00801310601009e+01dB,7.29050209877592e+01°)
8.41395141645019e+03	(-1.01031883750476e+01dB,7.28696014990978e+01°)
8.43334757764099e+03	(-1.01262596164281e+01dB,7.28341659760093e+01°)
8.45278845160113e+03	(-1.01493447846800e+01dB,7.27987147579114e+01°)
8.47227414140419e+03	(-1.01724438799184e+01dB,7.27632481844510e+01°)
8.49180475036136e+03	(-1.01955569019348e+01dB,7.27277665954913e+01°)
8.51138038202198e+03	(-1.02186838501970e+01dB,7.26922703310992e+01°)
8.53100114017410e+03	(-1.02418247238480e+01dB,7.26567597315329e+01°)
8.55066712884504e+03	(-1.02649795217058e+01dB,7.26212351372291e+01°)
8.57037845230190e+03	(-1.02881482422620e+01dB,7.25856968887899e+01°)
8.59013521505215e+03	(-1.03113308836820e+01dB,7.25501453269705e+01°)
8.60993752184420e+03	(-1.03345274438039e+01dB,7.25145807926664e+01°)
8.62978547766789e+03	(-1.03577379201378e+01dB,7.24790036269001e+01°)
8.64967918775511e+03	(-1.03809623098656e+01dB,7.24434141708082e+01°)
8.66961875758035e+03	(-1.04042006098400e+01dB,7.24078127656291e+01°)
8.68960429286119e+03	(-1.04274528165844e+01dB,7.23721997526894e+01°)
8.70963589955897e+03	(-1.04507189262917e+01dB,7.23365754733907e+01°)
8.72971368387928e+03	(-1.04739989348242e+01dB,7.23009402691972e+01°)
8.74983775227252e+03	(-1.04972928377130e+01dB,7.22652944816220e+01°)
8.77000821143450e+03	(-1.05206006301574e+01dB,7.22296384522143e+01°)
8.79022516830699e+03	(-1.05439223070244e+01dB,7.21939725225458e+01°)
8.81048873007829e+03	(-1.05672578628479e+01dB,7.21582970341978e+01°)
8.83079900418377e+03	(-1.05906072918288e+01dB,7.21226123287479e+01°)
8.85115609830649e+03	(-1.06139705878341e+01dB,7.20869187477563e+01°)
8.87156012037774e+03	(-1.06373477443964e+01dB,7.20512166327529e+01°)
8.89201117857761e+03	(-1.06607387547136e+01dB,7.20155063252237e+01°)
8.91250938133558e+03	(-1.06841436116485e+01dB,7.19797881665973e+01°)
8.93305483733107e+03	(-1.07075623077280e+01dB,7.19440624982315e+01°)
8.95364765549405e+03	(-1.07309948351433e+01dB,7.19083296613999e+01°)
8.97428794500559e+03	(-1.07544411857488e+01dB,7.18725899972782e+01°)
8.99497581529845e+03	(-1.07779013510621e+01dB,7.18368438469304e+01°)
9.01571137605767e+03	(-1.08013753222637e+01dB,7.18010915512957e+01°)
9.03649473722111e+03	(-1.08248630901962e+01dB,7.17653334511745e+01°)
9.05732600898009e+03	(-1.08483646453643e+01dB,7.17295698872147e+01°)
9.07820530177994e+03	(-1.08718799779344e+01dB,7.16938011998983e+01°)
9.09913272632059e+03	(-1.08954090777340e+01dB,7.16580277295271e+01°)
9.12010839355717e+03	(-1.09189519342518e+01dB,7.16222498162093e+01°)
9.14113241470057e+03	(-1.09425085366370e+01dB,7.15864677998459e+01°)
9.16220490121806e+03	(-1.09660788736992e+01dB,7.15506820201160e+01°)
9.18332596483387e+03	(-1.09896629339081e+01dB,7.15148928164640e+01°)
9.20449571752977e+03	(-1.10132607053931e+01dB,7.14791005280847e+01°)
9.22571427154568e+03	(-1.10368721759432e+01dB,7.14433054939101e+01°)
9.24698173938027e+03	(-1.10604973330066e+01dB,7.14075080525950e+01°)
9.26829823379153e+03	(-1.10841361636906e+01dB,7.13717085425030e+01°)
9.28966386779740e+03	(-1.11077886547614e+01dB,7.13359073016927e+01°)
9.31107875467633e+03	(-1.11314547926437e+01dB,7.13001046679036e+01°)
9.33254300796793e+03	(-1.11551345634206e+01dB,7.12643009785417e+01°)
9.35405674147354e+03	(-1.11788279528333e+01dB,7.12284965706658e+01°)
9.37562006925681e+03	(-1.12025349462815e+01dB,7.11926917809730e+01°)
9.39723310564439e+03	(-1.12262555288222e+01dB,7.11568869457848e+01°)
9.41889596522642e+03	(-1.12499896851707e+01dB,7.11210824010328e+01°)
9.44060876285723e+03	(-1.12737373996995e+01dB,7.10852784822443e+01°)
9.46237161365592e+03	(-1.12974986564388e+01dB,7.10494755245283e+01°)
9.48418463300696e+03	(-1.13212734390762e+01dB,7.10136738625613e+01°)
9.50604793656080e+03	(-1.13450617309565e+01dB,7.09778738305727e+01°)
9.52796164023450e+03	(-1.13688635150820e+01dB,7.09420757623305e+01°)
9.54992586021233e+03	(-1.13926787741119e+01dB,7.09062799911274e+01°)
9.57194071294641e+03	(-1.14165074903625e+01dB,7.08704868497660e+01°)
9.59400631515729e+03	(-1.14403496458073e+01dB,7.08346966705443e+01°)
9.61612278383460e+03	(-1.14642052220770e+01dB,7.07989097852420e+01°)
9.63829023623766e+03	(-1.14880742004591e+01dB,7.07631265251052e+01°)
9.66050878989608e+03	(-1.15119565618983e+01dB,7.07273472208325e+01°)
9.68277856261043e+03	(-1.15358522869963e+01dB,7.06915722025607e+01°)
9.70509967245283e+03	(-1.15597613560120e+01dB,7.06558017998495e+01°)
9.72747223776758e+03	(-1.15836837488614e+01dB,7.06200363416680e+01°)
9.74989637717179e+03	(-1.16076194451177e+01dB,7.05842761563794e+01°)
9.77237220955603e+03	(-1.16315684240115e+01dB,7.05485215717270e+01°)
9.79489985408490e+03	(-1.16555306644307e+01dB,7.05127729148191e+01°)
9.81747943019775e+03	(-1.16795061449207e+01dB,7.04770305121152e+01°)
9.84011105760924e+03	(-1.17034948436846e+01dB,7.04412946894107e+01°)
9.86279485631000e+03	(-1.17274967385832e+01dB,7.04055657718226e+01°)
9.88553094656728e+03	(-1.17515118071350e+01dB,7.03698440837750e+01°)
9.90831944892556e+03	(-1.17755400265169e+01dB,7.03341299489842e+01°)
9.93116048420722e+03	(-1.17995813735637e+01dB,7.02984236904445e+01°)
9.95405417351315e+03	(-1.18236358247689e+01dB,7.02627256304130e+01°)
9.97700063822340e+03	(-1.18477033562844e+01dB,7.02270360903953e+01°)
9.99999999999787e+03	(-1.18717839439210e+01dB,7.01913553911310e+01°)
1.00230523807769e+04	(-1.18958775631487e+01dB,7.01556838525785e+01°)
1.00461579027818e+04	(-1.19199841890965e+01dB,7.01200217939007e+01°)
1.00693166885159e+04	(-1.19441037965535e+01dB,7.00843695334502e+01°)
1.00925288607647e+04	(-1.19682363599681e+01dB,7.00487273887548e+01°)
1.01157945425968e+04	(-1.19923818534492e+01dB,7.00130956765023e+01°)
1.01391138573646e+04	(-1.20165402507660e+01dB,6.99774747125263e+01°)
1.01624869287048e+04	(-1.20407115253487e+01dB,6.99418648117913e+01°)
1.01859138805390e+04	(-1.20648956502884e+01dB,6.99062662883778e+01°)
1.02093948370746e+04	(-1.20890925983376e+01dB,6.98706794554678e+01°)
1.02329299228054e+04	(-1.21133023419108e+01dB,6.98351046253300e+01°)
1.02565192625119e+04	(-1.21375248530848e+01dB,6.97995421093050e+01°)
1.02801629812625e+04	(-1.21617601035986e+01dB,6.97639922177907e+01°)
1.03038612044140e+04	(-1.21860080648547e+01dB,6.97284552602273e+01°)
1.03276140576118e+04	(-1.22102687079188e+01dB,6.96929315450830e+01°)
1.03514216667912e+04	(-1.22345420035203e+01dB,6.96574213798388e+01°)
1.03752841581779e+04	(-1.22588279220533e+01dB,6.96219250709739e+01°)
1.03992016582884e+04	(-1.22831264335765e+01dB,6.95864429239512e+01°)
1.04231742939308e+04	(-1.23074375078138e+01dB,6.95509752432022e+01°)
1.04472021922058e+04	(-1.23317611141551e+01dB,6.95155223321125e+01°)
1.04712854805067e+04	(-1.23560972216564e+01dB,6.94800844930071e+01°)
1.04954242865210e+04	(-1.23804457990407e+01dB,6.94446620271353e+01°)
1.05196187382300e+04	(-1.24048068146982e+01dB,6.94092552346564e+01°)
1.05438689639103e+04	(-1.24291802366871e+01dB,6.93738644146250e+01°)
1.05681750921343e+04	(-1.24535660327342e+01dB,6.93384898649759e+01°)
1.05925372517706e+04	(-1.24779641702353e+01dB,6.93031318825096e+01°)
1.06169555719850e+04	(-1.25023746162559e+01dB,6.92677907628777e+01°)
1.06414301822409e+04	(-1.25267973375318e+01dB,6.92324668005680e+01°)
1.06659612123003e+04	(-1.25512323004698e+01dB,6.91971602888901e+01°)
1.06905487922243e+04	(-1.25756794711483e+01dB,6.91618715199604e+01°)
1.07151930523738e+04	(-1.26001388153180e+01dB,6.91266007846878e+01°)
1.07398941234101e+04	(-1.26246102984024e+01dB,6.90913483727586e+01°)
1.07646521362960e+04	(-1.26490938854989e+01dB,6.90561145726223e+01°)
1.07894672222960e+04	(-1.26735895413790e+01dB,6.90208996714766e+01°)
1.08143395129771e+04	(-1.26980972304895e+01dB,6.89857039552532e+01°)
1.08392691402097e+04	(-1.27226169169528e+01dB,6.89505277086027e+01°)
1.08642562361683e+04	(-1.27471485645680e+01dB,6.89153712148806e+01°)
1.08893009333320e+04	(-1.27716921368117e+01dB,6.88802347561321e+01°)
1.09144033644852e+04	(-1.27962475968384e+01dB,6.88451186130781e+01°)
1.09395636627186e+04	(-1.28208149074815e+01dB,6.88100230651002e+01°)
1.09647819614295e+04	(-1.28453940312545e+01dB,6.87749483902267e+01°)
1.09900583943228e+04	(-1.28699849303513e+01dB,6.87398948651174e+01°)
1.10153930954118e+04	(-1.28945875666470e+01dB,6.87048627650501e+01°)
1.10407861990184e+04	(-1.29192019016994e+01dB,6.86698523639050e+01°)
1.10662378397743e+04	(-1.29438278967492e+01dB,6.86348639341510e+01°)
1.10917481526216e+04	(-1.29684655127214e+01dB,6.85998977468314e+01°)
1.11173172728135e+04	(-1.29931147102258e+01dB,6.85649540715489e+01°)
1.11429453359149e+04	(-1.30177754495582e+01dB,6.85300331764516e+01°)
1.11686324778032e+04	(-1.30424476907012e+01dB,6.84951353282187e+01°)
1.11943788346691e+04	(-1.30671313933252e+01dB,6.84602607920459e+01°)
1.12201845430172e+04	(-1.30918265167895e+01dB,6.84254098316314e+01°)
1.12460497396668e+04	(-1.31165330201429e+01dB,6.83905827091616e+01°)
1.12719745617527e+04	(-1.31412508621253e+01dB,6.83557796852965e+01°)
1.12979591467255e+04	(-1.31659800011681e+01dB,6.83210010191560e+01°)
1.13240036323531e+04	(-1.31907203953956e+01dB,6.82862469683052e+01°)
1.13501081567207e+04	(-1.32154720026259e+01dB,6.82515177887407e+01°)
1.13762728582318e+04	(-1.32402347803721e+01dB,6.82168137348761e+01°)
1.14024978756092e+04	(-1.32650086858432e+01dB,6.81821350595283e+01°)
1.14287833478952e+04	(-1.32897936759455e+01dB,6.81474820139029e+01°)
1.14551294144529e+04	(-1.33145897072831e+01dB,6.81128548475806e+01°)
1.14815362149663e+04	(-1.33393967361597e+01dB,6.80782538085032e+01°)
1.15080038894419e+04	(-1.33642147185793e+01dB,6.80436791429593e+01°)
1.15345325782084e+04	(-1.33890436102476e+01dB,6.80091310955707e+01°)
1.15611224219185e+04	(-1.34138833665731e+01dB,6.79746099092782e+01°)
1.15877735615487e+04	(-1.34387339426681e+01dB,6.79401158253280e+01°)
1.16144861384009e+04	(-1.34635952933500e+01dB,6.79056490832579e+01°)
1.16412602941024e+04	(-1.34884673731428e+01dB,6.78712099208833e+01°)
1.16680961706071e+04	(-1.35133501362779e+01dB,6.78367985742834e+01°)
1.16949939101962e+04	(-1.35382435366955e+01dB,6.78024152777880e+01°)
1.17219536554788e+04	(-1.35631475280459e+01dB,6.77680602639631e+01°)
1.17489755493927e+04	(-1.35880620636909e+01dB,6.77337337635979e+01°)
1.17760597352055e+04	(-1.36129870967048e+01dB,6.76994360056909e+01°)
1.18032063565147e+04	(-1.36379225798758e+01dB,6.76651672174365e+01°)
1.18304155572491e+04	(-1.36628684657074e+01dB,6.76309276242112e+01°)
1.18576874816690e+04	(-1.36878247064196e+01dB,6.75967174495607e+01°)
1.18850222743676e+04	(-1.37127912539506e+01dB,6.75625369151859e+01°)
1.19124200802712e+04	(-1.37377680599576e+01dB,6.75283862409300e+01°)
1.19398810446401e+04	(-1.37627550758185e+01dB,6.74942656447648e+01°)
1.19674053130698e+04	(-1.37877522526334e+01dB,6.74601753427778e+01°)
1.19949930314912e+04	(-1.38127595412258e+01dB,6.74261155491587e+01°)
1.20226443461715e+04	(-1.38377768921439e+01dB,6.73920864761865e+01°)
1.20503594037154e+04	(-1.38628042556624e+01dB,6.73580883342158e+01°)
1.20781383510652e+04	(-1.38878415817838e+01dB,6.73241213316646e+01°)
1.21059813355022e+04	(-1.39128888202395e+01dB,6.72901856750006e+01°)
1.21338885046471e+04	(-1.39379459204920e+01dB,6.72562815687283e+01°)
1.21618600064610e+04	(-1.39630128317356e+01dB,6.72224092153766e+01°)
1.21898959892460e+04	(-1.39880895028986e+01dB,6.71885688154852e+01°)
1.22179966016461e+04	(-1.40131758826443e+01dB,6.71547605675924e+01°)
1.22461619926478e+04	(-1.40382719193729e+01dB,6.71209846682220e+01°)
1.22743923115814e+04	(-1.40633775612226e+01dB,6.70872413118707e+01°)
1.23026877081211e+04	(-1.40884927560718e+01dB,6.70535306909955e+01°)
1.23310483322864e+04	(-1.41136174515400e+01dB,6.70198529960011e+01°)
1.23594743344424e+04	(-1.41387515949900e+01dB,6.69862084152273e+01°)
1.23879658653010e+04	(-1.41638951335290e+01dB,6.69525971349367e+01°)
1.24165230759214e+04	(-1.41890480140105e+01dB,6.69190193393021e+01°)
1.24451461177111e+04	(-1.42142101830358e+01dB,6.68854752103942e+01°)
1.24738351424267e+04	(-1.42393815869558e+01dB,6.68519649281694e+01°)
1.25025903021745e+04	(-1.42645621718725e+01dB,6.68184886704576e+01°)
1.25314117494114e+04	(-1.42897518836407e+01dB,6.67850466129499e+01°)
1.25602996369460e+04	(-1.43149506678699e+01dB,6.67516389291865e+01°)
1.25892541179389e+04	(-1.43401584699256e+01dB,6.67182657905450e+01°)
1.26182753459039e+04	(-1.43653752349313e+01dB,6.66849273662278e+01°)
